"quartet" "wQuartet" "cluster" "phylo" "mutual" "shared" "clusterNorm"
"mb49" 0.60738575829871 0.692909739670288 0.206714659515009 0.131438988419856 0.150109835280189 0.0626834081872957 0.166327492957889
"mb50" 0.73908651944354 0.764255087456612 0.202181154978909 0.49105974047927 0.158204023978917 0.0973249808278897 0.116306176488473
"mb51" 0.912087912087912 0.938075769964568 0.241573392953567 0.91200205072559 0.222824385619175 0.111382408922661 0.122223439063644
"mb52" 0.827021019435108 0.868500585949547 0.231089515116143 0.7140259951885 0.198133677988331 0.123334131791169 0.134454246292175
"mb53" 0.719101123595506 0.804117974401781 0.217106235854556 0.718907166989864 0.187198447786654 0.0867567313476391 0.0921465387179774
"mb54" 0.744558467348732 0.758990881314422 0.209988904589218 0.503643640307292 0.169978794550486 0.104275059764105 0.125162771087024
"mb55" 0.835262666855208 0.847981820149335 0.230951993062323 0.692148363180799 0.197675850141929 0.119070212388819 0.134299440717189
"mb56" 0.758241758241758 0.834491939062269 0.210618789607258 0.758059830677249 0.185169983467724 0.0893994901919644 0.0863976584040154
"mb57" 0.844444444444444 0.893061610378696 0.251245103061119 0.84440894103259 0.230349440924198 0.112504952238702 0.132862235610924
"mb58" 0.776627313607193 0.798767334360555 0.21102678845222 0.569994038643467 0.174618927627017 0.116996571479207 0.126471254602349
"mb59" 0.620891488924828 0.700304845796166 0.212329554036156 0.10945687639263 0.146242041046979 0.0744591764140261 0.172222431444636
"mb60" 0.73711410930421 0.761017028994041 0.211833765992494 0.356328611929245 0.170501386667958 0.108902157116954 0.126598832436935
"mb61" 0.794480261803523 0.792541450644217 0.212019730357846 0.611368966672307 0.175718215957684 0.0973838652739875 0.112391334534917
"mb62" 0.766307043857773 0.810988715744223 0.212404827177144 0.646612421710335 0.179685194155189 0.114112385008488 0.11348840910398
"mb63" 0.699663299488568 0.720765466099386 0.191579991558319 0.351091912562338 0.143128860858381 0.10122616160641 0.131855656409488
"mb64" 0.696629213483146 0.797415495739518 0.218821414485531 0.551019322025097 0.189682517815789 0.0893191038583339 0.094823510350877
"mb65" 0.645745415169461 0.699803777457289 0.193702021893708 0.187699229069007 0.145493154906465 0.090664430936791 0.144426353062161
"mb66" 0.781748063657616 0.795876547668585 0.209530071412471 0.570108612596781 0.170735137037841 0.122935514366391 0.134371877572139
"mb67" 0.755555555555556 0.881318524846932 0.226541238940769 0.755382355411501 0.195915222182678 0.0924778607992189 0.104113184372281
"mb68" 0.78021978021978 0.85546354739707 0.221104074173877 0.780059317995851 0.190719982259021 0.091435019487759 0.0985329618622739
"mb69" 0.739522365597641 0.755805152735309 0.18931889466506 0.566326412982868 0.158454181476188 0.0906556874680273 0.0871499787764812
"mb70" 0.643029451233073 0.69624622465123 0.192330705594558 0.16555992405589 0.142778802722673 0.0795184141357626 0.145966269756519
"mb71" 0.773066363626184 0.785077081192189 0.207644489063292 0.504255946046665 0.167849451023934 0.109093757791975 0.132483964550689
"mb72" 0.711111111111111 0.71775821691028 0.168546874319789 0.710951248948755 0.142021752538869 0.0654822270025543 0.0368101353868513
"mb73" 0.60066816407943 0.670276802791147 0.191504299550498 0.131398875958262 0.13596629102756 0.0620838275192996 0.149761372913018
"mb74" 0.689083353804895 0.697399668602808 0.203233788765258 0.341404732283055 0.152763035200013 0.0965157487046949 0.134674989877618
"mb75" 0.787469515873372 0.80569980065464 0.208078208892048 0.597725360137518 0.169614347048628 0.0987465556087073 0.108228667439897
"mb76" 0.842696629213483 0.894594237377743 0.214662272425819 0.842565907992829 0.191638612997136 0.0941372763773114 0.0900641163135449
"mb77" 0.701334687762261 0.641432107292926 0.171241557212445 0.317807444125714 0.124776782742578 0.075610427241447 0.110024067494286
"mb78" 0.602719488185225 0.681056912850694 0.197539240047868 0.131420418932914 0.141918229390962 0.0599117965747805 0.156446695580108
"mb79" 0.757284745521466 0.783905372191011 0.220631735893414 0.558059338611586 0.180559477753023 0.104174071967977 0.122494622629341
"mb80" 0.784463791154737 0.698346914291947 0.162885548593006 0.602956892725927 0.130017357569791 0.084848618075916 0.0729513024330368
"mb81" 0.831822872163271 0.77061104350041 0.165847166226562 0.733109342497546 0.141492349361292 0.0895304908704425 0.0610123578624296
"mb82" 0.687292579759017 0.68195027291585 0.196920433531377 0.311557806813557 0.143631551416753 0.0900929187662476 0.133269193443265
"mb83" 0.813186813186813 0.776792837514405 0.156543148024334 0.813004357791878 0.134141302895364 0.0656226897471658 0.0238123927262514
"mb84" 0.713747493245544 0.721061169207509 0.191073574107726 0.269324146341261 0.148517322884036 0.0866846886117956 0.113825861803439
"mb85" 0.711111111111111 0.76951574490606 0.201422777521654 0.711116866998067 0.175729746046194 0.0808496692464329 0.0744987178325795
