"ci" "cci" "ri" "rc" "rhi" "rhiBar" "rci"
"1" 1 NA NA NA NA NA NA
"2" NA NA NA NA NA NA NA
"3" 1 1 1 1 0 0 1
"4" NA NA NA NA NA NA NA
"5" 1 NA NA NA NA NA NA
"6" 1 NA NA NA NA NA NA
"7" NA NA NA NA NA NA NA
"8" 1 1 1 1 0 0 1
"9" 1 1 1 1 0 0 1
"10" 1 NA NA NA NA NA NA
"11" 1 NA NA NA NA NA NA
"12" 0.666666666666667 0.756321541315388 0.75 0.5 0.25 0.258464719565779 0.747783083784163
"13" 0.5 0 0 0 1 1.01386748844376 -0.0140209994187811
"14" 1 1 1 1 0 0 1
"15" NA NA NA NA NA NA NA
"16" NA NA NA NA NA NA NA
"17" 0.6 0 0 0 1 1.02511532547412 -0.025496795646908
"18" 0.4 0.71844683290426 0.7 0.28 0.333333333333333 0.329380764163373 0.688241098892478
"19" 0.333333333333333 0.866163100884295 0.846153846153846 0.282051282051282 0.166666666666667 0.176009856551967 0.843324645687853
"20" 1 NA NA NA NA NA NA
"21" 1 NA NA NA NA NA NA
"22" 0.4 0.684178623180362 0.666666666666667 0.266666666666667 0.333333333333333 0.349487418452936 0.667577597441437
"23" 1 1 1 1 0 0 1
"24" 0.666666666666667 0 0 0 1 1.01844262295082 -0.0185967341380592
"25" 1 NA NA NA NA NA NA
"26" 0.5 0.610259601587092 0.6 0.3 0.4 0.413223140495868 0.596805570163159
"27" 0.5 0.79124197125639 0.777777777777778 0.388888888888889 0.25 0.241808729295128 0.771286239202162
"28" 0.75 0.839665029708892 0.833333333333333 0.625 0.166666666666667 0.171556013038257 0.834735652100548
"29" 0.5 0.884734752142669 0.863636363636364 0.431818181818182 0.2 0.195643667666623 0.823581823889327
"30" 1 1 1 1 0 0 1
"31" 1 NA NA NA NA NA NA
"32" 1 NA NA NA NA NA NA
"33" 0.375 0.693765926363347 0.666666666666667 0.25 0.357142857142857 0.361036897970973 0.664843955509834
"34" 0.666666666666667 0.504190140312106 0.5 0.333333333333333 0.5 0.510464522715671 0.493637444311536
"35" 0.5 0.409280677526909 0.4 0.2 0.6 0.614250614250614 0.394696652553087
"36" 0.5 0.804417434440805 0.785714285714286 0.392857142857143 0.230769230769231 0.231552948440877 0.786681685692102
"37" 0.3 0.722413809413909 0.681818181818182 0.204545454545455 0.388888888888889 0.38362470543103 0.652604504334347
"38" 0.428571428571429 0.84511834016411 0.818181818181818 0.350649350649351 0.235294117647059 0.230733733271804 0.794199709500398
"39" 0.5 0.33899968758977 0.333333333333333 0.166666666666667 0.666666666666667 0.681663258350375 0.32374713345459
"40" 0.428571428571429 0.442041192651278 0.428571428571429 0.183673469387755 0.571428571428571 0.592768227622999 0.420021957833718
"41" 0.5 0.511632103717917 0.5 0.25 0.5 0.518672199170124 0.492518970179881
"42" 0.333333333333333 0.56484937277386 0.538461538461538 0.179487179487179 0.5 0.493827160493827 0.530914675109926
"43" 0.5 0 0 0 1 1.01386748844376 -0.0140209994187811
"44" 0.75 0.755668454103621 0.75 0.5625 0.25 0.25706940874036 0.748544003995029
"45" 0.5 0.716467365012107 0.7 0.35 0.3 0.320410124959949 0.69554808890016
