"ci" "cci" "ri" "rc" "rhi" "rhiBar" "rci"
"1" 1 NA NA NA NA NA NA
"2" NA NA NA NA NA NA NA
"3" 1 1 1 1 0 0 1
"4" 1 1 1 1 0 0 1
"5" 1 1 1 1 0 0 1
"6" NA NA NA NA NA NA NA
"7" 1 NA NA NA NA NA NA
"8" NA NA NA NA NA NA NA
"9" NA NA NA NA NA NA NA
"10" NA NA NA NA NA NA NA
"11" 1 NA NA NA NA NA NA
"12" NA NA NA NA NA NA NA
"13" 1 1 1 1 0 0 1
"14" 1 NA NA NA NA NA NA
"15" 1 1 1 1 0 0 1
"16" 1 1 1 1 0 0 1
"17" 0.75 0.671692239576498 0.666666666666667 0.5 0.333333333333333 0.342231348391513 0.662726151925465
"18" 0.75 0.503759540196178 0.5 0.375 0.5 0.512557662737058 0.491106998600832
"19" 1 1 1 1 0 0 1
"20" 0.285714285714286 0.697165235005799 0.666666666666667 0.19047619047619 0.357142857142857 0.368459837877671 0.66028619992978
"21" 0.666666666666667 0.864432573931813 0.857142857142857 0.571428571428571 0.142857142857143 0.149790293588975 0.857433315096593
"22" 0.666666666666667 0.504190140312106 0.5 0.333333333333333 0.5 0.510464522715671 0.493637444311536
"23" 0.666666666666667 0.756321541315388 0.75 0.5 0.25 0.255819902788437 0.750450916614126
"24" 1 NA NA NA NA NA NA
"25" 0.428571428571429 0.619017822449634 0.6 0.257142857142857 0.4 0.415541242468315 0.602964094633087
"26" 0.333333333333333 0.767335544819204 0.75 0.25 0.25 0.267773463649752 0.749112806205449
"27" 1 1 1 1 0 0 1
"28" 1 1 1 1 0 0 1
"29" 0.75 0.755668454103621 0.75 0.5625 0.25 0.25706940874036 0.748544003995029
"30" 1 NA NA NA NA NA NA
"31" 1 1 1 1 0 0 1
"32" 1 1 1 1 0 0 1
"33" 0.375 0.606829255420183 0.583333333333333 0.21875 0.416666666666667 0.441618088676912 0.58082764220133
"34" 0.333333333333333 0.655916201859325 0.625 0.208333333333333 0.428571428571429 0.418235048097031 0.610393118420738
"35" 0.666666666666667 0.965127521507749 0.956521739130435 0.63768115942029 0.0588235294117647 0.0593612727056868 0.94890423940081
"36" 0.5 0.787486403615741 0.769230769230769 0.384615384615385 0.230769230769231 0.242816673411574 0.775118556194817
"37" 0.285714285714286 0.697165235005799 0.666666666666667 0.19047619047619 0.357142857142857 0.36368926389293 0.665291933522438
"38" 0.181818181818182 0.434623220613583 0.4 0.0727272727272727 0.642857142857143 0.663227708179808 0.36577197733391
"39" 0.5 0.744431103062526 0.727272727272727 0.363636363636364 0.3 0.293398533007335 0.723234862377614
"40" 0.6 0 0 0 1 1.01522842639594 -0.0154597382529865
"41" 0.666666666666667 0.806762867748192 0.8 0.533333333333333 0.2 0.207770621234158 0.7989228469378
"42" 0.333333333333333 0.730725528273192 0.714285714285714 0.238095238095238 0.285714285714286 0.304182509505703 0.711803692982012
"43" 0.375 0.520021397301069 0.5 0.1875 0.5 0.516528925619835 0.502812723438178
"44" 0.333333333333333 0.78812588303398 0.75 0.25 0.3 0.304105423213381 0.730742241439955
