"quartet" "wQuartet" "cluster" "phylo" "mutual" "shared" "clusterNorm"
"mb49" 0.876421508629938 0.868693550438875 0.20689317536921 0.809134235419925 0.183163257592242 0.119617390855765 0.103108706313231
"mb50" 0.755555555555556 0.828250644818692 0.235758369921641 0.755367775371161 0.210820837508921 0.102370527014697 0.109241937906875
"mb51" 0.777377165983357 0.800616674008024 0.242845037390985 0.474606412034422 0.193251962272719 0.1173345851598 0.159348196118331
"mb52" 0.790876156031527 0.852668201892116 0.264504258806239 0.544276013549193 0.222819964967516 0.154921378372807 0.183785114382349
"mb53" 0.822411225033214 0.860489538734954 0.260481861521749 0.627310303170271 0.215497931088507 0.126846973159024 0.163800676619286
"mb54" 0.639964770950939 0.695321370586924 0.203923568921355 0.289174581162761 0.167630498645597 0.106475264338214 0.116555818418279
"mb55" 0.77134290769321 0.789969470031052 0.206620850352667 0.650341414840642 0.17862694593456 0.104921058943093 0.102526336307163
"mb56" 0.788901461688204 0.875283042416246 0.274034750346626 0.644318789567783 0.235369389955663 0.150217289090602 0.17941510479065
"mb57" 0.844444444444444 0.92907683343045 0.313094538749393 0.844379729857351 0.282464120675607 0.144172686136725 0.199380728000855
"mb58" 0.670244073760114 0.727312480707892 0.185745415106118 0.558059322890535 0.154494752839669 0.0917009259648428 0.0794090496379732
"mb59" 0.808988764044944 0.896568236233041 0.26819779064925 0.808906364921858 0.234539939089441 0.117564728363439 0.146756177001218
"mb60" 0.785565266536869 0.810324685575962 0.252054109222727 0.485593983369972 0.210566002710821 0.131247684351899 0.169660564791539
"mb61" 0.659824025626073 0.746078120517582 0.245896528161849 0.100122554926861 0.179175199581063 0.102362640246441 0.20700070126549
"mb62" 0.944444444444444 0.961203539823009 0.209391793197608 0.944401767129809 0.1916409035688 0.0963968332250833 0.0785105044670062
"mb63" 0.643623833738245 0.73921809017845 0.245547750992085 0.0889588568361535 0.174961408971912 0.0862119608033772 0.207556288169692
"mb64" 0.733333333333333 0.784572963800905 0.204362374244165 0.733292827904739 0.176187859978853 0.0816759305472543 0.0726484900148957
"mb65" 0.733725339658591 0.777668268629071 0.234919844493489 0.255320245595891 0.177661480002611 0.12190490605789 0.17839771073195
"mb66" 0.783009441531785 0.832702386913704 0.255134859087344 0.444306145685569 0.20776576560882 0.140879614109458 0.18342509160565
"mb67" 0.620206312417418 0.662477584001943 0.184215474356647 0.222462880274212 0.147618924781371 0.0862671017026038 0.105678145334415
"mb68" 0.639235775839608 0.715895756741304 0.22913597668622 0.078070150674631 0.164524276656623 0.0827834426662434 0.190095706181642
"mb69" 0.66264794136189 0.747407804190147 0.248012266137248 0.100116299457503 0.17910982904649 0.0988341542416998 0.209628814143641
"mb70" 0.830925560949172 0.83381777529346 0.199062612927672 0.688676124219488 0.166360114551372 0.100765514479865 0.0946713742099804
"mb71" 0.7 0.804762770405381 0.217835059069425 0.578221621849982 0.185669735785145 0.0867986035643247 0.0883515113550316
"mb72" 0.75 0.814999667265589 0.222509612734528 0.747025160153904 0.198626508120874 0.0911939374335015 0.0919508031602786
"mb73" 0.818181818181818 0.822470969766712 0.161620791281625 0.81812579975383 0.13652307619133 0.0657181885127889 0.0216717615403905
"mb74" 0.771636383414276 0.815228275785335 0.262774227941917 0.522581701260483 0.223415432714985 0.128216903456534 0.166497325626015
"mb75" 0.613517245681924 0.640978005551997 0.171858881220848 0.200234695923902 0.134368152542074 0.0806592570001573 0.100161174955563
"mb76" 0.658740811081704 0.744283935840395 0.246361490466709 0.100110886580876 0.176073179957973 0.0905142004251095 0.208198824386032
"mb77" 0.697837939651669 0.750166980455442 0.243291021409444 0.13338845661906 0.178253359260524 0.102396195651902 0.202349318447579
"mb78" 0.707865168539326 0.790767611457785 0.19915498391961 0.707765214506458 0.16693167267886 0.076261186810501 0.0657092269815263
