"ci" "cci" "ri" "rc" "rhi" "rhiBar" "rci"
"1" NA NA NA NA NA NA NA
"2" 1 1 1 1 0 0 1
"3" 0.666666666666667 0.806762867748192 0.8 0.533333333333333 0.2 0.206611570247934 0.800092226315655
"4" 1 1 1 1 0 0 1
"5" 0.5 0.610259601587092 0.6 0.3 0.4 0.410340582683627 0.599738414744394
"6" NA NA NA NA NA NA NA
"7" 1 1 1 1 0 0 1
"8" 1 1 1 1 0 0 1
"9" 1 NA NA NA NA NA NA
"10" 1 1 1 1 0 0 1
"11" NA NA NA NA NA NA NA
"12" NA NA NA NA NA NA NA
"13" 0.666666666666667 0.67226952785023 0.666666666666667 0.444444444444444 0.333333333333333 0.340831629175187 0.664707161124584
"14" 1 NA NA NA NA NA NA
"15" NA NA NA NA NA NA NA
"16" NA NA NA NA NA NA NA
"17" 0.666666666666667 0.756321541315388 0.75 0.5 0.25 0.258464719565779 0.747783083784163
"18" 0.75 0.9621575246213 0.954545454545455 0.715909090909091 0.0625 0.0629128656810318 0.944412855802883
"19" 0.4 0.586344763186274 0.571428571428571 0.228571428571429 0.428571428571429 0.44280442804428 0.571730130361395
"20" 0.75 0.935788725923378 0.928571428571429 0.696428571428571 0.0769230769230769 0.077507363199504 0.929639250066209
"21" 0.5 0.33899968758977 0.333333333333333 0.166666666666667 0.666666666666667 0.681663258350375 0.32374713345459
"22" 0.5 0.881973058037881 0.866666666666667 0.433333333333333 0.142857142857143 0.147383935151069 0.86759980821427
"23" 0.75 0.755668454103621 0.75 0.5625 0.25 0.25706940874036 0.748544003995029
"24" 0.666666666666667 0.840399079517119 0.833333333333333 0.555555555555556 0.166666666666667 0.172592336900242 0.834418821108195
"25" 0.666666666666667 0.916920675937686 0.909090909090909 0.606060606060606 0.1 0.101491931391454 0.906218076948266
"26" 1 NA NA NA NA NA NA
"27" 0.5 0.758398624801295 0.75 0.375 0.25 0.259000259000259 0.749293046341853
"28" 1 NA NA NA NA NA NA
"29" 0.666666666666667 0.806762867748192 0.8 0.533333333333333 0.2 0.206611570247934 0.800092226315655
"30" 0.75 0 0 0 1 1.01113360323887 -0.0112171039913078
"31" 0.5 0.963955153026514 0.952380952380952 0.476190476190476 0.0666666666666667 0.0660022440762986 0.944989066515653
"32" 0.75 0.959949986473467 0.952380952380952 0.714285714285714 0.0555555555555556 0.0556266340323747 0.951804606437627
"33" 0.4 0 0 0 1 1.02249488752556 -0.0230749575284836
"34" 1 1 1 1 0 0 1
"35" 0.5 0.639620207127108 0.625 0.3125 0.375 0.397983550013266 0.616080973981845
"36" 1 1 1 1 0 0 1
"37" 0.333333333333333 0.817764773858218 0.777777777777778 0.259259259259259 0.272727272727273 0.270648202444855 0.766184639078074
"38" 0.428571428571429 0.81520150726776 0.789473684210526 0.338345864661654 0.25 0.251382604323781 0.772771795793401
"39" 0.75 0.503759540196178 0.5 0.375 0.5 0.512557662737058 0.491106998600832
"40" 0.6 0.6091859622315 0.6 0.36 0.4 0.408079983676801 0.600979890825805
"41" 0.428571428571429 0.442041192651278 0.428571428571429 0.183673469387755 0.571428571428571 0.588321812031181 0.424609839588172
"42" 0.3 0.647001472972135 0.611111111111111 0.183333333333333 0.4375 0.433866369158299 0.599180733056162
"43" 0.428571428571429 0.83608332939735 0.80952380952381 0.346938775510204 0.266666666666667 0.264480296217932 0.759193068957062
"44" 0.5 0.84790071644216 0.833333333333333 0.416666666666667 0.181818181818182 0.188341651756286 0.825782398065771
"45" 0.5 0.584758710028184 0.571428571428571 0.285714285714286 0.428571428571429 0.44516990651432 0.567763770860657
"46" 1 NA NA NA NA NA NA
"47" 0.375 0.38993058265957 0.375 0.140625 0.625 0.645827951433738 0.368263153479954
"48" 0.6 0.923741656628199 0.909090909090909 0.545454545454545 0.105263157894737 0.106911851178703 0.907323020743075
"49" 0.285714285714286 0.829178990205236 0.791666666666667 0.226190476190476 0.277777777777778 0.286188541010818 0.746763412913483
"50" 0.333333333333333 0.848566270026195 0.818181818181818 0.272727272727273 0.25 0.257383694742938 0.7695225024181
"51" 0.375 0.173265749565302 0.166666666666667 0.0625 0.833333333333333 0.859697386519945 0.14585503087466
"52" 0.3 0.668795455330556 0.631578947368421 0.189473684210526 0.411764705882353 0.41344279723584 0.620884843792947
"53" 0.222222222222222 0.67366350056363 0.631578947368421 0.140350877192982 0.411764705882353 0.4151100041511 0.623546118468212
"54" 0.5 0.682305338528167 0.666666666666667 0.333333333333333 0.333333333333333 0.348837209302326 0.666420579675908
"55" 0.5 0.83196051935729 0.8125 0.40625 0.2 0.20257951245864 0.816449308086657
"56" 0.375 0.751862588297374 0.722222222222222 0.270833333333333 0.294117647058824 0.303122158229767 0.725339180889504
"57" 0.428571428571429 0.442041192651278 0.428571428571429 0.183673469387755 0.571428571428571 0.593559875352426 0.419205130299384
"58" 0.333333333333333 0.718388937069626 0.684210526315789 0.228070175438597 0.352941176470588 0.346360330196848 0.686110671006263
"59" 0.230769230769231 0.44738826446124 0.411764705882353 0.0950226244343891 0.666666666666667 0.671952694530305 0.356232864135607
"60" 0.6 0.507634774494265 0.5 0.3 0.5 0.518134715025907 0.48922045034765
"61" 0.3 0.668795455330556 0.631578947368421 0.189473684210526 0.411764705882353 0.421762969211303 0.612041080312248
"62" 0.333333333333333 0.419428186933639 0.4 0.133333333333333 0.6 0.634316523945449 0.383417055835619
"63" 0.333333333333333 0.419428186933639 0.4 0.133333333333333 0.6 0.63304494619118 0.384751274569317
"64" 0.375 0.734758191341075 0.705882352941177 0.264705882352941 0.333333333333333 0.335976347265153 0.691005549664316
"65" 0.214285714285714 0.634304145427584 0.576923076923077 0.123626373626374 0.5 0.500705539624016 0.548205448249147
"66" 0.272727272727273 0.593263644022069 0.555555555555556 0.151515151515152 0.470588235294118 0.481347773766546 0.553695884570837
"67" 0.214285714285714 0.634304145427584 0.576923076923077 0.123626373626374 0.5 0.506982532147301 0.541265990738658
"68" 0.272727272727273 0.565226839569774 0.529411764705882 0.144385026737968 0.5 0.506906602458497 0.526319941384044
"69" 0.1875 0.425969725774577 0.380952380952381 0.0714285714285714 0.684210526315789 0.687721525683754 0.348906983060244
"70" 0.272727272727273 0.355531135630717 0.333333333333333 0.0909090909090909 0.666666666666667 0.695591687679332 0.324649376271781
"71" 0.1875 0.486540626742615 0.434782608695652 0.0815217391304348 0.65 0.660770560130121 0.379126914275145
"72" 0.2 0.634686934085615 0.571428571428571 0.114285714285714 0.521739130434783 0.530058748177923 0.5208900458766
"73" 0.272727272727273 0.290834552902875 0.272727272727273 0.0743801652892562 0.727272727272727 0.762558383376227 0.253182307844751
"74" 0.1875 0.581213458651233 0.518518518518518 0.0972222222222222 0.590909090909091 0.588528226719181 0.460289244464041
"75" 0.3 0.440678079315778 0.416666666666667 0.125 0.636363636363636 0.626286123288897 0.39519700359747
"76" 0.272727272727273 0.712879248987708 0.666666666666667 0.181818181818182 0.421052631578947 0.416905518786805 0.622830391312389
"77" 0.25 0.506811160198141 0.470588235294118 0.117647058823529 0.5625 0.574859478794073 0.457722090186937
"78" 0.214285714285714 0.573042340771105 0.521739130434783 0.111801242236025 0.578947368421053 0.578399411084236 0.462471608630312
"79" 0.176470588235294 0.442091897628222 0.391304347826087 0.0690537084398977 0.7 0.690539607378909 0.349224521322156
"80" 0.1875 0.581213458651233 0.518518518518518 0.0972222222222222 0.619047619047619 0.631221170186939 0.412294104328359
"81" 0.2 0.554484682059409 0.5 0.1 0.6 0.590522119974411 0.453500259941321
"82" 0.136363636363636 0.437612624318223 0.366666666666667 0.05 0.826086956521739 0.827418020293516 0.205007211034389
"83" 0.125 0.36596845839088 0.3 0.0375 0.875 0.894378194207836 0.128211343133782
"84" 0.176470588235294 0.566192117809088 0.5 0.0882352941176471 0.636363636363636 0.624721106648818 0.423878822240375
"85" 0.130434782608696 0.20021722401339 0.166666666666667 0.0217391304347826 0.952380952380952 0.956937799043062 0.0516269178206403
"86" 0.166666666666667 0.552398674418176 0.482758620689655 0.0804597701149425 0.652173913043478 0.656053184044787 0.392353977778912
"87" 0.2 0.576881486047634 0.52 0.104 0.6 0.604107933950866 0.438385149919863
"88" 0.1875 0.652046910293056 0.580645161290323 0.108870967741935 0.541666666666667 0.548777913799654 0.505076868106225
"89" 0.157894736842105 0.539721115902066 0.466666666666667 0.0736842105263158 0.666666666666667 0.675561560547205 0.373922898729554
"90" 0.157894736842105 0.470375451775045 0.407407407407407 0.064327485380117 0.695652173913043 0.707714083510262 0.336682958617068
"91" 0.15 0.458492570019423 0.392857142857143 0.0589285714285714 0.772727272727273 0.758589915216421 0.280847787388283
"92" 0.214285714285714 0.668014145792328 0.607142857142857 0.130102040816327 0.478260869565217 0.477741585233442 0.573617439157271
"93" 0.125 0.393841918570479 0.32258064516129 0.0403225806451613 0.875 0.892705322224111 0.130246026432226
"94" 0.157894736842105 0.518146828431662 0.448275862068966 0.0707803992740472 0.695652173913043 0.708560294052522 0.335703679570401
"95" 0.12 0.297530190568738 0.241379310344828 0.0289655172413793 0.956521739130435 0.948602966540186 0.0630628327880268
"96" 0.176470588235294 0.604540290114899 0.533333333333333 0.0941176470588235 0.608695652173913 0.601245436976594 0.450564881965693
