"ci" "cci" "ri" "rc" "rhi" "rhiBar" "rci"
"1" 1 1 1 1 0 0 1
"2" 1 NA NA NA NA NA NA
"3" 1 NA NA NA NA NA NA
"4" NA NA NA NA NA NA NA
"5" NA NA NA NA NA NA NA
"6" 1 NA NA NA NA NA NA
"7" 1 NA NA NA NA NA NA
"8" NA NA NA NA NA NA NA
"9" 1 1 1 1 0 0 1
"10" 1 1 1 1 0 0 1
"11" 1 NA NA NA NA NA NA
"12" 0.5 0.808994223222799 0.8 0.4 0.2 0.207986688851913 0.800910891838274
"13" NA NA NA NA NA NA NA
"14" 1 1 1 1 0 0 1
"15" 1 1 1 1 0 0 1
"16" NA NA NA NA NA NA NA
"17" 1 1 1 1 0 0 1
"18" 0.666666666666667 0.67226952785023 0.666666666666667 0.444444444444444 0.333333333333333 0.340831629175187 0.664707161124584
"19" 1 1 1 1 0 0 1
"20" 1 NA NA NA NA NA NA
"21" 1 NA NA NA NA NA NA
"22" 0.333333333333333 0.759851889044614 0.733333333333333 0.244444444444444 0.285714285714286 0.291821696943168 0.733671093910596
"23" 1 1 1 1 0 0 1
"24" 0.333333333333333 0 0 0 1 1.02217529039071 -0.0226754577714043
"25" 0.75 0.959949986473467 0.952380952380952 0.714285714285714 0.0666666666666667 0.0661200740544829 0.941163270275716
"26" 0.5 0 0 0 1 1.02092904543134 -0.0212837558478829
"27" 0.666666666666667 0.67226952785023 0.666666666666667 0.444444444444444 0.333333333333333 0.340831629175187 0.664707161124584
"28" NA NA NA NA NA NA NA
"29" 0.75 0.923749355227037 0.916666666666667 0.6875 0.0909090909090909 0.0884329678103997 0.918596183608481
"30" 0.6 0 0 0 1 1.01522842639594 -0.0154597382529865
"31" 0.5 0.508524379006895 0.5 0.25 0.5 0.51150895140665 0.496817012018241
"32" 1 1 1 1 0 0 1
"33" 0.4 0.256466885467846 0.25 0.1 0.75 0.767263427109974 0.238755294763803
"34" 0.3 0.750813516675227 0.708333333333333 0.2125 0.368421052631579 0.367376928728876 0.669907888064505
"35" 0.428571428571429 0.789464777654556 0.764705882352941 0.327731092436975 0.266666666666667 0.261985852763951 0.76177844773374
"36" 0.6 0.83091815564451 0.818181818181818 0.490909090909091 0.181818181818182 0.193050193050193 0.819488192262104
"37" 0.428571428571429 0.573114382657103 0.555555555555556 0.238095238095238 0.444444444444444 0.465116279069767 0.551770067151219
"38" 0.375 0.833642178823843 0.8 0.3 0.25 0.251711639146194 0.77918947122691
"39" 0.428571428571429 0.687921408211035 0.666666666666667 0.285714285714286 0.363636363636364 0.353232073472271 0.667347176795077
"40" 0.5 0.678100551321533 0.666666666666667 0.333333333333333 0.333333333333333 0.351185250219491 0.659932205815085
"41" 0.5 0.89804824399307 0.882352941176471 0.441176470588235 0.142857142857143 0.14194464158978 0.873161693010515
"42" 0.428571428571429 0.442041192651278 0.428571428571429 0.183673469387755 0.571428571428571 0.614533722538024 0.397564916124803
"43" 0.428571428571429 0.84511834016411 0.818181818181818 0.350649350649351 0.25 0.251351011687822 0.772804559864014
"44" 0.375 0.804873070048286 0.772727272727273 0.289772727272727 0.3125 0.305866519850737 0.722469349621856
"45" 0.333333333333333 0.345034758737335 0.333333333333333 0.111111111111111 0.666666666666667 0.69060773480663 0.320246345565919
"46" 0.4 0.513011654253667 0.5 0.2 0.5 0.514668039114771 0.497955333552959
"47" 0.333333333333333 0.77721872320409 0.75 0.25 0.285714285714286 0.279134682484299 0.746871357687243
"48" 0.6 0.676900649426101 0.666666666666667 0.4 0.333333333333333 0.352547153181738 0.657383143447444
"49" 0.2 0.325377555895238 0.294117647058824 0.0588235294117647 0.75 0.772399588053553 0.251673480053613
"50" 0.230769230769231 0.615151539741471 0.565217391304348 0.130434782608696 0.526315789473684 0.525928263384874 0.515365156989541
"51" 0.214285714285714 0.426457736142035 0.388888888888889 0.0833333333333333 0.6875 0.679977746182852 0.350750514017752
"52" 0.375 0.567359848891491 0.545454545454545 0.204545454545455 0.454545454545455 0.47782874617737 0.543108648097834
"53" 0.272727272727273 0.290834552902875 0.272727272727273 0.0743801652892562 0.727272727272727 0.764525993883792 0.251083009710661
"54" 0.25 0.538614961163905 0.5 0.125 0.5625 0.583128158610859 0.448796896292121
"55" 0.333333333333333 0.349476769684445 0.333333333333333 0.111111111111111 0.666666666666667 0.688468158347676 0.326607117157296
"56" 0.333333333333333 0.655916201859325 0.625 0.208333333333333 0.4 0.41539739684298 0.613379172350769
"57" 0.230769230769231 0.635059587466052 0.583333333333333 0.134615384615385 0.5 0.509969911775205 0.532801139623966
"58" 0.428571428571429 0.687921408211035 0.666666666666667 0.285714285714286 0.333333333333333 0.351679268507122 0.668952418572715
"59" 0.375 0.567359848891491 0.545454545454545 0.204545454545455 0.5 0.499001996007984 0.521060525827361
"60" 0.333333333333333 0.73508542153255 0.7 0.233333333333333 0.333333333333333 0.328803156510302 0.704641393983827
"61" 0.1875 0.391211773826127 0.35 0.065625 0.722222222222222 0.729517396184063 0.302090255714955
"62" 0.333333333333333 0.798777151075226 0.76 0.253333333333333 0.3 0.302862046337893 0.73205747567544
"63" 0.25 0.2689409548828 0.25 0.0625 0.75 0.785614525139665 0.230601334009089
"64" 0.3 0.668795455330556 0.631578947368421 0.189473684210526 0.411764705882353 0.410677618069815 0.623824661214477
"65" 0.230769230769231 0.670371327196004 0.615384615384615 0.142011834319527 0.454545454545455 0.463864922534558 0.583252659655549
"66" 0.272727272727273 0.45728764645753 0.428571428571429 0.116883116883117 0.615384615384615 0.604047115675023 0.422421282015174
"67" 0.375 0.693765926363347 0.666666666666667 0.25 0.357142857142857 0.357449242207607 0.668588030068616
"68" 0.176470588235294 0.544960289456805 0.481481481481481 0.0849673202614379 0.608695652173913 0.622942066387826 0.425899921346901
"69" 0.1875 0.537578860433994 0.48 0.09 0.65 0.63653723742839 0.40632432668409
"70" 0.25 0.506811160198141 0.470588235294118 0.117647058823529 0.5625 0.576331967213115 0.456132567330676
"71" 0.25 0.690675383218575 0.64 0.16 0.428571428571429 0.426520070138856 0.61824473321398
"72" 0.333333333333333 0.655916201859325 0.625 0.208333333333333 0.428571428571429 0.428663284989641 0.599421339868904
"73" 0.333333333333333 0.776567831671908 0.739130434782609 0.246376811594203 0.3 0.306075600673366 0.728658464067998
"74" 0.375 0.668907790690892 0.642857142857143 0.241071428571429 0.384615384615385 0.389741990802089 0.634899615438863
"75" 0.2 0.503709437587359 0.454545454545455 0.0909090909090909 0.666666666666667 0.65764235216748 0.378898836575756
"76" 0.230769230769231 0.670371327196004 0.615384615384615 0.142011834319527 0.5 0.49897709695125 0.544819153832567
"77" 0.25 0.2689409548828 0.25 0.0625 0.818181818181818 0.810518731988473 0.203798196604622
"78" 0.214285714285714 0.595128679509721 0.541666666666667 0.116071428571429 0.55 0.565960074089319 0.476177772630862
"79" 0.214285714285714 0.651765785720297 0.592592592592593 0.126984126984127 0.523809523809524 0.519529589571624 0.527402482112621
"80" 0.214285714285714 0.68317601372206 0.620689655172414 0.133004926108374 0.5 0.504540867810293 0.543965026390708
"81" 0.130434782608696 0.156587872133489 0.130434782608696 0.0170132325141777 1 0.980969197567196 0.0228085894566443
"82" 0.15 0.431989610352652 0.37037037037037 0.0555555555555556 0.80952380952381 0.829389666780505 0.198283229883581
"83" 0.1875 0.618987405634137 0.551724137931034 0.103448275862069 0.565217391304348 0.556459207259652 0.496413327120203
"84" 0.176470588235294 0.586004220443259 0.517241379310345 0.0912778904665315 0.608695652173913 0.603656433252846 0.44782248613695
"85" 0.166666666666667 0.608906905836781 0.53125 0.0885416666666667 0.625 0.627011662416921 0.425695809145973
"86" 0.15 0.339607921684553 0.291666666666667 0.04375 0.80952380952381 0.818527613269777 0.210936619234763
"87" 0.142857142857143 0.36239074673845 0.307692307692308 0.043956043956044 0.818181818181818 0.829263798028195 0.200579129428173
"88" 0.15 0.548464731098358 0.46875 0.0703125 0.708333333333333 0.710613217405844 0.336938951061128
"89" 0.15 0.403507649936841 0.346153846153846 0.0519230769230769 0.772727272727273 0.773817652146206 0.263070689618024
"90" 0.166666666666667 0.508023057989681 0.444444444444444 0.0740740740740741 0.681818181818182 0.676620506112139 0.368773158204266
"91" 0.15 0.528062746651536 0.451612903225806 0.067741935483871 0.708333333333333 0.720369507182508 0.325521455581814
"92" 0.166666666666667 0.572439384410403 0.5 0.0833333333333333 0.625 0.638841567291312 0.412107331682966
"93" 0.1875 0.486540626742615 0.434782608695652 0.0815217391304348 0.65 0.645001240387001 0.396822174286535
"94" 0.1875 0.425969725774577 0.380952380952381 0.0714285714285714 0.684210526315789 0.686559281753367 0.350209653164694
"95" 0.2 0.530181152203646 0.478260869565217 0.0956521739130435 0.631578947368421 0.619674670797831 0.421076201009048
"96" 0.176470588235294 0.566192117809088 0.5 0.0882352941176471 0.608695652173913 0.621421279240091 0.427627782678767
