"quartet" "wQuartet" "cluster" "phylo" "mutual" "shared" "clusterNorm"
"mb49" 0.856396413100628 0.8330081459441 0.242575723158049 0.662368277980397 0.18728694916955 0.106764788256885 0.141108852600925
"mb50" 0.875902572594145 0.872510908369695 0.213458149210488 0.795048546095717 0.170117050444851 0.109986641122666 0.108090599473931
"mb51" 0.787218208612772 0.86000425960347 0.286684424498781 0.564388140602021 0.21460093975718 0.147634595041298 0.205858514797795
"mb52" 0.75193199968142 0.750334477342796 0.188599313008501 0.644959244464315 0.148006844655948 0.0914227769882968 0.0788470177446731
"mb53" 0.682926829268293 0.751079790861559 0.217109893289616 0.682908353227844 0.166713353043523 0.0799613988031112 0.083854197393073
"mb54" 0.712541362932781 0.730952827331593 0.204303612645364 0.260085280478792 0.145458916325073 0.0948358816978491 0.11359196156181
"mb55" 0.744794677192368 0.788087579122133 0.260138556072617 0.337792069954452 0.18659051476555 0.127115641141995 0.204420625432788
"mb56" 0.662871926462737 0.756624677518584 0.269399331543807 0.0961501154331679 0.181916755800839 0.0851386092738593 0.23294019015182
"mb57" 0.768199186677276 0.767549180522848 0.231771340248865 0.650162872951124 0.17954712130162 0.112379076309283 0.128857081542703
"mb58" 0.91566265060241 0.926316386102137 0.267157710418348 0.915601549099267 0.228341326245687 0.115125416821691 0.143808099495749
"mb59" 0.745155318044923 0.809458390574914 0.229710301873615 0.624024278590599 0.178239636758935 0.109448467436967 0.126208165598087
"mb60" 0.795180722891566 0.900130745247913 0.264976356564632 0.794947417392145 0.214670748037109 0.107913387894525 0.141259587314839
"mb61" 0.657223769228168 0.749341958284338 0.267732731781221 0.0838652248652922 0.180553103886754 0.0990158448401256 0.230224685441818
"mb62" 0.795180722891566 0.839339908952959 0.237612503049417 0.795006858686398 0.193474475973344 0.0958684202369276 0.109289939712097
"mb63" 0.719512195121951 0.759876902603344 0.198547290382944 0.719243626538206 0.155021962450199 0.0720664849901208 0.0636027451167506
"mb64" 0.7125 0.795334192070989 0.218456170870782 0.712206719916286 0.171342585922937 0.0814032612826296 0.0831539901475883
"mb65" 0.74894180336251 0.74476771085649 0.196809540185816 0.602096516280706 0.148413669350106 0.0888165697500643 0.0892116919118193
"mb66" 0.734110502453946 0.710704790841517 0.21292420253226 0.5054211332159 0.158836526900385 0.100089078150606 0.123966053091657
"mb67" 0.759036144578313 0.794176632251356 0.200385140295386 0.758929501762766 0.16053401475293 0.0786083758934366 0.0657965893415413
"mb68" 0.642157916218853 0.735772114989771 0.250516106467464 0.0964981948145433 0.168998634245406 0.0881307923355215 0.213107978213278
