"quartet" "wQuartet" "cluster" "phylo" "mutual" "shared" "clusterNorm"
"mb49" 0.688218969132501 0.751730993350243 0.207901787040624 0.312764055716167 0.148751848789935 0.0949951430960615 0.14947014163
"mb50" 0.781845069769364 0.825903572344045 0.228050075865378 0.658887071849135 0.177908288946334 0.110764056831274 0.125833751941374
"mb51" 0.841463414634146 0.886885545471158 0.233421019711726 0.841371007270448 0.192805441197029 0.0941620348816532 0.106115369550071
"mb52" 0.661229561918944 0.761475717417495 0.239111181143072 0.143334217017683 0.164156935461441 0.0848827837243607 0.201478137801222
"mb53" 0.66682551387686 0.767677799864651 0.245269602208125 0.131483557001271 0.167799138724228 0.0838729001881209 0.208159911335609
"mb54" 0.691400184940379 0.762563855183247 0.23721879847681 0.280061817533249 0.173578666683894 0.107481730606143 0.15214804985256
"mb55" 0.670731707317073 0.796294197642792 0.253226225540939 0.537101673663527 0.201438669991308 0.0949408368849604 0.128108476699796
"mb56" 0.75206173880806 0.791450250666185 0.214718447528177 0.614282542795959 0.167250213997853 0.104687467836515 0.11139248171533
"mb57" 0.753086419753086 0.88773900422793 0.249779030867855 0.752982702380109 0.197876548825577 0.0949392887622174 0.12467893584171
"mb58" 0.855421686746988 0.886496717336015 0.25394000463949 0.855453900463895 0.211835714859406 0.105780648055749 0.13001457397672
"mb59" 0.857885423454119 0.881765926872106 0.212524906624159 0.757508411556176 0.166476151850252 0.105229262749478 0.108653395764399
"mb60" 0.75097037969859 0.754892191268431 0.200249201330392 0.476493468935656 0.148105986561028 0.0867932042453002 0.11132005036567
"mb61" 0.63855421686747 0.707101727447217 0.192282501868796 0.638307960898224 0.147356959963143 0.0686748869866742 0.0581153578961502
"mb62" 0.791112163846496 0.818108217514505 0.212966220696301 0.636262617334264 0.160914721121362 0.0935920878578271 0.109483837846927
"mb63" 0.828342111801144 0.828050674691778 0.236423920314509 0.626344791722698 0.180715165182349 0.104623964888426 0.135953922443367
"mb64" 0.646358342270902 0.677067291325563 0.173138083976265 0.25008419011253 0.117318977462321 0.0702272399018044 0.112031191342618
"mb65" 0.765681327150367 0.808233884644708 0.226535480365318 0.505655728603793 0.168351827021785 0.112602189687658 0.151670981337126
"mb66" 0.650321757177513 0.748308021179738 0.22880792240516 0.143314160704134 0.158376264062145 0.088383662194012 0.190339933471533
"mb67" 0.695121951219512 0.74362100496386 0.190957181003474 0.694948870760522 0.150053533283543 0.0693056446477509 0.0565436965535359
"mb68" 0.768292682926829 0.832045758431139 0.214112840915184 0.768069731827113 0.168034039161541 0.0810470185085403 0.0821090539875391
"mb69" 0.655010345019161 0.718941568335637 0.198399163530146 0.121101314899803 0.135528655613475 0.0921507872544025 0.148263045714063
"mb70" 0.717418410585214 0.721482514937369 0.216123106362282 0.372635440993778 0.151227744825741 0.0999559972370519 0.147908610920672
"mb71" 0.649867216288857 0.739422185081684 0.233782595889733 0.0958123005801807 0.157130563553774 0.0802309216001473 0.196107806046683
"mb72" 0.758061526604077 0.739630430509141 0.181166732783088 0.582873554508361 0.132760327426861 0.0751820098577113 0.0728519623953507
"mb73" 0.644026373486051 0.700371378280329 0.189545117280774 0.110243823717877 0.130294165738276 0.0739149288137454 0.140977868593088
"mb74" 0.682179066260346 0.74495384469998 0.203914421600123 0.324864614348415 0.146173260487197 0.0905043053800003 0.140620889006085
"mb75" 0.645364920275914 0.730625900676772 0.22825986514928 0.0958403144789498 0.153911145284061 0.0820519122535121 0.190085424894419
"mb76" 0.635927301082168 0.714595322210341 0.202047341404949 0.143680302186306 0.139905543975772 0.0743303585704713 0.159698025346553
"mb77" 0.703531042986022 0.715144932235264 0.189517202837901 0.436750422542067 0.137535691650661 0.079341089354235 0.0995050104431933
"mb78" 0.75098902577232 0.79109100742416 0.215180202742794 0.529815434308098 0.163083207223511 0.103036926966544 0.128225100581242
"mb79" 0.687223625420927 0.738621801856776 0.214743030050295 0.233533118158249 0.153936500883161 0.096849352849126 0.138239221224435
"mb80" 0.841463414634146 0.901648266210543 0.205644086237794 0.841310869144867 0.166417835333916 0.080573961661122 0.0730890215178973
"mb81" 0.711930838056594 0.696902569074164 0.203354943561361 0.324386325867169 0.141448324159301 0.091204486577958 0.139906631768713
"mb82" 0.629747013107768 0.694892241851269 0.19399825253732 0.096619852960749 0.131325584586579 0.0696559947199065 0.148949770123141
