"quartet" "wQuartet" "cluster" "phylo" "mutual" "shared" "clusterNorm"
"mb49" NA 0.813617419078409 0.226845526606556 0.616651649066267 0.188138499719522 0.120348523726862 0.133774237616226
"mb50" NA 0.795262773237659 0.219675541402953 0.531688118469315 0.177983345104704 0.11899903767523 0.140107225082461
"mb51" NA 0.769236164691029 0.192752406033568 0.652931753536295 0.159300333169802 0.0980394623135251 0.0958822885292915
"mb52" NA 0.836499578157275 0.1758021951977 0.781440678655141 0.14804740398365 0.0958731435161168 0.076823672743847
"mb53" NA 0.912259705288354 0.203170640010479 0.837967842606894 0.173411597089 0.110194388792882 0.107177808114889
"mb54" NA 0.768795741849634 0.211422454976977 0.516693249605506 0.170137813903012 0.11353656403273 0.131260437918708
"mb55" NA 0.827462560641215 0.20155084326778 0.758378856480061 0.16627542833167 0.0823645007973682 0.0799957193298028
"mb56" NA 0.82317608284416 0.239103188493867 0.606967655844294 0.195756717762009 0.118096480242069 0.147481207491322
"mb57" NA 0.755013025501303 0.20999748238844 0.474835648032339 0.168043625673827 0.10005650086111 0.129412486750882
"mb58" NA 0.901475368842211 0.25790611342234 0.813768616666535 0.2228104164614 0.109248202492776 0.143931948100702
"mb59" NA 0.810336300692384 0.200177409064604 0.720579149800002 0.162120804162496 0.074174847539847 0.0784686496252845
"mb60" NA 0.727437811277422 0.2091171918729 0.332121943087877 0.153115690218477 0.105579821302697 0.153349907916424
"mb61" NA 0.66038197256695 0.188341297919305 0.159819520584708 0.128861836964735 0.0500171999195915 0.149264546190671
"mb62" NA 0.771685135651509 0.209695947031248 0.712494829297738 0.178022504320061 0.0825599037938272 0.0893808257773592
"mb63" NA 0.86108157375057 0.19291677899413 0.845050549340105 0.165703526603849 0.081686675679683 0.0691284219221653
"mb64" NA 0.689539052496799 0.187531269379273 0.279707984950439 0.149404404705306 0.0948713897636884 0.104615754056004
"mb65" NA 0.714901397414131 0.211229073337789 0.410248987803357 0.176374715828575 0.0806568399854431 0.088270606378323
