"ci" "cci" "ri" "rc" "rhi" "rhiBar" "rci"
"1" 0.75 0.806062262199971 0.8 0.6 0.2 0.209907640638119 0.796075812203406
"2" 0.5 0 0 0 1 1.02092904543134 -0.0212837558478829
"3" 1 NA NA NA NA NA NA
"4" 1 1 1 1 0 0 1
"5" 1 1 1 1 0 0 1
"6" NA NA NA NA NA NA NA
"7" 1 1 1 1 0 0 1
"8" NA NA NA NA NA NA NA
"9" 1 NA NA NA NA NA NA
"10" 1 1 1 1 0 0 1
"11" 0.5 0 0 0 1 1.01386748844376 -0.0140209994187811
"12" 1 1 1 1 0 0 1
"13" 1 1 1 1 0 0 1
"14" 1 1 1 1 0 0 1
"15" 1 1 1 1 0 0 1
"16" 1 1 1 1 0 0 1
"17" 0.285714285714286 0.609742063750089 0.583333333333333 0.166666666666667 0.454545454545455 0.462064504204787 0.562192638441157
"18" 0.333333333333333 0.841625493355631 0.8 0.266666666666667 0.260869565217391 0.257776250214814 0.779855200943402
"19" 0.333333333333333 0.621330695845471 0.6 0.2 0.4 0.422832980972516 0.597649997299862
"20" 0.5 0.508524379006895 0.5 0.25 0.5 0.511639805576874 0.496683903093492
"21" 0.5 0.508524379006895 0.5 0.25 0.5 0.516929439131559 0.491303145172214
"22" 0.5 0.939436279965527 0.928571428571429 0.464285714285714 0.0833333333333333 0.0830357884248111 0.927592920557217
"23" 0.666666666666667 0.806762867748192 0.8 0.533333333333333 0.2 0.205170291341814 0.801546359575964
"24" 0.666666666666667 0 0 0 1 1.01844262295082 -0.0185967341380592
"25" 0.6 0.6091859622315 0.6 0.36 0.4 0.409165302782324 0.599877647766719
"26" 0.666666666666667 0.504190140312106 0.5 0.333333333333333 0.5 0.509683995922528 0.494424546370922
"27" 1 1 1 1 0 0 1
"28" 0.5 0 0 0 1 1.01386748844376 -0.0140209994187811
"29" 0.6 0.338409930231624 0.333333333333333 0.2 0.666666666666667 0.679809653297077 0.325066046374416
"30" 0.5 0.901729220586721 0.88 0.44 0.166666666666667 0.16500742533414 0.855131491025229
"31" 0.5 0.33899968758977 0.333333333333333 0.166666666666667 0.666666666666667 0.681663258350375 0.32374713345459
"32" 1 1 1 1 0 0 1
"33" 0.428571428571429 0.656592635717079 0.636363636363636 0.272727272727273 0.363636363636364 0.387296669248644 0.632142195138566
"34" 0.375 0.815280973794276 0.782608695652174 0.293478260869565 0.277777777777778 0.284171639670361 0.745167515647346
"35" 0.6 0.927809211515876 0.91304347826087 0.547826086956522 0.117647058823529 0.121795262164302 0.89210041938248
"36" 1 NA NA NA NA NA NA
"37" 0.5 0.508524379006895 0.5 0.25 0.5 0.51150895140665 0.496817012018241
"38" 0.428571428571429 0.573114382657103 0.555555555555556 0.238095238095238 0.444444444444444 0.461733810458271 0.555262343979109
"39" 0.333333333333333 0.419428186933639 0.4 0.133333333333333 0.6 0.6265664160401 0.391549125588348
"40" 0.375 0.841785290218035 0.807692307692308 0.302884615384615 0.238095238095238 0.243096071567483 0.788235709934041
"41" 0.5 0.716467365012107 0.7 0.35 0.3 0.31328320802005 0.702852126472588
"42" 0.666666666666667 0.931080032010755 0.923076923076923 0.615384615384615 0.0909090909090909 0.0885661146045523 0.919291299697685
"43" 0.6 0.812417624236748 0.8 0.48 0.2 0.209885612341274 0.802362177066699
"44" 0.333333333333333 0.659061681074395 0.636363636363636 0.212121212121212 0.363636363636364 0.385802469135802 0.636059289707312
"45" 0.5 0.936889891260305 0.92 0.46 0.105263157894737 0.103289779476321 0.912801945988553
"46" 0.285714285714286 0.570065426379577 0.545454545454545 0.155844155844156 0.5 0.49667229561935 0.525967735152829
"47" 0.6 0.914406271739609 0.9 0.54 0.125 0.128841074534562 0.88490459252454
"48" 0.428571428571429 0.442041192651278 0.428571428571429 0.183673469387755 0.571428571428571 0.588494924231278 0.4244312184142
"49" 0.272727272727273 0.712879248987708 0.666666666666667 0.181818181818182 0.421052631578947 0.429023435405159 0.609815410702928
"50" 0.428571428571429 0.515758465547619 0.5 0.214285714285714 0.5 0.514999356250805 0.500276426614972
"51" 0.375 0.751862588297374 0.722222222222222 0.270833333333333 0.333333333333333 0.325881509483152 0.701550080597474
"52" 0.3 0.440678079315778 0.416666666666667 0.125 0.636363636363636 0.618156128576475 0.403803974731389
"53" 0.428571428571429 0.442041192651278 0.428571428571429 0.183673469387755 0.571428571428571 0.588494924231278 0.4244312184142
"54" 0.333333333333333 0.776567831671908 0.739130434782609 0.246376811594203 0.333333333333333 0.331381862366066 0.701918575444585
"55" 0.428571428571429 0.343781132710934 0.333333333333333 0.142857142857143 0.666666666666667 0.691562932226833 0.31809885724574
"56" 0.333333333333333 0.443662657749943 0.428571428571429 0.142857142857143 0.571428571428571 0.60560181680545 0.408269062777549
"57" 0.375 0.815280973794276 0.782608695652174 0.293478260869565 0.277777777777778 0.271458819697052 0.758482071778436
"58" 0.333333333333333 0.798777151075226 0.76 0.253333333333333 0.315789473684211 0.31791448100461 0.71614330897522
"59" 0.4 0.806699694099154 0.785714285714286 0.314285714285714 0.230769230769231 0.240519522167883 0.779659375994033
"60" 0.375 0.815280973794276 0.782608695652174 0.293478260869565 0.263157894736842 0.262908823220107 0.767443635532705
"61" 0.428571428571429 0.774205719731607 0.75 0.321428571428571 0.285714285714286 0.285673475217826 0.737238396645369
"62" 0.3 0.488216606786183 0.461538461538462 0.138461538461538 0.583333333333333 0.571568547399363 0.453139259532056
"63" 0.3 0.384529180720877 0.363636363636364 0.109090909090909 0.7 0.684596577017115 0.33348358097729
"64" 0.333333333333333 0.655916201859325 0.625 0.208333333333333 0.4 0.410284463894967 0.618760065587443
"65" 0.25 0.781502021499988 0.739130434782609 0.184782608695652 0.333333333333333 0.330323717242898 0.70732943342047
"66" 0.214285714285714 0.573042340771105 0.521739130434783 0.111801242236025 0.55 0.55209797229472 0.491459736660768
"67" 0.214285714285714 0.615482241419535 0.56 0.12 0.55 0.565843621399177 0.476306116599464
"68" 0.230769230769231 0.7007566393113 0.642857142857143 0.148351648351648 0.434782608695652 0.437617609732616 0.612038898464171
"69" 0.214285714285714 0.634304145427584 0.576923076923077 0.123626373626374 0.523809523809524 0.51454766582468 0.532905919600555
"70" 0.3 0.384529180720877 0.363636363636364 0.109090909090909 0.636363636363636 0.672365766977236 0.346425782861105
"71" 0.25 0.656534681751934 0.608695652173913 0.152173913043478 0.45 0.459652706843718 0.582302741396927
"72" 0.25 0.2689409548828 0.25 0.0625 0.75 0.789681495130297 0.226223906838082
"73" 0.157894736842105 0.495087355458449 0.428571428571429 0.0676691729323308 0.695652173913043 0.706744997570564 0.337804484607947
"74" 0.25 0.705816629921666 0.653846153846154 0.163461538461538 0.428571428571429 0.437615481863269 0.606200724389951
"75" 0.2 0.666980234812419 0.6 0.12 0.521739130434783 0.528704234039741 0.522402379297826
"76" 0.1875 0.618987405634137 0.551724137931034 0.103448275862069 0.590909090909091 0.586219336219336 0.462887819261277
"77" 0.25 0.616017349980234 0.571428571428571 0.142857142857143 0.5 0.514903598604039 0.522495299586476
"78" 0.2 0.597592872910598 0.538461538461538 0.107692307692308 0.545454545454545 0.557880055788006 0.48985475039293
"79" 0.176470588235294 0.586004220443259 0.517241379310345 0.0912778904665315 0.636363636363636 0.628648405927256 0.419417845070443
"80" 0.2 0.554484682059409 0.5 0.1 0.6 0.590522119974411 0.453500259941321
"81" 0.157894736842105 0.470375451775045 0.407407407407407 0.064327485380117 0.761904761904762 0.769008939728924 0.265842501403936
"82" 0.157894736842105 0.384236868719412 0.333333333333333 0.0526315789473684 0.761904761904762 0.76555023923445 0.269835264976047
"83" 0.136363636363636 0.285458295455798 0.24 0.0327272727272727 0.904761904761905 0.895888344021124 0.123541284712999
"84" 0.166666666666667 0.572439384410403 0.5 0.0833333333333333 0.681818181818182 0.68082788671024 0.36395226430688
"85" 0.166666666666667 0.483353671578405 0.423076923076923 0.0705128205128205 0.681818181818182 0.691339816564502 0.351911599096187
"86" 0.166666666666667 0.53097835121799 0.464285714285714 0.0773809523809524 0.652173913043478 0.656426414598923 0.391925838933105
"87" 0.157894736842105 0.44381828716552 0.384615384615385 0.0607287449392713 0.8 0.796217964667828 0.234448571602513
"88" 0.166666666666667 0.508023057989681 0.444444444444444 0.0740740740740741 0.681818181818182 0.679163270850312 0.365859497127378
"89" 0.166666666666667 0.456762537229802 0.4 0.0666666666666667 0.714285714285714 0.702674848924907 0.338934385298409
"90" 0.15 0.528062746651536 0.451612903225806 0.067741935483871 0.708333333333333 0.716362563735199 0.330209925581639
"91" 0.166666666666667 0.42800751334991 0.375 0.0625 0.75 0.738879858135067 0.297523433125932
"92" 0.136363636363636 0.437612624318223 0.366666666666667 0.05 0.826086956521739 0.816291459013576 0.218266509966524
"93" 0.142857142857143 0.447601325581824 0.379310344827586 0.0541871921182266 0.782608695652174 0.776230109103454 0.26310554851621
"94" 0.142857142857143 0.392836001418125 0.333333333333333 0.0476190476190476 0.818181818181818 0.825650199532132 0.204835307332921
