"ci" "cci" "ri" "rc" "rhi" "rhiBar" "rci"
"1" NA NA NA NA NA NA NA
"2" 1 1 1 1 0 0 1
"3" 1 1 1 1 0 0 1
"4" NA NA NA NA NA NA NA
"5" 0.5 0.505556012908334 0.5 0.25 0.5 0.511087645195354 0.494344269158712
"6" NA NA NA NA NA NA NA
"7" NA NA NA NA NA NA NA
"8" 1 1 1 1 0 0 1
"9" NA NA NA NA NA NA NA
"10" 1 NA NA NA NA NA NA
"11" NA NA NA NA NA NA NA
"12" 1 1 1 1 0 0 1
"13" 1 NA NA NA NA NA NA
"14" 1 NA NA NA NA NA NA
"15" NA NA NA NA NA NA NA
"16" 1 NA NA NA NA NA NA
"17" NA NA NA NA NA NA NA
"18" 0.5 0.83196051935729 0.8125 0.40625 0.214285714285714 0.209117524048515 0.809728506866113
"19" 0.375 0.824836410723584 0.791666666666667 0.296875 0.277777777777778 0.276243093922652 0.753469991967183
"20" 0.4 0.41037789075805 0.4 0.16 0.6 0.619834710743802 0.390023843760892
"21" 0.666666666666667 0.504190140312106 0.5 0.333333333333333 0.5 0.510464522715671 0.493637444311536
"22" 0.5 0.843316538497462 0.823529411764706 0.411764705882353 0.2 0.201585808359092 0.817471007649759
"23" 0.6 0.78981636675181 0.777777777777778 0.466666666666667 0.222222222222222 0.230866905229135 0.781026643702382
"24" 0.5 0.744431103062526 0.727272727272727 0.363636363636364 0.272727272727273 0.285306704707561 0.731531225631313
"25" 0.4 0.893594030901361 0.869565217391304 0.347826086956522 0.166666666666667 0.165161858621449 0.857472844932793
"26" 0.5 0.716467365012107 0.7 0.35 0.3 0.319863524896044 0.696108249602126
"27" 1 1 1 1 0 0 1
"28" 0.5 0 0 0 1 1.01386748844376 -0.0140209994187811
"29" 0.5 0.76774644414557 0.75 0.375 0.272727272727273 0.267546597699099 0.749744719571966
"30" 0.4 0 0 0 1 1.02249488752556 -0.0230749575284836
"31" NA NA NA NA NA NA NA
"32" 1 NA NA NA NA NA NA
"33" 0.75 0 0 0 1 1.01113360323887 -0.0112171039913078
"34" 0.333333333333333 0.750210366124014 0.714285714285714 0.238095238095238 0.352941176470588 0.360511926936249 0.671186179986784
"35" 0.666666666666667 0.958446305375719 0.95 0.633333333333333 0.0625 0.0639386189258312 0.94425132628655
"36" 0.75 0.951876791710838 0.944444444444444 0.708333333333333 0.0625 0.06413134098634 0.943178032428227
"37" 0.4 0.586344763186274 0.571428571428571 0.228571428571429 0.428571428571429 0.44280442804428 0.571730130361395
"38" 0.5 0.255785042725758 0.25 0.125 0.75 0.764331210191083 0.241121127671046
"39" 0.25 0.781502021499988 0.739130434782609 0.184782608695652 0.375 0.382823964780195 0.651556420376231
"40" 0.4 0.256466885467846 0.25 0.1 0.75 0.767459708365311 0.238553919783717
"41" 0.428571428571429 0.789464777654556 0.764705882352941 0.327731092436975 0.25 0.25382321213275 0.770240861732305
"42" 0.428571428571429 0.774205719731607 0.75 0.321428571428571 0.285714285714286 0.281353309418302 0.741712303765814
"43" 0.6 0.6091859622315 0.6 0.36 0.4 0.414164423276041 0.594800609904602
"44" 0.666666666666667 0.965127521507749 0.956521739130435 0.63768115942029 0.0588235294117647 0.0593612727056868 0.94890423940081
"45" 0.5 0.819101615503182 0.8 0.4 0.230769230769231 0.224735935276051 0.793682163429327
"46" 0.333333333333333 0.262073130489447 0.25 0.0833333333333333 0.75 0.774593338497289 0.236284311964463
"47" 0.333333333333333 0.776567831671908 0.739130434782609 0.246376811594203 0.333333333333333 0.341005967604433 0.691760097977478
"48" 0.6 0.507634774494265 0.5 0.3 0.5 0.509424350483953 0.498065064627472
"49" 0.375 0.79349035427118 0.761904761904762 0.285714285714286 0.333333333333333 0.330600370272415 0.696620521659633
"50" 0.272727272727273 0.533715585707163 0.5 0.136363636363636 0.533333333333333 0.540175557056043 0.490713319633703
"51" 0.428571428571429 0.515758465547619 0.5 0.214285714285714 0.5 0.530644733351021 0.484128849782468
"52" 0.375 0.462190164794712 0.444444444444444 0.166666666666667 0.555555555555556 0.585823081429408 0.430692262893471
"53" 0.25 0.719863614934422 0.666666666666667 0.166666666666667 0.409090909090909 0.41101520756268 0.635090272389256
"54" 0.3 0.763340540099109 0.72 0.216 0.35 0.353339054060875 0.68487110966788
"55" 0.375 0.38993058265957 0.375 0.140625 0.625 0.651126448756349 0.362751399397695
"56" 0.375 0.734758191341075 0.705882352941177 0.264705882352941 0.333333333333333 0.327589595754439 0.69976562611688
"57" 0.214285714285714 0.634304145427584 0.576923076923077 0.123626373626374 0.523809523809524 0.531863456145441 0.513783876485359
"58" 0.272727272727273 0.410306569383002 0.384615384615385 0.104895104895105 0.615384615384615 0.647511129097531 0.375987643445647
"59" 0.3 0.706220838449455 0.666666666666667 0.2 0.388888888888889 0.38453087233575 0.651639904325244
"60" 0.272727272727273 0.661498118313995 0.619047619047619 0.168831168831169 0.421052631578947 0.428173838578463 0.610727646253737
"61" 0.333333333333333 0.776567831671908 0.739130434782609 0.246376811594203 0.315789473684211 0.323258445126879 0.710497396048523
"62" 0.272727272727273 0.618375377607324 0.578947368421053 0.157894736842105 0.470588235294118 0.485525277659768 0.549219955015014
"63" 0.428571428571429 0.515758465547619 0.5 0.214285714285714 0.5 0.51948051948052 0.495651295444286
"64" 0.375 0.804873070048286 0.772727272727273 0.289772727272727 0.333333333333333 0.326072779444372 0.701350253159004
"65" 0.272727272727273 0.290834552902875 0.272727272727273 0.0743801652892562 0.727272727272727 0.756715853197125 0.25941603130615
"66" 0.230769230769231 0.310193813958854 0.285714285714286 0.0659340659340659 0.769230769230769 0.758955676988464 0.261643223542903
"67" 0.230769230769231 0.714423150266834 0.655172413793103 0.151193633952255 0.454545454545455 0.455850845603319 0.592036252889936
"68" 0.176470588235294 0.544960289456805 0.481481481481481 0.0849673202614379 0.666666666666667 0.655983506700403 0.388392378139037
"69" 0.25 0.754896732250816 0.714285714285714 0.178571428571429 0.375 0.377429703717683 0.657279552502317
"70" 0.375 0.462190164794712 0.444444444444444 0.166666666666667 0.555555555555556 0.577100646352724 0.439768679859948
"71" 0.272727272727273 0.45728764645753 0.428571428571429 0.116883116883117 0.615384615384615 0.632611102324846 0.391902759260609
"72" 0.25 0.2689409548828 0.25 0.0625 0.75 0.782540648639249 0.233909953764417
"73" 0.375 0.815280973794276 0.782608695652174 0.293478260869565 0.277777777777778 0.271458819697052 0.758482071778436
"74" 0.230769230769231 0.653405755505093 0.6 0.138461538461538 0.476190476190476 0.480746117975097 0.564765090613002
"75" 0.333333333333333 0.78812588303398 0.75 0.25 0.315789473684211 0.318589709552381 0.715429819660228
"76" 0.25 0.637182295341937 0.590909090909091 0.147727272727273 0.45 0.46422860679837 0.577343972240916
"77" 0.1875 0.581213458651233 0.518518518518518 0.0972222222222222 0.590909090909091 0.595865609387175 0.452033425362965
"78" 0.2 0.442954598026941 0.4 0.08 0.666666666666667 0.673400673400673 0.361407797766536
"79" 0.214285714285714 0.46186799715806 0.421052631578947 0.0902255639097744 0.647058823529412 0.635838150289017 0.399259008097044
"80" 0.3 0.528990564564352 0.5 0.15 0.538461538461538 0.531268973891925 0.495839533673887
"81" 0.176470588235294 0.410656836780043 0.363636363636364 0.0641711229946524 0.736842105263158 0.736764551099884 0.296907435367844
"82" 0.157894736842105 0.44381828716552 0.384615384615385 0.0607287449392713 0.727272727272727 0.725985752529607 0.315546624257532
"83" 0.15 0.431989610352652 0.37037037037037 0.0555555555555556 0.772727272727273 0.779780744002569 0.256112338724682
"84" 0.157894736842105 0.384236868719412 0.333333333333333 0.0526315789473684 0.761904761904762 0.781746225631504 0.251142598840248
"85" 0.15 0.483223334997134 0.413793103448276 0.0620689655172414 0.739130434782609 0.752845312430805 0.287557170314076
"86" 0.1875 0.457610007931386 0.409090909090909 0.0767045454545455 0.65 0.663502271219313 0.376062609871632
"87" 0.15 0.372806941645926 0.32 0.048 0.772727272727273 0.786345344373005 0.248453987272111
"88" 0.2 0.554484682059409 0.5 0.1 0.631578947368421 0.638535624966743 0.400117459016177
"89" 0.1875 0.486540626742615 0.434782608695652 0.0815217391304348 0.684210526315789 0.684462696783025 0.352559673793472
"90" 0.2 0.597592872910598 0.538461538461538 0.107692307692308 0.571428571428571 0.567027359070075 0.479661256604319
"91" 0.136363636363636 0.285458295455798 0.24 0.0327272727272727 0.904761904761905 0.895888344021124 0.123541284712999
"92" 0.214285714285714 0.668014145792328 0.607142857142857 0.130102040816327 0.478260869565217 0.477741585233442 0.573617439157271
"93" 0.166666666666667 0.508023057989681 0.444444444444444 0.0740740740740741 0.681818181818182 0.6850253459378 0.359143683325082
"94" 0.15 0.431989610352652 0.37037037037037 0.0555555555555556 0.772727272727273 0.787802956578155 0.24675378162991
"95" 0.15 0.431989610352652 0.37037037037037 0.0555555555555556 0.739130434782609 0.751912955017913 0.288646275987626
"96" 0.230769230769231 0.615151539741471 0.565217391304348 0.130434782608696 0.5 0.509502216334641 0.533312326006414
