"quartet" "wQuartet" "cluster" "phylo" "mutual" "shared" "clusterNorm"
"mb49" 0.63293672537344 0.711252132224967 0.20724032090601 0.161985551037995 0.140755296401776 0.0633308926166146 0.168240591504421
"mb50" 0.847058823529412 0.892532595811932 0.237703764893501 0.846880723022661 0.203061807931227 0.101152656951242 0.118323658823484
"mb51" 0.805911919997271 0.838244163005083 0.243057535209307 0.601572058167948 0.190409142510816 0.134619126008628 0.163429656001274
"mb52" 0.712666697279557 0.778729946692543 0.214504652713671 0.318204249345152 0.163463015280621 0.0972386099390049 0.131760426453565
"mb53" 0.772663270598758 0.816923420406341 0.218590306918045 0.615849940003571 0.173053833701061 0.104913524255261 0.122015918800223
"mb54" 0.898292796350411 0.886202030822013 0.196186770771778 0.824594088976738 0.166039042164292 0.105327419721992 0.0965482107893929
"mb55" 0.763628365267628 0.754329273344933 0.197035480568906 0.61194517371279 0.153021116926464 0.0901989383699154 0.0972535495741766
"mb56" 0.906976744186046 0.955159547092126 0.228034150085614 0.906973591247909 0.199907189469641 0.0971464782611603 0.108225393954144
"mb57" 0.839693677532182 0.851640886287625 0.202891041326322 0.682126743843033 0.163901922319404 0.0957896952429535 0.104104868086915
"mb58" 0.618568452357445 0.696816292263305 0.200174908740347 0.150734687686065 0.135763693934789 0.0648570348084679 0.160818178797747
"mb59" 0.674698795180723 0.807602840352595 0.233139372673433 0.530689627231694 0.187702201830197 0.0898304080015791 0.111755699023669
"mb60" 0.779768954132935 0.80365611136607 0.217344939971071 0.60018390883468 0.17019238095391 0.0959561124918347 0.120048636898594
"mb61" 0.761904761904762 0.835045357524013 0.225085618956922 0.761638190928913 0.18629972188298 0.0899287841258824 0.10358647273466
"mb62" 0.635082292174428 0.711566335546764 0.208307498803396 0.161701292990431 0.141119840646339 0.0671292179821666 0.168416526907687
"mb63" 0.713102200468585 0.750630711249548 0.205557789934211 0.30220694371163 0.147596154109021 0.0793482979396922 0.148077992262316
"mb64" 0.688780089543978 0.713145495801477 0.199193022763917 0.312737519200561 0.141875095409733 0.0840085413062462 0.141321935513873
"mb65" 0.776461681319338 0.793841626161348 0.216516610082175 0.476132709159759 0.164656180584864 0.102884823811661 0.14360372567572
"mb66" 0.65859135045447 0.63469264103476 0.172808278580912 0.32356443905433 0.120450821751903 0.0745584060036353 0.103137653919607
"mb67" 0.767918963839122 0.791679825094133 0.209381594776188 0.522699532097647 0.162771747997741 0.0964836790387083 0.126327546578849
"mb68" 0.65518016401687 0.709427038342465 0.184500285505569 0.257828140958824 0.134891297630818 0.0921776594433836 0.115733951423381
"mb69" 0.717647058823529 0.675576955005811 0.164216794159071 0.717301480792807 0.130868216501391 0.0616617127301978 0.0338252180219572
"mb70" 0.658823529411765 0.73738649822345 0.178305029724675 0.658638079047161 0.13997442969329 0.0633717470512621 0.0502426248729631
"mb71" 0.776470588235294 0.838335748292279 0.202109599451269 0.776210287494659 0.168417873877338 0.0784057426375289 0.0770679354771643
"mb72" 0.636445526923262 0.708210008168635 0.20570787608534 0.175400370607137 0.139011685462378 0.0659422657829514 0.166098945810714
"mb73" 0.761904761904762 0.790342980433004 0.205633892223443 0.761696906425146 0.16690132034441 0.0813432287135046 0.0800038657156721
"mb74" 0.709302325581395 0.789689664016414 0.213591640655838 0.708991340685257 0.175376708745498 0.0842532338658927 0.0915414134924695
"mb75" 0.738095238095238 0.690306867998052 0.145100360209616 0.737786264073079 0.11519915778392 0.0518541409358838 0.0107603770234616
"mb76" 0.630424015986585 0.696381779814954 0.202760461124819 0.17359748042498 0.134926459962947 0.0706384261755579 0.160645486780352
"mb77" 0.772347347308181 0.787062057398435 0.214097439563224 0.406443982257371 0.156225458929555 0.0937852023702498 0.1479626121073
"mb78" 0.739876048963303 0.760720072276023 0.212475761949391 0.46223889136368 0.163873585659415 0.101260363094182 0.139246546517373
"mb79" 0.727894159783288 0.677812923633077 0.170411228662874 0.466758688460168 0.123132727279816 0.0725074772369322 0.0829433620522277
"mb80" 0.651772798476574 0.704802332038672 0.191374774510305 0.163557366805055 0.133489958858215 0.0817831838534326 0.146463597850015
"mb81" 0.847058823529412 0.845591816853385 0.179384983130498 0.846996777679438 0.151484750964175 0.0739055331475449 0.0510662558680468
"mb82" 0.684851930888912 0.63714691494398 0.15435504143285 0.543649271199988 0.115880950951433 0.0672710476518755 0.0494324541157817
"mb83" 0.662581561877229 0.69804361895405 0.183165219755186 0.234120399354722 0.128688715816882 0.088492944694988 0.124073787946767
"mb84" 0.670152991446521 0.7288545440464 0.194382557382163 0.281842906124312 0.14405007692601 0.0904348581522252 0.119234629069456
