"quartet" "wQuartet" "cluster" "phylo" "mutual" "shared" "clusterNorm"
"mb49" 0.686746987951807 0.799987607658467 0.234916635682581 0.686433254108577 0.183194380482088 0.0906418866480679 0.110864063242956
"mb50" 0.698795180722892 0.761212496133622 0.228777292721908 0.698674080719741 0.18491839194859 0.0909891209223821 0.103729271520904
"mb51" 0.668546426461612 0.680447696218175 0.207497102437449 0.229920956460701 0.148314589993578 0.0867192798617769 0.1201068826372
"mb52" 0.712188274245918 0.739786809493804 0.200185557494326 0.517685307608858 0.149424221235846 0.0767835968052824 0.0969066150351009
"mb53" 0.704741842842522 0.733162001651176 0.20664166958589 0.445315645243842 0.150634695050888 0.0925950422147197 0.119287443095375
"mb54" 0.768292682926829 0.819771678406607 0.22949747944625 0.768087395585766 0.192003761767003 0.0931725366821843 0.103783546217259
"mb55" 0.764202625017109 0.806248966771367 0.226490566851296 0.636600150945705 0.178111990930331 0.112289876258256 0.126344837211114
"mb56" 0.760718700090118 0.785182614061476 0.223659468264249 0.513864015658023 0.171556137198614 0.11016786829866 0.13805546100881
"mb57" 0.890243902439024 0.919166491853717 0.210155798547081 0.890118169368201 0.174713682026908 0.0868438208753034 0.0816783574731875
"mb58" 0.629720942221173 0.663914599531038 0.193907390618958 0.167769832596666 0.125978307706342 0.0569672362415696 0.152982722086982
"mb59" 0.662650602409639 0.789684100144187 0.242244327449016 0.470439259583948 0.188058270790223 0.0880831916151913 0.119379885683859
"mb60" 0.854388497655107 0.89147015891943 0.246511381039754 0.75898072598483 0.202607224264439 0.124917213839396 0.149214428664798
"mb61" 0.755186260714778 0.706872495175894 0.174182596599152 0.624266034694577 0.131361163836881 0.0809240777365223 0.0672819108787042
"mb62" 0.750630790144762 0.761200198379897 0.200750698395419 0.597933704569969 0.148852650199547 0.0865559050282535 0.0969954268204995
"mb63" 0.73371132403279 0.750426065162907 0.214150363360611 0.43333402081089 0.158010990557854 0.101885042307422 0.137793094822189
"mb64" 0.692307692307692 0.742318961908748 0.196219897416277 0.692181265784109 0.148527845868752 0.0715870004035006 0.059822550893182
"mb65" 0.685154772869165 0.692922030641847 0.19182675054793 0.310881956797909 0.133119423041609 0.0835822539650843 0.131283861089765
"mb66" 0.75609756097561 0.823831913017925 0.223104708310328 0.752936896840222 0.179894342877227 0.0851620963339777 0.0966910947497964
"mb67" 0.663268693126312 0.629079523721389 0.168369881362726 0.365384765677011 0.117231252261032 0.053238562445334 0.0765878423304343
"mb68" 0.78975536573156 0.791236979841426 0.19273537958441 0.660716413574665 0.150821593865089 0.0911557513393201 0.0882309270203292
"mb69" 0.831325301204819 0.891321656050955 0.233995178324637 0.831304000580475 0.195245170948668 0.0927326636596196 0.109793198433513
"mb70" 0.698795180722892 0.73295504920649 0.182806191665381 0.69489299097302 0.139106028166039 0.0666324183990438 0.050304298625154
"mb71" 0.660325545699806 0.660117650142476 0.184464589242423 0.288030185043738 0.119048842738979 0.0768667492683284 0.12343563511353
"mb72" 0.62339886942303 0.650901205670824 0.18506590979965 0.167839993369142 0.119388168927595 0.0488255630728709 0.143940038355443
"mb73" 0.626789756438519 0.654507302616972 0.187102240734579 0.17969802410082 0.12066231045662 0.052459155772677 0.145023075125221
"mb74" 0.689496975331393 0.641726318341291 0.168172454661348 0.421274376946879 0.121250552159996 0.0848413993883522 0.0950682798008126
"mb75" 0.804878048780488 0.7647892017997 0.169075740125266 0.804714672463033 0.136580379810436 0.0673144079034003 0.0340654414400584
"mb76" 0.584330522791672 0.585412163447405 0.153420663560392 0.108945189408413 0.101630108002009 0.0547305879285121 0.104960338529511
"mb77" 0.890243902439024 0.851238058100994 0.156868874558415 0.890118169368201 0.128396022485112 0.0626418563178875 0.0197246954109074
"mb78" 0.732230533454409 0.719130404965196 0.191130801845035 0.482900920940927 0.143708936064648 0.0893724102443464 0.112517952563099
"mb79" 0.626814267284695 0.657897419501323 0.189461350381012 0.169689463326429 0.122468950060711 0.0497438038220144 0.147961059488935
"mb80" 0.573493927639967 0.569904752395751 0.15076005656192 0.108911528028816 0.101203095458451 0.0512721748936417 0.0988167637414784
"mb81" 0.683831762366953 0.689061456326076 0.192280020969999 0.310422643678182 0.133549806486551 0.0827758253274279 0.127127163516259
"mb82" 0.609056381193516 0.624812051608838 0.1745203872746 0.167441881009597 0.111826778859378 0.0491040600231102 0.129589368102786
"mb83" 0.61854773933125 0.637168637560948 0.179974595791163 0.132263775904406 0.116624197314488 0.0495771584268326 0.138589963319735
"mb84" 0.749967012738028 0.732075527494788 0.177395196426596 0.587416773505211 0.136555206701171 0.0908998304464456 0.0864552728387078
"mb85" 0.575081234469533 0.563430749285391 0.157603428640114 0.120976494505559 0.105516221707917 0.0574252684454589 0.0984021314565357
"mb86" 0.75609756097561 0.69825634057971 0.151357084625606 0.755818154151559 0.115516639868636 0.0540952557237052 0.012974353052619
"mb87" 0.746987951807229 0.81933118874841 0.195799503937237 0.746745979696263 0.157941585864937 0.0738670755313677 0.0654043797630054
"mb88" 0.771084337349398 0.83535092491839 0.22184682034048 0.768207693869338 0.181025407410432 0.0849790219430974 0.0956750746314877
"mb89" 0.74390243902439 0.727171039251576 0.163276290581182 0.743684978548607 0.128474058494501 0.0601042316391522 0.0262032572994529
"mb90" 0.719512195121951 0.739638314441464 0.176657087306355 0.71937132469965 0.138414135858427 0.0622120222526265 0.0419574232188676
"mb91" 0.589382047205436 0.589221917129534 0.154413905566231 0.0968339085100279 0.100773306498718 0.0523355949123946 0.107310537874905
"mb92" 0.682899824476878 0.711013732134213 0.208689941561421 0.457428515961847 0.157275907696743 0.0882693259008452 0.106509158557738
"mb93" 0.74390243902439 0.780926243567753 0.206049861327252 0.74384965842628 0.16914611216041 0.081177038980805 0.0770321836774897
"mb94" 0.787982063438148 0.74440037982461 0.176378537337651 0.668850496930571 0.139118907774981 0.0818241809214488 0.0694500917698183
"mb95" 0.666513405104595 0.66213077296459 0.182689915135456 0.274953622939585 0.119677547422904 0.0692368267960922 0.130614345336142
"mb96" 0.573198095216583 0.560106178181956 0.150044333478245 0.120959118744307 0.102311033803598 0.0501660704801846 0.0934235229005147
"mb97" 0.58581309769394 0.591919559210437 0.154036318298828 0.0980008428581653 0.100895348700677 0.0493963107039153 0.107992660755817
"mb98" 0.707317073170732 0.775929408361059 0.212378192069089 0.7072825306908 0.170818014714284 0.0798114758328499 0.0843888743829341
"mb99" 0.731946719610643 0.721697409635559 0.20197863099426 0.529817141474638 0.154202270154738 0.0865916412899336 0.0989312256578758
"mb100" 0.624745147587041 0.603102910302587 0.182446051866837 0.133052325739735 0.126646720999564 0.0738293062175971 0.103013621994625
"mb101" 0.581667525894193 0.57892541693603 0.152585293529947 0.110220866849328 0.100228899661363 0.0505949781529066 0.102544237343183
"mb102" 0.575134191272955 0.572134072696509 0.147921818077072 0.110220866849328 0.0997977727754974 0.0483742989667907 0.0976108101213947
"mb103" 0.613243888724117 0.620823460976406 0.172946832318332 0.133893441797686 0.112259273440658 0.0509847812067497 0.130961255453203
"mb104" 0.672326244055701 0.625650600880162 0.159525864410063 0.365378105951748 0.114156338950542 0.0742233185824301 0.0916555636891398
"mb105" 0.74390243902439 0.713429256594724 0.150272092121465 0.743669211000922 0.11421442322 0.0518914153047818 0.0120769327934914
"mb106" 0.611884825055411 0.566212608567378 0.146905974372736 0.108978604657587 0.0977964673067326 0.0571877970612984 0.0869756290279496
"mb107" 0.656224005000062 0.659189727527784 0.180470046755376 0.312177755421216 0.119226162748573 0.0742936072933332 0.114444938580769
"mb108" 0.724444405958515 0.728040425334036 0.204137983993135 0.385040437717712 0.145874290905734 0.0903049267072125 0.134306331747949
"mb109" 0.655467092687418 0.656979635556802 0.17564882992042 0.341546394791816 0.120011614355827 0.0723137618389944 0.103294167347084
"mb110" 0.780097352131864 0.747857927499085 0.157846488558173 0.68477493260228 0.123039082616758 0.0742389386319565 0.0487870568884669
"mb111" 0.612043160903337 0.565040782504143 0.152227880357508 0.121045550232135 0.102267791261749 0.0572011669657663 0.0839663198976878
"mb112" 0.57146198053638 0.566501873292205 0.149358932735118 0.122398214483499 0.101446827253231 0.0486301487537447 0.0952216962120337
"mb113" 0.804878048780488 0.781035030161922 0.155288149206698 0.804726684951763 0.123014833644205 0.0577818729675221 0.0169064894857296
"mb114" 0.668640327696858 0.618324887096218 0.155798113390952 0.360235545597259 0.111105562065643 0.07362280123323 0.09249634785822
"mb115" 0.774044673962805 0.712151868602714 0.164782012838788 0.644090696202299 0.125813981165974 0.0776002397056826 0.0566644372271653
"mb116" 0.726595780130521 0.688731651304968 0.167446618894957 0.542068712692347 0.12256796852945 0.0726303008745828 0.0584050540573952
"mb117" 0.572588189701745 0.566414498714006 0.14540205430468 0.12053821333783 0.0912629809691005 0.0399654332203767 0.101656430992776
"mb118" 0.678445280364564 0.619160838413575 0.158365614238965 0.377530821366256 0.112800529420433 0.0755848369254167 0.0904773386365367
"mb119" 0.62697994023919 0.655938989025522 0.188226070837413 0.181953615896603 0.122361535580202 0.0564118373050795 0.146663984549038
"mb120" 0.566303930804906 0.556520976576295 0.147426016788387 0.0979185715867995 0.0987621306707444 0.0447177497221894 0.0931605955073186
"mb121" 0.584701713113269 0.584097577177864 0.174359547643762 0.157147364792925 0.120931479822762 0.0708793437624932 0.107863296862421
"mb122" 0.567879757223476 0.558325136733306 0.149214142314365 0.0968229405398131 0.0976991184857557 0.0442309302872505 0.0950676909137529
"mb123" 0.701093058953607 0.677273609942391 0.175695132510758 0.434358686168041 0.127259800406476 0.0801776272051502 0.103354123477368
"tnt1" 0.595955635599173 0.541198964874977 0.150865239153914 0.108942930551574 0.10028430241163 0.0574687773161665 0.082418665086407
"tnt2" 0.614537410374196 0.56700203514203 0.163887354772858 0.122376939736105 0.111281702688738 0.0606564246855001 0.0905333223124887
"tnt3" 0.603780921699261 0.550317187617919 0.14662650820795 0.110214106465975 0.0973845447702889 0.0572174452009178 0.0827407714185918
"tnt4" 0.754047883959011 0.713294147073537 0.173796087489136 0.49834765459341 0.129788415524843 0.0754907776351697 0.0824934044166293
"ufb1" 0.767420984829669 0.763768446675795 0.202386156484452 0.536523169075158 0.157149700096553 0.0867032840885242 0.11456336863768
"ufb2" 0.674424900664928 0.663890172785115 0.172586073755692 0.390486525493184 0.121164209195352 0.0787809136354467 0.105942973043046
"ufb3" 0.582442883149219 0.577363390452376 0.151944347529079 0.107757318101723 0.0953717085888447 0.0391637126412378 0.106697292402496
"ufb4" 0.643658874551674 0.639408304802037 0.165825202024046 0.337945490487215 0.113734874456975 0.0734462332736687 0.0986375546928022
