"ci" "cci" "ri" "rc" "rhi" "rhiBar" "rci"
"1" 1 1 1 1 0 0 1
"2" 0.666666666666667 0.806762867748192 0.8 0.533333333333333 0.2 0.205170291341814 0.801546359575964
"3" NA NA NA NA NA NA NA
"4" 1 NA NA NA NA NA NA
"5" NA NA NA NA NA NA NA
"6" 1 1 1 1 0 0 1
"7" 0.5 0.952359124451128 0.941176470588235 0.470588235294118 0.0714285714285714 0.0723693732812274 0.938474780761954
"8" 0.666666666666667 0.958446305375719 0.95 0.633333333333333 0.0666666666666667 0.0650364203954214 0.943136314257762
"9" 1 1 1 1 0 0 1
"10" 1 NA NA NA NA NA NA
"11" NA NA NA NA NA NA NA
"12" 1 NA NA NA NA NA NA
"13" 1 1 1 1 0 0 1
"14" 1 NA NA NA NA NA NA
"15" NA NA NA NA NA NA NA
"16" 1 1 1 1 0 0 1
"17" 0.6 0.76157630769011 0.75 0.45 0.25 0.257499678125402 0.753953490099749
"18" 0.4 0.887404007107356 0.863636363636364 0.345454545454545 0.176470588235294 0.172354360565322 0.850022157340049
"19" 0.5 0.67410306477704 0.666666666666667 0.333333333333333 0.333333333333333 0.342827728208648 0.664500414778405
"20" 0.5 0 0 0 1 1.01386748844376 -0.0140209994187811
"21" 0.666666666666667 0 0 0 1 1.01844262295082 -0.0185967341380592
"22" 1 NA NA NA NA NA NA
"23" 0.5 0.819101615503182 0.8 0.4 0.214285714285714 0.218866272707376 0.799711328268258
"24" 0.5 0.726573759236 0.714285714285714 0.357142857142857 0.285714285714286 0.299580587177951 0.712456938647506
"25" 0.75 0.967736940495754 0.96 0.72 0.0526315789473684 0.0519939686996308 0.955496235778937
"26" 0.4 0.684178623180362 0.666666666666667 0.266666666666667 0.333333333333333 0.349487418452936 0.667577597441437
"27" 0.5 0 0 0 1 1.01386748844376 -0.0140209994187811
"28" NA NA NA NA NA NA NA
"29" 1 1 1 1 0 0 1
"30" 0.6 0.6091859622315 0.6 0.36 0.4 0.408079983676801 0.600979890825805
"31" 0.75 0.755668454103621 0.75 0.5625 0.25 0.259067357512953 0.746530521422128
"32" 0.375 0.606829255420183 0.583333333333333 0.21875 0.416666666666667 0.438711941739054 0.583855606850797
"33" 0.75 0.954847898591411 0.947368421052632 0.710526315789474 0.0666666666666667 0.068203519301596 0.939053348539525
"34" 0.5 0.639620207127108 0.625 0.3125 0.375 0.397983550013266 0.616080973981845
"35" 0.333333333333333 0.56484937277386 0.538461538461538 0.179487179487179 0.5 0.511160333958085 0.512704789292068
"36" 0.428571428571429 0.206251746623507 0.2 0.0857142857142857 0.8 0.818330605564648 0.187346442222247
