"ci" "cci" "ri" "rc" "rhi" "rhiBar" "rci"
"1" 1 NA NA NA NA NA NA
"2" 1 1 1 1 0 0 1
"3" NA NA NA NA NA NA NA
"4" 1 NA NA NA NA NA NA
"5" NA NA NA NA NA NA NA
"6" 1 1 1 1 0 0 1
"7" 1 NA NA NA NA NA NA
"8" 1 NA NA NA NA NA NA
"9" 0.5 0.505556012908334 0.5 0.25 0.5 0.511087645195354 0.494344269158712
"10" 1 NA NA NA NA NA NA
"11" 1 NA NA NA NA NA NA
"12" 1 1 1 1 0 0 1
"13" 1 NA NA NA NA NA NA
"14" 1 NA NA NA NA NA NA
"15" 1 NA NA NA NA NA NA
"16" 1 1 1 1 0 0 1
"17" 0.666666666666667 0.963098862087121 0.954545454545455 0.636363636363636 0.0625 0.06153088850603 0.94669798854531
"18" 0.375 0.715534139057445 0.6875 0.2578125 0.357142857142857 0.348529206747525 0.677898646793368
"19" 0.666666666666667 0.756321541315388 0.75 0.5 0.25 0.258464719565779 0.747783083784163
"20" 1 NA NA NA NA NA NA
"21" 1 1 1 1 0 0 1
"22" 0.5 0 0 0 1 1.01386748844376 -0.0140209994187811
"23" 0.5 0 0 0 1 1.02092904543134 -0.0212837558478829
"24" 1 NA NA NA NA NA NA
"25" 1 1 1 1 0 0 1
"26" 0.666666666666667 0.806762867748192 0.8 0.533333333333333 0.2 0.205170291341814 0.801546359575964
"27" 1 1 1 1 0 0 1
"28" NA NA NA NA NA NA NA
"29" 0.285714285714286 0.464366461383757 0.444444444444444 0.126984126984127 0.625 0.604521823237819 0.413163834877778
"30" 0.6 0.914406271739609 0.9 0.54 0.133333333333333 0.133663035487536 0.8799829795849
"31" 0.5 0 0 0 1 1.02092904543134 -0.0212837558478829
"32" 0.285714285714286 0.697165235005799 0.666666666666667 0.19047619047619 0.357142857142857 0.361219476954197 0.667883786703208
"33" 0.375 0.520021397301069 0.5 0.1875 0.5 0.52565180824222 0.493315699325816
"34" 0.5 0.787486403615741 0.769230769230769 0.384615384615385 0.25 0.250521920668058 0.767210866805825
"35" 0.428571428571429 0.867953770005906 0.84 0.36 0.210526315789474 0.206590228282202 0.819296968418863
"36" 0.428571428571429 0.756927238926538 0.733333333333333 0.314285714285714 0.307692307692308 0.299647913701401 0.722771177125583
"37" 0.6 0.76157630769011 0.75 0.45 0.25 0.260450579502539 0.750954301336287
"38" 0.285714285714286 0.809037023666898 0.772727272727273 0.220779220779221 0.277777777777778 0.279423270369956 0.753893924422202
"39" 0.6 0.676900649426101 0.666666666666667 0.4 0.333333333333333 0.341471743213249 0.668633415897231
"40" 0.6 0.931543610404861 0.916666666666667 0.55 0.1 0.0984203533290684 0.91602668278156
"41" 0.3 0.317185834272074 0.3 0.09 0.7 0.730994152046784 0.284397094644464
"42" 0.375 0.462190164794712 0.444444444444444 0.166666666666667 0.555555555555556 0.57372346528973 0.443283039754977
"43" 1 1 1 1 0 0 1
"44" 0.666666666666667 0.756321541315388 0.75 0.5 0.25 0.255754475703325 0.750516913331428
"45" 0.5 0.409280677526909 0.4 0.2 0.6 0.613747954173486 0.395211067219669
"46" 0.5 0.808994223222799 0.8 0.4 0.2 0.207986688851913 0.800910891838274
"47" 0.428571428571429 0.83608332939735 0.80952380952381 0.346938775510204 0.222222222222222 0.222506536129499 0.802745923022101
"48" 0.333333333333333 0.517661748002047 0.5 0.166666666666667 0.5 0.51941306323854 0.497546946147761
"49" 0.333333333333333 0.699858314117076 0.666666666666667 0.222222222222222 0.4 0.406476525980625 0.622768059404687
"50" 0.214285714285714 0.46186799715806 0.421052631578947 0.0902255639097744 0.647058823529412 0.652818991097923 0.38059134682065
"51" 0.375 0.606829255420183 0.583333333333333 0.21875 0.454545454545455 0.456246007847431 0.565588373154233
"52" 0.3 0.440678079315778 0.416666666666667 0.125 0.583333333333333 0.618265324147677 0.403688368237453
"53" 0.428571428571429 0.343781132710934 0.333333333333333 0.142857142857143 0.666666666666667 0.691204423708312 0.318468674835207
