"ci" "cci" "ri" "rc" "rhi" "rhiBar" "rci"
"1" 0.5 0.758398624801295 0.75 0.375 0.25 0.259000259000259 0.749293046341853
"2" NA NA NA NA NA NA NA
"3" NA NA NA NA NA NA NA
"4" NA NA NA NA NA NA NA
"5" 1 1 1 1 0 0 1
"6" 1 1 1 1 0 0 1
"7" 1 NA NA NA NA NA NA
"8" 0.5 0 0 0 1 1.01386748844376 -0.0140209994187811
"9" NA NA NA NA NA NA NA
"10" 1 NA NA NA NA NA NA
"11" NA NA NA NA NA NA NA
"12" NA NA NA NA NA NA NA
"13" 1 1 1 1 0 0 1
"14" 1 NA NA NA NA NA NA
"15" 0.333333333333333 0.345034758737335 0.333333333333333 0.111111111111111 0.666666666666667 0.686224052153028 0.324785061169821
"16" NA NA NA NA NA NA NA
"17" 1 NA NA NA NA NA NA
"18" 0.666666666666667 0.864432573931813 0.857142857142857 0.571428571428571 0.142857142857143 0.14760147601476 0.859642913415819
"19" 0.666666666666667 0.756321541315388 0.75 0.5 0.25 0.255754475703325 0.750516913331428
"20" 0.75 0.959949986473467 0.952380952380952 0.714285714285714 0.0625 0.0621002297708501 0.945236576458807
"21" 1 NA NA NA NA NA NA
"22" 1 NA NA NA NA NA NA
"23" 0.666666666666667 0.882464558188509 0.875 0.583333333333333 0.125 0.132327643244674 0.875064259557021
"24" 0.75 0.954847898591411 0.947368421052632 0.710526315789474 0.0625 0.064263222157959 0.943044400680234
"25" 0.5 0.584758710028184 0.571428571428571 0.285714285714286 0.428571428571429 0.449977501124944 0.562841581719631
"26" 0.5 0.79124197125639 0.777777777777778 0.388888888888889 0.222222222222222 0.235072872590503 0.77814827939373
"27" 1 1 1 1 0 0 1
"28" 1 1 1 1 0 0 1
"29" 0.5 0.33899968758977 0.333333333333333 0.166666666666667 0.666666666666667 0.681663258350375 0.32374713345459
"30" 0.5 0.762942508070577 0.75 0.375 0.25 0.259773996622938 0.752987865825818
"31" 0.666666666666667 0.952778424512206 0.944444444444444 0.62962962962963 0.0714285714285714 0.071007597812966 0.937076538388458
"32" 0.666666666666667 0.67226952785023 0.666666666666667 0.444444444444444 0.333333333333333 0.340831629175187 0.664707161124584
"33" 0.428571428571429 0.573114382657103 0.555555555555556 0.238095238095238 0.444444444444444 0.461733810458271 0.555262343979109
"34" 0.25 0.351480626634654 0.333333333333333 0.0833333333333333 0.666666666666667 0.698974836905871 0.317391462317008
"35" 0.5 0.921101393242247 0.904761904761905 0.452380952380952 0.125 0.125809901239228 0.889678476899658
"36" 0.75 0 0 0 1 1.01113360323887 -0.0112171039913078
"37" 0.375 0.780986044541489 0.75 0.28125 0.277777777777778 0.287339808057008 0.741851099410948
"38" 0.5 0.89804824399307 0.882352941176471 0.441176470588235 0.133333333333333 0.133600534402138 0.881699526075138
"39" 0.375 0.815280973794276 0.782608695652174 0.293478260869565 0.263157894736842 0.258424643373992 0.772146141439638
"40" 1 1 1 1 0 0 1
"41" 0.666666666666667 0.955759400739309 0.947368421052632 0.631578947368421 0.0588235294117647 0.059580552907531 0.948681183811977
"42" 0.333333333333333 0.848566270026195 0.818181818181818 0.272727272727273 0.25 0.24612355402412 0.781260880660454
"43" 0.428571428571429 0 0 0 1 1.01910828025478 -0.019703870382315
"44" 0.375 0.520021397301069 0.5 0.1875 0.5 0.524714030853185 0.494291903991504
"45" 0.333333333333333 0.345034758737335 0.333333333333333 0.111111111111111 0.666666666666667 0.69060773480663 0.320246345565919
"46" 1 NA NA NA NA NA NA
"47" 0.333333333333333 0.77721872320409 0.75 0.25 0.266666666666667 0.274951883420401 0.751225134952241
"48" 0.5 0.726573759236 0.714285714285714 0.357142857142857 0.285714285714286 0.2957267484844 0.716380235798906
"49" 0.428571428571429 0.619017822449634 0.6 0.257142857142857 0.4 0.427213499946598 0.59090863718337
"50" 0.272727272727273 0.593263644022069 0.555555555555556 0.151515151515152 0.470588235294118 0.481463649494463 0.55357172313542
"51" 0.5 0.716467365012107 0.7 0.35 0.333333333333333 0.332741792369122 0.682911463060539
"52" 0.25 0.2689409548828 0.25 0.0625 0.75 0.786438308283817 0.229714654849397
"53" 0.230769230769231 0.686110792772932 0.62962962962963 0.145299145299145 0.476190476190476 0.485743430320105 0.559295750835011
"54" 0.333333333333333 0.419428186933639 0.4 0.133333333333333 0.6 0.63304494619118 0.384751274569317
"55" 0.3 0.234915531898585 0.222222222222222 0.0666666666666667 0.777777777777778 0.803212851405622 0.208018389530724
"56" 0.428571428571429 0.687921408211035 0.666666666666667 0.285714285714286 0.333333333333333 0.351679268507122 0.668952418572715
"57" 0.3 0.668795455330556 0.631578947368421 0.189473684210526 0.411764705882353 0.410412757973734 0.624106265751925
"58" 0.4 0.769895292479917 0.75 0.3 0.272727272727273 0.266429840142096 0.752981676245456
"59" 0.5 0.682305338528167 0.666666666666667 0.333333333333333 0.333333333333333 0.355197726734549 0.659904501097629
"60" 0.333333333333333 0.750210366124014 0.714285714285714 0.238095238095238 0.375 0.383680777593043 0.646770962967998
"61" 0.272727272727273 0.565226839569774 0.529411764705882 0.144385026737968 0.5 0.511018843819866 0.521917172606072
"62" 0.3 0.737220019676895 0.695652173913043 0.208695652173913 0.35 0.349947507873819 0.688488286650218
"63" 0.2 0.325377555895238 0.294117647058824 0.0588235294117647 0.75 0.761662964138369 0.263563834867993
"64" 0.222222222222222 0.76918781254003 0.72 0.16 0.388888888888889 0.389603161351366 0.650907814743432
"65" 0.25 0.471066086335199 0.4375 0.109375 0.6 0.608848599648221 0.421044340313121
"66" 0.214285714285714 0.668014145792328 0.607142857142857 0.130102040816327 0.478260869565217 0.486854917234664 0.563527759647274
"67" 0.230769230769231 0.635059587466052 0.583333333333333 0.134615384615385 0.476190476190476 0.48859139101969 0.556179454362607
"68" 0.214285714285714 0.548985618991301 0.5 0.107142857142857 0.578947368421053 0.585511257784638 0.454638381227292
"69" 0.3 0.737220019676895 0.695652173913043 0.208695652173913 0.368421052631579 0.361476891298735 0.676195228818574
"70" 0.272727272727273 0.712879248987708 0.666666666666667 0.181818181818182 0.4 0.401143258286115 0.639772166219377
"71" 0.3 0.62266887882664 0.588235294117647 0.176470588235294 0.466666666666667 0.461406631072441 0.569936477514177
"72" 0.333333333333333 0.763978654750162 0.727272727272727 0.242424242424242 0.352941176470588 0.343544231319782 0.689081766699971
"73" 0.272727272727273 0.697216380701399 0.652173913043478 0.177865612648221 0.470588235294118 0.483150138905665 0.551764692854413
"74" 0.176470588235294 0.586004220443259 0.517241379310345 0.0912778904665315 0.608695652173913 0.599263761664241 0.452819249819696
"75" 0.272727272727273 0.641001582388292 0.6 0.163636363636364 0.444444444444444 0.445062586926286 0.592600409590893
"76" 0.272727272727273 0.775319376120112 0.724137931034483 0.197492163009404 0.363636363636364 0.359227660529861 0.684910892273421
"77" 0.272727272727273 0.618375377607324 0.578947368421053 0.157894736842105 0.444444444444444 0.458952441053296 0.577701713309712
"78" 0.1875 0.425969725774577 0.380952380952381 0.0714285714285714 0.684210526315789 0.692262633793067 0.343817649298658
"79" 0.375 0.804873070048286 0.772727272727273 0.289772727272727 0.294117647058824 0.295613101572662 0.733193585841718
"80" 0.2 0.554484682059409 0.5 0.1 0.6 0.598294859649998 0.444851530862578
"81" 0.157894736842105 0.44381828716552 0.384615384615385 0.0607287449392713 0.761904761904762 0.760022800684021 0.276217241960697
"82" 0.142857142857143 0.392836001418125 0.333333333333333 0.0476190476190476 0.782608695652174 0.796178343949045 0.239570317268418
"83" 0.15 0.403507649936841 0.346153846153846 0.0519230769230769 0.772727272727273 0.768361581920904 0.269438878046886
"84" 0.142857142857143 0.294086336782072 0.25 0.0357142857142857 0.9 0.897442289474996 0.120373927230756
"85" 0.157894736842105 0.44381828716552 0.384615384615385 0.0607287449392713 0.727272727272727 0.728298966725841 0.312871982276418
"86" 0.166666666666667 0.508023057989681 0.444444444444444 0.0740740740740741 0.681818181818182 0.677476175421164 0.367792638732126
"87" 0.157894736842105 0.470375451775045 0.407407407407407 0.064327485380117 0.727272727272727 0.722641253782575 0.31941416455862
"88" 0.166666666666667 0.572439384410403 0.5 0.0833333333333333 0.625 0.637484062898428 0.413666138607287
"89" 0.142857142857143 0.421165840552795 0.357142857142857 0.0510204081632653 0.782608695652174 0.798970216165831 0.236278073992522
"90" 0.15 0.458492570019423 0.392857142857143 0.0589285714285714 0.739130434782609 0.738327904451683 0.3045205939225
"91" 0.1875 0.537578860433994 0.48 0.09 0.619047619047619 0.630058643919934 0.413599761722383
"92" 0.166666666666667 0.42800751334991 0.375 0.0625 0.75 0.750976269149895 0.283699730164509
"93" 0.157894736842105 0.44381828716552 0.384615384615385 0.0607287449392713 0.727272727272727 0.72316384180791 0.318809811902636
"94" 0.12 0.328982272867216 0.266666666666667 0.032 0.916666666666667 0.932717174714885 0.0825785119548341
"95" 0.157894736842105 0.539721115902066 0.466666666666667 0.0736842105263158 0.666666666666667 0.677765069682721 0.371368670304318
"96" 0.176470588235294 0.442091897628222 0.391304347826087 0.0690537084398977 0.736842105263158 0.72295378259747 0.312530181307449
