"quartet" "wQuartet" "cluster" "phylo" "mutual" "shared" "clusterNorm"
"mb49" 0.743499953660247 0.774590815191483 0.204484760749605 0.580916053755216 0.158333712834213 0.0882838381190242 0.100696748530428
"mb50" 0.867066286686241 0.853735348888159 0.197109641967393 0.808424608533747 0.162171021071492 0.104221055992514 0.092399597747981
"mb51" 0.771084337349398 0.885041402301323 0.258481045060554 0.770953048977545 0.211423107132569 0.104526173633352 0.136309905363801
"mb52" 0.716135083252205 0.774594017637043 0.236895868299176 0.320663477249099 0.167987591589219 0.120292635901757 0.179773047299877
"mb53" 0.667034002858424 0.759260709530895 0.243072017879183 0.31183287980109 0.182265945351464 0.113093071985965 0.159099263698607
"mb54" 0.857142857142857 0.913140044420433 0.239427019008697 0.857016877495482 0.199247141318178 0.0996481257766643 0.114567081502043
"mb55" 0.833333333333333 0.866383881230117 0.230829559886752 0.833303760183641 0.193862690055395 0.0964979459491055 0.104558215144354
"mb56" 0.781689474609459 0.832610127742453 0.253015858717314 0.475954965695803 0.188152001300862 0.127150154554599 0.180378603400813
"mb57" 0.794339656218196 0.871237946819908 0.264616922561883 0.654683018392584 0.206615401550894 0.130849459075736 0.168977346585259
"mb58" 0.714285714285714 0.79082580562496 0.222452033412563 0.71072130832074 0.17918043328778 0.0852228363869886 0.09480538681463
"mb59" 0.753381195327008 0.755385704175513 0.199702333727786 0.602982656336842 0.151541275469087 0.0916409436951884 0.0949313392292878
"mb60" 0.964285714285714 0.972454278618198 0.216950287756201 0.964254219373871 0.186867492467557 0.0941065825242868 0.0884004436532291
"mb61" 0.662650602409639 0.846988360266697 0.263784499905524 0.57879500696794 0.208402011403285 0.0998668000026235 0.142162812612206
"mb62" 0.824887361646587 0.811088395638629 0.215626217280553 0.638275060856713 0.170631995818219 0.0971399365298026 0.113385078514944
"mb63" 0.794716378140157 0.853705938257499 0.260946992609236 0.535491219186307 0.199268701397973 0.127111262614581 0.179239854236013
"mb64" 0.591869803286306 0.670435517197389 0.196114571772652 0.0953369858610888 0.130195361831639 0.0700719021097845 0.15621625876097
"mb65" 0.751472540640877 0.773293723722968 0.203727147439899 0.535413891131069 0.155407438011975 0.10078661118088 0.115693981352573
"mb66" 0.614959341840495 0.688962126208608 0.209223261442283 0.107080102503135 0.139086295951366 0.0879335431557279 0.169978764731773
"mb67" 0.770734260360729 0.778128141222478 0.195111593118173 0.595681530197958 0.151485862165552 0.102854406684076 0.10565469841308
"mb68" 0.758937896876619 0.790687769010043 0.215775724915944 0.595029221005955 0.168366834979944 0.100350320469154 0.113784151488793
"mb69" 0.634222282789283 0.684520220657218 0.209460081049599 0.154483847331612 0.143474721551779 0.0956891613479481 0.166954600521349
"mb70" 0.689010968835225 0.649997848876396 0.171140027519153 0.37855497259692 0.11714443134783 0.0794000487295988 0.0983964190057918
"mb71" 0.852913086469094 0.845355864930691 0.195533697972892 0.714062497077334 0.154066060680404 0.0924422462369444 0.0909095661783586
"mb72" 0.600580472476253 0.670729856960726 0.187282352950894 0.142925796378764 0.124689816113294 0.0795183249595423 0.137850185534349
"mb73" 0.72289156626506 0.777598592581733 0.192988948747301 0.722898349437281 0.152948605922861 0.0717061988704576 0.0601064491963387
"mb74" 0.617918840579404 0.699222139702146 0.213747527230248 0.215510689740457 0.159354939007513 0.0857662157758075 0.137087282643647
"mb75" 0.782910396134591 0.780584795321637 0.19181298668714 0.692317842759016 0.151310253406913 0.0967274607054519 0.0859779683824493
"mb76" 0.702444030755164 0.723136662711682 0.193076374798467 0.308547217643897 0.134951225119341 0.0888730206880616 0.132585914886558
"mb77" 0.590341147704296 0.663426894376971 0.19107927919005 0.0953295627150613 0.126970060398457 0.0625466450246383 0.150673515146911
"mb78" 0.758423131050931 0.804167557058943 0.239246689883011 0.404500166422609 0.174321307374314 0.117434122059022 0.17257650860993
"mb79" 0.73089197094135 0.696632481249043 0.185365804818595 0.429649189829581 0.133577119307357 0.0727616555083406 0.0951523586251633
"mb80" 0.600332139772899 0.655864819618797 0.1839149031452 0.168035607547754 0.128662395844312 0.0722260069707407 0.11798578492609
"mb81" 0.719512195121951 0.749921334172435 0.198133684348811 0.719352694268398 0.157589801112605 0.0740588850163499 0.0643969423398426
"mb82" 0.904761904761905 0.882514864567276 0.157044184659167 0.904677918330322 0.132535548326889 0.0638471791585918 0.0186598178004513
"mb83" 0.611868333922017 0.676183083032275 0.195056002515292 0.210831012374549 0.142818150365459 0.0781563008714839 0.124359821632099
"mb84" 0.831325301204819 0.818423597678917 0.183258122593507 0.831244195536706 0.149773151934123 0.0720549840205125 0.048926943168613
"mb85" 0.804494196830177 0.771524914216777 0.185148908755415 0.594080395031412 0.13735108140444 0.0942962065311772 0.105777893471265
"mb86" 0.65455482441504 0.615195772253513 0.15724314844859 0.335186567533955 0.108492202206763 0.068656333143446 0.0893647214306152
"mb87" 0.600012961725005 0.677280681931649 0.201080687785473 0.0951720609692349 0.134459731452057 0.0816765070444671 0.160819653816859
"mb88" 0.761904761904762 0.868116637347407 0.25706275090196 0.761872234723959 0.213180471319512 0.102022135406797 0.13509799431431
"mb89" 0.746987951807229 0.721242006317898 0.180592162156129 0.756026834640265 0.143045795283536 0.0693638736279713 0.0452408354410987
"mb90" 0.848451031125917 0.808131809726282 0.188517913022814 0.653433232320109 0.142963172490197 0.0897519835682399 0.0986135558540576
"mb91" 0.596386594761118 0.672661198935399 0.199285672935824 0.0951933026432665 0.134512058717297 0.0843402574556315 0.158457830128968
"mb92" 0.710843373493976 0.656947756340776 0.158551267624362 0.710780714223095 0.122614950488572 0.0556472943473188 0.0188914645474607
"mb93" 0.633387168671514 0.603486281727518 0.148188212671202 0.296589006744393 0.103104338969019 0.0565490929246818 0.088363729775757
"mb94" 0.635720324796231 0.682042324150842 0.205438121976944 0.142995180644981 0.138886265491652 0.0761039479017755 0.163600583848438
