"ci" "cci" "ri" "rc" "rhi" "rhiBar" "rci"
"1" NA NA NA NA NA NA NA
"2" 1 NA NA NA NA NA NA
"3" 1 1 1 1 0 0 1
"4" NA NA NA NA NA NA NA
"5" 1 1 1 1 0 0 1
"6" 1 NA NA NA NA NA NA
"7" 0.5 0.67410306477704 0.666666666666667 0.333333333333333 0.333333333333333 0.342827728208648 0.664500414778405
"8" NA NA NA NA NA NA NA
"9" NA NA NA NA NA NA NA
"10" 1 NA NA NA NA NA NA
"11" 1 NA NA NA NA NA NA
"12" NA NA NA NA NA NA NA
"13" 0.333333333333333 0.511367553239324 0.5 0.166666666666667 0.5 0.518000518000518 0.492951759545481
"14" 1 NA NA NA NA NA NA
"15" NA NA NA NA NA NA NA
"16" NA NA NA NA NA NA NA
"17" 1 1 1 1 0 0 1
"18" 0.4 0.71844683290426 0.7 0.28 0.3 0.317124735729387 0.700839449360345
"19" 0.6 0.85940311494141 0.846153846153846 0.507692307692308 0.166666666666667 0.168548794876117 0.844426745962231
"20" 0.333333333333333 0 0 0 1 1.02217529039071 -0.0226754577714043
"21" 0.4 0.41037789075805 0.4 0.16 0.6 0.619834710743802 0.390023843760892
"22" 1 1 1 1 0 0 1
"23" NA NA NA NA NA NA NA
"24" 0.5 0.904758700205117 0.888888888888889 0.444444444444444 0.142857142857143 0.142015195625932 0.873089531436202
"25" 0.4 0.641365537233967 0.625 0.25 0.375 0.406283856988082 0.609232594306977
"26" 0.75 0.671692239576498 0.666666666666667 0.5 0.333333333333333 0.339904826648538 0.665070464515628
"27" 1 NA NA NA NA NA NA
"28" 0.5 0.89804824399307 0.882352941176471 0.441176470588235 0.133333333333333 0.131018670160498 0.884342926136178
"29" 1 1 1 1 0 0 1
"30" NA NA NA NA NA NA NA
"31" 0.428571428571429 0.8533795955838 0.826086956521739 0.354037267080745 0.235294117647059 0.243590524328604 0.780854587147803
"32" 0.333333333333333 0.340881993246807 0.333333333333333 0.111111111111111 0.666666666666667 0.685655456417296 0.321460885397732
"33" 0.5 0.76774644414557 0.75 0.375 0.272727272727273 0.264924055104203 0.752434793391392
"34" 0.4 0.789705340680836 0.769230769230769 0.307692307692308 0.25 0.258220003442933 0.761432121747302
"35" 0.5 0.505556012908334 0.5 0.25 0.5 0.511087645195354 0.494344269158712
"36" 0.375 0.462190164794712 0.444444444444444 0.166666666666667 0.555555555555556 0.581395348837209 0.435299629394995
"37" 0.5 0 0 0 1 1.01386748844376 -0.0140209994187811
"38" 0.5 0.409280677526909 0.4 0.2 0.6 0.614250614250614 0.394696652553087
"39" 0.666666666666667 0.504190140312106 0.5 0.333333333333333 0.5 0.509683995922528 0.494424546370922
"40" 0.333333333333333 0.679169202776514 0.647058823529412 0.215686274509804 0.4 0.403171616718183 0.626246946738671
"41" 0.2 0.209417675623294 0.2 0.04 0.8 0.831946755407654 0.175960368611375
"42" 0.428571428571429 0.343781132710934 0.333333333333333 0.142857142857143 0.666666666666667 0.691562932226833 0.31809885724574
"43" 0.428571428571429 0.756927238926538 0.733333333333333 0.314285714285714 0.285714285714286 0.290845633679924 0.731883075934188
"44" 0.666666666666667 0 0 0 1 1.01844262295082 -0.0185967341380592
"45" 0.375 0.520021397301069 0.5 0.1875 0.5 0.527537455159316 0.491352806150161
"46" 0.5 0.762942508070577 0.75 0.375 0.25 0.259773996622938 0.752987865825818
"47" 0.5 0.762942508070577 0.75 0.375 0.25 0.25970653161927 0.753056573338089
"48" 0.6 0.846343353778314 0.833333333333333 0.5 0.181818181818182 0.178938892368256 0.833848814760639
"49" 0.375 0.520021397301069 0.5 0.1875 0.5 0.519426553085394 0.499796183893346
"50" 0.3 0.595320878002966 0.5625 0.16875 0.466666666666667 0.476871721506915 0.55352423565263
"51" 0.333333333333333 0.699858314117076 0.666666666666667 0.222222222222222 0.375 0.389105058365759 0.641057862050833
"52" 0.3 0.595320878002966 0.5625 0.16875 0.466666666666667 0.473548910837505 0.55705001705416
"53" 0.375 0.462190164794712 0.444444444444444 0.166666666666667 0.555555555555556 0.577100646352724 0.439768679859948
"54" 0.3 0.564353572571995 0.533333333333333 0.16 0.5 0.500321635337002 0.528649470448588
"55" 0.375 0.767182488974139 0.736842105263158 0.276315789473684 0.294117647058824 0.28735632183908 0.741833814573016
"56" 0.222222222222222 0.756512585519656 0.708333333333333 0.157407407407407 0.411764705882353 0.415307030554732 0.623334911462756
"57" 0.375 0.824836410723584 0.791666666666667 0.296875 0.277777777777778 0.28604118993135 0.743210406056124
"58" 0.5 0.83196051935729 0.8125 0.40625 0.230769230769231 0.229920294297977 0.788358114134974
"59" 0.428571428571429 0.656592635717079 0.636363636363636 0.272727272727273 0.363636363636364 0.378357926598562 0.641378482608856
"60" 0.375 0.520021397301069 0.5 0.1875 0.5 0.519426553085394 0.499796183893346
"61" 0.375 0.734758191341075 0.705882352941177 0.264705882352941 0.3125 0.324654243230959 0.702832290493101
"62" 0.75 0.806062262199971 0.8 0.6 0.2 0.204582651391162 0.80144309994997
"63" 0.3 0.750813516675227 0.708333333333333 0.2125 0.388888888888889 0.40045766590389 0.634692939705099
"64" 0.272727272727273 0.740661135790587 0.692307692307692 0.188811188811189 0.380952380952381 0.383509108341323 0.65874534712805
"65" 0.3 0.62266887882664 0.588235294117647 0.176470588235294 0.4375 0.444190621232312 0.588214873138303
"66" 0.214285714285714 0.634304145427584 0.576923076923077 0.123626373626374 0.55 0.543290364004544 0.501174295482464
"67" 0.375 0.462190164794712 0.444444444444444 0.166666666666667 0.555555555555556 0.583362501458406 0.433252654843835
"68" 0.1875 0.537578860433994 0.48 0.09 0.619047619047619 0.612976235382874 0.432793026175981
"69" 0.176470588235294 0.522143060653367 0.461538461538462 0.081447963800905 0.666666666666667 0.661531918915088 0.38209971294248
"70" 0.230769230769231 0.56975239194495 0.523809523809524 0.120879120879121 0.555555555555556 0.55972237770066 0.478478256917864
