"quartet" "cluster" "phylo" "mutual" "shared" "clusterNorm"
"mb49" 0.756413664761398 0.271843183399157 0.2604673268654 0.226647865690177 0.151352438063748 0.201034295165189
"mb50" 0.65097273783176 0.208710405393224 0.0517180952681613 0.161206910898932 0.0954603884042754 0.165249895903549
"mb51" 0.871801472481079 0.256105147762865 0.820983804034177 0.245453236787738 0.120332855778669 0.11249643086785
"mb52" 0.8925943899835 0.260164576618204 0.760336345720703 0.244917348069382 0.152663161280133 0.148771885987448
"mb53" 0.712227707740579 0.219291494773528 0.425504377177255 0.18764985741373 0.113825551550936 0.120915354971204
"mb54" 0.683667762350979 0.22998812298866 0.0835573566984205 0.186567397172397 0.0978846493317928 0.177944515820552
"mb55" 0.898765834828467 0.25630994165064 0.822840703323081 0.243117799691991 0.11928763933237 0.1130107752096
"mb56" 0.719034813994622 0.238321139236601 0.249622715597799 0.207531444069688 0.122890848715102 0.176207292563246
"mb57" 0.799436207976613 0.250138334648458 0.736820255248945 0.231732722997867 0.114878476264565 0.105222809359966
"mb58" 0.743530502422667 0.22271772112984 0.406227377235291 0.194924037394438 0.12610194719519 0.137862217116724
"mb59" 0.711748902431033 0.208865012661782 0.694790374640085 0.193499761298235 0.0881609363050966 0.05593724668268
"mb60" 0.914273910349101 0.218379559754101 0.873598995470885 0.211442769754922 0.101835114483226 0.0675475976848078
"mb61" 0.706270374693122 0.218393418402359 0.259398460956842 0.175189030530549 0.117383980020797 0.149239815534508
"mb62" 0.803296383941545 0.260810812645574 0.594429732256405 0.23225720685185 0.141666377737833 0.149040480052713
"mb63" 0.794179960119641 0.220966666855351 0.739755588239211 0.206252224302946 0.0980582698891981 0.0708573222216616
"mb64" 0.786053023589086 0.25757888619112 0.372848759957132 0.226030891328852 0.145371445576375 0.185200179821669
"mb65" 0.899303287611583 0.28533452133837 0.797797580583581 0.269472289160452 0.133310921407399 0.146295374221013
"mb66" 0.789653646217532 0.291597345276192 0.374884308876936 0.252278017368304 0.163138739670225 0.202520266311107
"mb67" 0.800561085972851 0.258841618798802 0.582157433375355 0.237920417258018 0.140287686938978 0.146314993053246
"mb68" 0.989159503342884 0.274083134771391 0.968727531968799 0.272296738164347 0.137269287955008 0.134208625861545
"mb69" 0.927190535731461 0.27849350839323 0.849480603846379 0.267791059306476 0.132656261815693 0.139355566177863
"mb70" 0.854858604778656 0.289908195888189 0.729023299229477 0.270147976351749 0.132511568598115 0.153082965426341
"mb71" 0.842867991393494 0.211689352335497 0.83331621483337 0.203756715599667 0.0982467922272828 0.0597923927907549
"mb72" 0.818861484701963 0.262906119399952 0.54017811148991 0.233450186327039 0.16110281861877 0.170028141653301
"mb73" 0.6986353297953 0.217914882508556 0.319386161286566 0.189079335483196 0.109909497556526 0.131960602865411
"mb74" 0.885671915825154 0.198233249060882 0.885334283885595 0.193475267457408 0.0930099565611238 0.0437434776839141
"mb75" 0.597543757086168 0.187245302289445 0.0102436025559616 0.144714819634451 0.0756438781230843 0.14551793283811
"mb76" 0.73999706539283 0.257138610382309 0.208495113119368 0.211522385287306 0.130877649335574 0.191525551713622
"mb77" 0.61654628184796 0.198280740379278 0.0522353378254648 0.153491701543757 0.082089401485841 0.143953036321744
"mb78" 0.863091424910772 0.29699928303999 0.729074654729366 0.280001328633484 0.134266454838049 0.16154041060136
"mb79" 0.737691056910569 0.212005944922558 0.729228721229032 0.195219180560421 0.0940047568897656 0.0601699885515412
"mb80" 0.638637990891398 0.206545403774888 0.0732125344493663 0.161164860253666 0.0903922042839209 0.14618319005776
"mb81" 0.609165376347538 0.189255139221355 0.0313842513977181 0.1488444327829 0.0814775104494454 0.139004099832419
"mb82" 0.606671253409342 0.185762493225274 0.0313796911147848 0.147502156241433 0.0827294109794728 0.138639209410042
"mb83" 0.609708778674703 0.192110578588306 0.0417430037124862 0.149245858224296 0.0822819126639697 0.139899876729662
"mb84" 0.683428805082404 0.229922873688377 0.116025180682794 0.187394583188946 0.112081629546115 0.175049166356264
"mb85" 0.795133951895034 0.255753742722021 0.430284179130847 0.224865677351898 0.146397905080088 0.174243782959626
"mb86" 0.728381675250745 0.249822154340292 0.157990873961004 0.205085003398311 0.125868302977322 0.188754435510217
"mb87" 0.696688657093111 0.212855145173585 0.238660355035574 0.175290878056008 0.112970743006146 0.148737004865767
"mb88" 0.778961119475689 0.231733744803344 0.510426307593589 0.209908576931295 0.127200781237035 0.135129202988006
"mb89" 0.916347311945691 0.246561520023227 0.864485971864794 0.237190782387152 0.116075716369076 0.101383962607829
"mb90" 0.699594889373637 0.214275970637488 0.374166516688589 0.174041347853722 0.116048651443493 0.128293212097937
"mb91" 0.682856141170971 0.207625905847887 0.22826824434774 0.172580828008844 0.116209500202482 0.147518601025724
"mb92" 0.708007875195275 0.220090732786914 0.355144723090743 0.191907361856355 0.103328943724506 0.121383845755746
"mb93" 0.731946166685455 0.240055353583353 0.273021416105892 0.209767074584985 0.129458510485787 0.172722966890304
"mb94" 0.721243903718076 0.229654102186752 0.376459872413948 0.202115494001406 0.113920084065226 0.131972925340527
"mb95" 0.749733636651597 0.244728706087635 0.313739948083974 0.211582329822144 0.125653758619749 0.177882306515905
"mb96" 0.678808183049398 0.200482081309493 0.652708600247469 0.182096710707805 0.0830355759454029 0.0460430834715117
"mb97" 0.779355936640922 0.20799472120238 0.726234944421097 0.194018349981845 0.0902650366594521 0.0549606322269847
"mb98" 0.705832641666038 0.221210726846954 0.342835328208818 0.181018914996782 0.119033107204761 0.135986847311235
"mb99" 0.645481131862424 0.20520960322981 0.0516979341524799 0.156908254449111 0.092367381433238 0.160518127058272
"mb100" 0.676551693843984 0.217111265914047 0.166103183030858 0.183353104349219 0.0971957141676513 0.157669088283539
"mb101" 0.777770681925587 0.205419452024164 0.60393252986999 0.183611055536441 0.126342132115779 0.105506057086706
"mb102" 0.76998420221169 0.216900880389385 0.736768361465189 0.201636583194963 0.096258277384663 0.065696819204613
"mb103" 0.784310848785112 0.227919481744126 0.520786505973998 0.206870390468496 0.123507245317032 0.130835320873927
"mb104" 0.712845340186185 0.240686479939232 0.115932752349483 0.194752075668351 0.10538434454953 0.183077044268437
"mb105" 0.781981799797775 0.242251682514974 0.560361245552781 0.213976133457204 0.128436014936123 0.127831487530616
"mb106" 0.795718903017283 0.247190885371131 0.602248625590203 0.221950550925406 0.139300035460761 0.133516511315474
"mb107" 0.693889653209355 0.193348672849086 0.515831743785296 0.16606203868067 0.0988590970608465 0.0715462546123955
"mb108" 0.685313392209944 0.218274817654816 0.197470921524214 0.186454991767436 0.102874554759588 0.158920984697371
"ufb1" 0.768890151388564 0.279515566921061 0.406112836538431 0.240077355509268 0.145013275495126 0.171036441669957
"ufb2" 0.680450709243548 0.205908494631638 0.238660355035574 0.16821372968407 0.108381844209726 0.141224503818177
"ufb3" 0.713857988438241 0.220540778102084 0.434202549031248 0.191069892908242 0.121261826343023 0.122114809460132
"ufb4" 0.754436464050352 0.239268522434154 0.403689960099705 0.209180015174687 0.137519542620179 0.155953098916721
"ufb5" 0.608595371096329 0.190370074746589 0.0417430037124862 0.149221967405451 0.0791460396232468 0.138046891000257
"ufb6" 0.659143327143378 0.206565762652933 0.14524932447 0.17177510754398 0.0943169267047369 0.149953694263797
"ufb7" 0.567412867576936 0.175580468167347 0.020894348274309 0.137208404286186 0.067981165489565 0.132511699603184
"ufb8" 0.57096982559749 0.174381004440004 0.0208934190043341 0.134894630090077 0.0585953224272079 0.130670210689508
"ufb9" 0.596460930480452 0.187813822374991 0.0208870596466122 0.145429452329816 0.0597138047906579 0.142170160967007
"ufb10" 0.573466529529279 0.174444587043432 0.0208928235264102 0.13462073110378 0.0532633810917386 0.130007217496439
"ufb11" 0.619813003342555 0.194693610619408 0.0522327918784376 0.1510745724591 0.0810100303209329 0.137137439797273
"ufb12" 0.580605288493182 0.177711101135702 0 0.134087044085878 0.0616102716407591 0.131471085063979
"ufb13" 0.613906428299734 0.195796978139438 0.0208943107523685 0.149579684584088 0.0644600220663805 0.147811067331089
"ufb14" 0.650315603138568 0.210504378164164 0.041775692318748 0.166595279131854 0.0665686733098404 0.159597258601681
"ufb15" 0.706521513737688 0.21610928302831 0.518771758758205 0.192168230749313 0.104048107837945 0.0977561301593558
"ufb16" 0.634216065324158 0.206369583825077 0.146611383323641 0.160113422851333 0.0929048426361084 0.1359421152441
"ufb17" 0.639045844204249 0.207954175139318 0.105708018417452 0.162172223839487 0.0921356129099328 0.143217531565361
"ufb18" 0.671527590242146 0.20255428831684 0.484288126650618 0.17510335510158 0.103933443819159 0.0821545793062049
"ufb19" 0.597725798409882 0.182243661798915 0.0413506008034809 0.142191054204297 0.0771500389087806 0.13336657009979
"ufb20" 0.713644020213363 0.242336368613082 0.149008827591635 0.194573728832027 0.107872215545309 0.180658272074894
"ufb21" 0.724973284607976 0.250779579623106 0.157984514867505 0.205751112104116 0.117502142085461 0.184536748435082
"ufb22" 0.599090054162155 0.185712038096991 0.0102554290194628 0.142305663629414 0.0691527535670148 0.143601564513377
"ufb23" 0.654539368112307 0.191679935035077 0.229026125470182 0.159328729804218 0.088816900052833 0.113075651132933
"ufb24" 0.559107639479328 0.172904934258406 0.0519758304427888 0.127987384336708 0.0701690197327632 0.12355655955525
"ufb25" 0.556972847274468 0.168866732673735 0.0519580338715134 0.126085769492618 0.0672710635737629 0.120838415549004
"ufb26" 0.598487314686544 0.189266329406776 0.0208932692196811 0.145135547144701 0.0668480978112827 0.142413971772096
"ufb27" 0.588030407037348 0.172862859391274 0.449872284862298 0.146464303954149 0.0794362037756634 0.0480300060674552
"ufb28" 0.616687689932176 0.190766377335204 0.0522327918784376 0.149348646858524 0.0762109765539064 0.132929522648213
"ufb29" 0.600499760255416 0.183463612629056 0.154653399282253 0.149098440380883 0.0757729419059294 0.110934032720541
"ufb30" 0.724933818663137 0.172324026416889 0.760347122760567 0.159796096371958 0.0729011030454269 0.0128418930117673
"ufb31" 0.576455101081335 0.176321174648485 0 0.133547670624742 0.0644412809756474 0.134271958755475
"ufb32" 0.753328558186568 0.226809964247282 0.529005289173284 0.201104193060108 0.109188859406718 0.110072418417282
"ufb33" 0.619247445029421 0.190701505197846 0.229784993125714 0.151141836773835 0.086506263821836 0.11180168468725
"ufb34" 0.619168525103972 0.187729809134314 0.269251797478559 0.151773305407773 0.0858720487664081 0.0989071724858259
"ufb35" 0.628628538303364 0.201118137624088 0.0208959273285906 0.155591717789942 0.0642357962762018 0.15167558897402
