"quartet" "wQuartet" "cluster" "phylo" "mutual" "shared" "clusterNorm"
"mb49" 0.705366352538817 0.750197618844933 0.225292996913578 0.260922083965543 0.161082652418914 0.10532399147099 0.141227345331527
"mb50" 0.622398262315706 0.693672270338026 0.208088334918474 0.0826474639849187 0.138150870438695 0.0756728345529503 0.169064792820342
"mb51" 0.867543735241678 0.894163424124514 0.232963240979932 0.752592586594783 0.188364410660479 0.119809245323663 0.134658229948312
"mb52" 0.776205392188702 0.820008491932664 0.234862754546662 0.51555942566476 0.179755858598635 0.11336265053046 0.151407318584138
"mb53" 0.771892782300736 0.779709829919035 0.195810194625293 0.673618416803784 0.155961294292877 0.0965611172341645 0.0924971169586227
"mb54" 0.790589564466651 0.871084101156636 0.243221329330733 0.654917318967787 0.192236463691417 0.124326611079271 0.145754454546379
"mb55" 0.835294117647059 0.876371339940985 0.2102991525641 0.835054242743748 0.176190725826157 0.0868912219715111 0.0833514763058927
"mb56" 0.892857142857143 0.92675331708638 0.216954138083518 0.892711988042563 0.18510258248231 0.0922442165052499 0.0897048755982286
"mb57" 0.741176470588235 0.842915811088296 0.233510528191558 0.741091064839854 0.189764301639182 0.0911781847361352 0.11029417653333
"mb58" 0.698195513903426 0.751390002122624 0.22520158840213 0.314617050975039 0.167706823045056 0.096263783962344 0.168311333815541
"mb59" 0.831325301204819 0.908178890120914 0.268674270523225 0.831093799210575 0.22796273364746 0.112471930558677 0.150713326543845
"mb60" 0.74390243902439 0.788718662952646 0.205632904096781 0.743577864150765 0.168798923366968 0.0811963409223587 0.0758343518191388
"mb61" 0.809732485160215 0.828520950346755 0.205970150482963 0.697216241739055 0.166530037121996 0.100545803620823 0.104280570821455
"mb62" 0.702380952380952 0.807904642409034 0.230701191009909 0.500677389134707 0.185910041604594 0.0885397731970031 0.105789893545061
"mb63" 0.686075466279141 0.69759802726315 0.196876798064551 0.177123268899948 0.136066123518355 0.0908448127364705 0.147144130188877
"mb64" 0.802338692638613 0.8621014964216 0.24212861614747 0.573250987998409 0.190265887454644 0.122200080681304 0.159730706161668
"mb65" 0.614567228808943 0.684769952215216 0.198877380235665 0.0944986178463967 0.131804925813828 0.0764912390933716 0.159178364473356
"mb66" 0.723045252888346 0.722178836392034 0.191910199943352 0.457175041387216 0.14378713992163 0.0830633325531062 0.104197315145869
"mb67" 0.726190476190476 0.84055390702275 0.232938162505724 0.725920521223089 0.188899517222969 0.0896110589719211 0.108554207066031
"mb68" 0.699332092825197 0.725934839299881 0.200037507720626 0.302863916593857 0.140946757685947 0.0929503549746479 0.141295535739946
