"ci" "cci" "ri" "rc" "rhi" "rhiBar" "rci"
"1" 1 NA NA NA NA NA NA
"2" 1 NA NA NA NA NA NA
"3" 1 1 1 1 0 0 1
"4" NA NA NA NA NA NA NA
"5" 1 1 1 1 0 0 1
"6" 1 NA NA NA NA NA NA
"7" NA NA NA NA NA NA NA
"8" NA NA NA NA NA NA NA
"9" 1 NA NA NA NA NA NA
"10" 0.666666666666667 0.67226952785023 0.666666666666667 0.444444444444444 0.333333333333333 0.340831629175187 0.664707161124584
"11" NA NA NA NA NA NA NA
"12" 1 1 1 1 0 0 1
"13" 1 1 1 1 0 0 1
"14" NA NA NA NA NA NA NA
"15" 1 1 1 1 0 0 1
"16" 1 1 1 1 0 0 1
"17" 0.666666666666667 0.882464558188509 0.875 0.583333333333333 0.125 0.132327643244674 0.875064259557021
"18" NA NA NA NA NA NA NA
"19" 0.666666666666667 0.756321541315388 0.75 0.5 0.25 0.255819902788437 0.750450916614126
"20" 0.5 0.925574013521822 0.909090909090909 0.454545454545455 0.117647058823529 0.117205813408345 0.898501001821162
"21" 0.5 0 0 0 1 1.01078167115903 -0.0110304871897946
"22" 0.5 0.716467365012107 0.7 0.35 0.333333333333333 0.332741792369122 0.682911463060539
"23" 0.5 0.758398624801295 0.75 0.375 0.25 0.259000259000259 0.749293046341853
"24" 0.5 0.682305338528167 0.666666666666667 0.333333333333333 0.333333333333333 0.346300357843703 0.669019584326166
"25" 1 1 1 1 0 0 1
"26" 0.5 0.33899968758977 0.333333333333333 0.166666666666667 0.666666666666667 0.681663258350375 0.32374713345459
"27" NA NA NA NA NA NA NA
"28" 1 1 1 1 0 0 1
"29" 0.666666666666667 0.960881292853868 0.952380952380952 0.634920634920635 0.0555555555555556 0.0563031360846799 0.952016924064797
"30" 0.5 0.86099516449183 0.846153846153846 0.423076923076923 0.166666666666667 0.164853280580284 0.849752235857516
"31" 1 1 1 1 0 0 1
"32" 0.6 0.76157630769011 0.75 0.45 0.25 0.265322366675511 0.746002984791242
"33" 0.428571428571429 0.515758465547619 0.5 0.214285714285714 0.5 0.51948051948052 0.495651295444286
"34" 0.5 0.870624224619396 0.85 0.425 0.1875 0.188584360070405 0.830844586425628
"35" 0.5 0.610259601587092 0.6 0.3 0.4 0.415541242468315 0.594447046315749
"36" 0.4 0.41037789075805 0.4 0.16 0.6 0.615510874025441 0.394460822875987
"37" 0.428571428571429 0.515758465547619 0.5 0.214285714285714 0.5 0.523971705527902 0.491015923484177
"38" 0.5 0.505556012908334 0.5 0.25 0.5 0.511087645195354 0.494344269158712
"39" 0.375 0.751862588297374 0.722222222222222 0.270833333333333 0.3125 0.305362159521192 0.722996739992695
"40" 0.333333333333333 0.878115929719973 0.846153846153846 0.282051282051282 0.2 0.199302441454908 0.830204586839915
"41" 0.333333333333333 0.476687761658567 0.454545454545455 0.151515151515151 0.545454545454545 0.56748321195498 0.453559541597108
"42" 0.428571428571429 0.774205719731607 0.75 0.321428571428571 0.266666666666667 0.273522975929978 0.749823162074434
"43" 0.428571428571429 0.867953770005906 0.84 0.36 0.210526315789474 0.206590228282202 0.819296968418863
"44" 0.3 0.595320878002966 0.5625 0.16875 0.466666666666667 0.478730679797565 0.551551846685011
"45" 0.75 0.954847898591411 0.947368421052632 0.710526315789474 0.0714285714285714 0.0702148574638393 0.937017143598908
"46" 0.666666666666667 0.963098862087121 0.954545454545455 0.636363636363636 0.0625 0.06153088850603 0.94669798854531
"47" 0.5 0.255785042725758 0.25 0.125 0.75 0.77120822622108 0.234084519718314
"48" 0.3 0.785672002836249 0.740740740740741 0.222222222222222 0.333333333333333 0.332857822158821 0.70672870241873
"49" 0.375 0.668907790690892 0.642857142857143 0.241071428571429 0.384615384615385 0.385921580734795 0.63888380455404
"50" 0.333333333333333 0.839465879104388 0.80952380952381 0.26984126984127 0.266666666666667 0.270965993767782 0.755374840723998
"51" 0.428571428571429 0.82615805538973 0.8 0.342857142857143 0.25 0.251019767806715 0.773148089483882
"52" 0.3 0.528990564564352 0.5 0.15 0.538461538461538 0.531268973891925 0.495839533673887
"53" 0.333333333333333 0.776567831671908 0.739130434782609 0.246376811594203 0.333333333333333 0.341005967604433 0.691760097977478
"54" 0.375 0.804873070048286 0.772727272727273 0.289772727272727 0.277777777777778 0.281785392245266 0.74766585382619
"55" 0.272727272727273 0.565226839569774 0.529411764705882 0.144385026737968 0.5 0.507646424265499 0.525527816345773
"56" 0.333333333333333 0.699858314117076 0.666666666666667 0.222222222222222 0.352941176470588 0.36101083032491 0.670660201251681
"57" 0.333333333333333 0.839465879104388 0.80952380952381 0.26984126984127 0.222222222222222 0.228388717597351 0.799770399497019
"58" 0.222222222222222 0.727802326981423 0.681818181818182 0.151515151515151 0.4375 0.43071621954221 0.606822870356185
"59" 0.333333333333333 0.806213582674898 0.777777777777778 0.259259259259259 0.266666666666667 0.276759150349408 0.749343879161663
"60" 0.428571428571429 0.867953770005906 0.84 0.36 0.210526315789474 0.206334468172908 0.81956314415052
"61" 0.428571428571429 0.83608332939735 0.80952380952381 0.346938775510204 0.235294117647059 0.234315505828598 0.790480716327857
"62" 0.272727272727273 0.661498118313995 0.619047619047619 0.168831168831169 0.444444444444444 0.453874957449223 0.583147032149367
"63" 0.333333333333333 0.629585839130731 0.6 0.2 0.428571428571429 0.44280442804428 0.584547409085887
"64" 0.375 0.567359848891491 0.545454545454545 0.204545454545455 0.454545454545455 0.47290267662915 0.548238957215092
"65" 0.25 0.719863614934422 0.666666666666667 0.166666666666667 0.428571428571429 0.42863266180883 0.6159508669985
"66" 0.230769230769231 0.670371327196004 0.615384615384615 0.142011834319527 0.5 0.491159135559921 0.553370183510447
"67" 0.157894736842105 0.578979245523767 0.5 0.0789473684210526 0.666666666666667 0.668812439911382 0.381748265717741
"68" 0.214285714285714 0.615482241419535 0.56 0.12 0.523809523809524 0.515294889211599 0.532080377624468
"69" 0.272727272727273 0.661498118313995 0.619047619047619 0.168831168831169 0.444444444444444 0.43749316416931 0.600723215277896
"70" 0.230769230769231 0.361983905293504 0.333333333333333 0.0769230769230769 0.714285714285714 0.710984713828653 0.313782729216675
"71" 0.176470588235294 0.296819724294683 0.263157894736842 0.0464396284829721 0.823529411764706 0.809248554913295 0.215008187428165
"72" 0.2 0.554484682059409 0.5 0.1 0.6 0.598294859649998 0.444851530862578
"73" 0.214285714285714 0.46186799715806 0.421052631578947 0.0902255639097744 0.647058823529412 0.636758321273517 0.398247220310518
"74" 0.214285714285714 0.52267572669873 0.476190476190476 0.102040816326531 0.578947368421053 0.580934776868233 0.459678837462252
"75" 0.333333333333333 0.419428186933639 0.4 0.133333333333333 0.6 0.6265664160401 0.391549125588348
"76" 0.214285714285714 0.46186799715806 0.421052631578947 0.0902255639097744 0.647058823529412 0.644934333958724 0.389258235364685
"77" 0.333333333333333 0.629585839130731 0.6 0.2 0.428571428571429 0.437732545414752 0.589881576457977
"78" 0.25 0.616017349980234 0.571428571428571 0.142857142857143 0.473684210526316 0.482936252414681 0.557082178124353
"79" 0.25 0.732934578863793 0.678571428571429 0.169642857142857 0.409090909090909 0.406210507311789 0.640314341626498
"80" 0.181818181818182 0.598531664245016 0.55 0.1 0.5 0.515936711763357 0.526349059630591
"81" 0.142857142857143 0.421165840552795 0.357142857142857 0.0510204081632653 0.782608695652174 0.798970216165831 0.236278073992522
"82" 0.136363636363636 0.411252286419031 0.344827586206897 0.0470219435736677 0.826086956521739 0.819248016557434 0.214742601661864
"83" 0.25 0.719863614934422 0.666666666666667 0.166666666666667 0.428571428571429 0.441978097529834 0.601467386221238
"84" 0.25 0.690675383218575 0.64 0.16 0.428571428571429 0.426520070138856 0.61824473321398
"85" 0.15 0.528062746651536 0.451612903225806 0.067741935483871 0.708333333333333 0.720369507182508 0.325521455581814
"86" 0.176470588235294 0.522143060653367 0.461538461538462 0.081447963800905 0.636363636363636 0.645250495460202 0.400569552815572
"87" 0.176470588235294 0.566192117809088 0.5 0.0882352941176471 0.636363636363636 0.636276871335727 0.410755343556183
"88" 0.157894736842105 0.539721115902066 0.466666666666667 0.0736842105263158 0.695652173913043 0.711712112450514 0.332056579401179
"89" 0.166666666666667 0.53097835121799 0.464285714285714 0.0773809523809524 0.681818181818182 0.677017512186315 0.368318220247827
"90" 0.157894736842105 0.578979245523767 0.5 0.0789473684210526 0.666666666666667 0.668812439911382 0.381748265717741
"91" 0.15 0.339607921684553 0.291666666666667 0.04375 0.80952380952381 0.826848249027237 0.201243372765552
