"ci" "cci" "ri" "rc" "rhi" "rhiBar" "rci"
"1" 1 NA NA NA NA NA NA
"2" NA NA NA NA NA NA NA
"3" NA NA NA NA NA NA NA
"4" 1 NA NA NA NA NA NA
"5" 1 NA NA NA NA NA NA
"6" 1 1 1 1 0 0 1
"7" 1 1 1 1 0 0 1
"8" 1 NA NA NA NA NA NA
"9" NA NA NA NA NA NA NA
"10" 1 NA NA NA NA NA NA
"11" NA NA NA NA NA NA NA
"12" NA NA NA NA NA NA NA
"13" NA NA NA NA NA NA NA
"14" 1 NA NA NA NA NA NA
"15" 1 NA NA NA NA NA NA
"16" 1 NA NA NA NA NA NA
"17" 0.285714285714286 0.643339935828508 0.615384615384615 0.175824175824176 0.454545454545455 0.442830573022761 0.58233337784612
"18" 0.666666666666667 0.955759400739309 0.947368421052632 0.631578947368421 0.0714285714285714 0.069352937096886 0.938754978812806
"19" 0.666666666666667 0.896495711059909 0.888888888888889 0.592592592592593 0.111111111111111 0.118934348239772 0.888591518174621
"20" 1 NA NA NA NA NA NA
"21" 1 NA NA NA NA NA NA
"22" 1 1 1 1 0 0 1
"23" 0.75 0.881684517300015 0.875 0.65625 0.125 0.132661183337755 0.873956404384007
"24" 0.5 0.955726684852184 0.944444444444444 0.472222222222222 0.0714285714285714 0.0707864373186098 0.940092731921602
"25" 1 NA NA NA NA NA NA
"26" 0.5 0.610259601587092 0.6 0.3 0.4 0.410340582683627 0.599738414744394
"27" 0.5 0.945847223272091 0.928571428571429 0.464285714285714 0.0952380952380952 0.0959646849959215 0.920351480716889
"28" 0.5 0.933825149981246 0.923076923076923 0.461538461538462 0.0833333333333333 0.0880049282759835 0.922532813134903
"29" 0.75 0.755668454103621 0.75 0.5625 0.25 0.25706940874036 0.748544003995029
"30" 1 1 1 1 0 0 1
"31" 1 1 1 1 0 0 1
"32" 0.4 0.641365537233967 0.625 0.25 0.375 0.389660994934407 0.62630557121298
"33" 1 1 1 1 0 0 1
"34" 0.6 0.76157630769011 0.75 0.45 0.25 0.258331180573495 0.753108372204362
"35" 0.5 0.409280677526909 0.4 0.2 0.6 0.614250614250614 0.394696652553087
"36" 0.285714285714286 0.771055393209618 0.736842105263158 0.210526315789474 0.333333333333333 0.32782585890375 0.702952461640985
"37" 0.5 0.842740403107894 0.833333333333333 0.416666666666667 0.166666666666667 0.175377060680463 0.833920353897438
"38" 0.3 0.722413809413909 0.681818181818182 0.204545454545455 0.388888888888889 0.401606425702811 0.633471072272041
"39" 0.4 0.256466885467846 0.25 0.1 0.75 0.775394158697338 0.230413593946869
"40" 0.214285714285714 0.46186799715806 0.421052631578947 0.0902255639097744 0.647058823529412 0.644934333958724 0.389258235364685
"41" 0.375 0.833642178823843 0.8 0.3 0.263157894736842 0.259969843498154 0.77052550614491
"42" 0.375 0.715534139057445 0.6875 0.2578125 0.333333333333333 0.337609723160027 0.689299771649691
"43" 0.333333333333333 0.839465879104388 0.80952380952381 0.26984126984127 0.222222222222222 0.223363859727496 0.80502040007863
"44" 0.428571428571429 0.656592635717079 0.636363636363636 0.272727272727273 0.363636363636364 0.380408939610081 0.639259098806642
