"quartet" "cluster" "phylo" "mutual" "shared" "clusterNorm"
"mb49" 0.889778037383178 0.233805725014794 0.843653535847128 0.221105883987483 0.1070426459702 0.0864248908862824
"mb50" 0.876660128887644 0.22983880520331 0.874974178963292 0.22394417664365 0.111496011932833 0.0816949166252614
"mb51" 0.819970994461694 0.266275500434481 0.467195391228319 0.231262532568145 0.147733069493146 0.173839274730067
"mb52" 0.663846904124313 0.210918723545987 0.0513434785261625 0.166152710815247 0.0819712203585582 0.167535104226921
"mb53" 0.897051402206041 0.193789594508713 0.895769023898085 0.187758710410778 0.0915556169001773 0.0387114819155509
"mb54" 0.70887878342771 0.206524367513831 0.247953708593909 0.171953970078367 0.106018040705903 0.141530947511294
"mb55" 0.58101775147929 0.1730484605337 0.0102094815041051 0.133164100219443 0.0643635033437634 0.117168557850308
"mb56" 0.849196021935124 0.276598662633884 0.749948357926583 0.260015517277259 0.127797403178136 0.137449238014707
"mb57" 0.96943633850407 0.262926687530008 0.968730707169426 0.26178793764241 0.13173635775355 0.121147398448541
"mb58" 0.808811907270811 0.215210491493789 0.749845657355405 0.197239875935168 0.0949481077127223 0.0642527825221529
"mb59" 0.786065904505716 0.256266051651145 0.27997689720371 0.216745994890143 0.137694369133809 0.183701452465506
"mb60" 0.731720866317274 0.229558793673088 0.4163761417665 0.196263453198159 0.132856844191912 0.145431646105881
"mb61" 0.659259996820722 0.209273959608983 0.0835393490217587 0.172154476145245 0.0933907846613309 0.155806753964413
"mb62" 0.741596781891321 0.223821700294452 0.687409772265435 0.204151517151729 0.0928103501723606 0.0745203951584111
"mb63" 0.715319290255242 0.23042016477653 0.228183996513207 0.185960472561255 0.121755454233816 0.155342619259038
"mb64" 0.756177058143203 0.224360836621503 0.708255967485818 0.209957453952303 0.0987630102285372 0.0751632367260046
"mb65" 0.703394149424116 0.229276745159168 0.311314079211004 0.191308494060347 0.11779473758344 0.132010938926492
"mb66" 0.783309020179917 0.244811838242118 0.593638245356678 0.222451869309159 0.131193555581377 0.131231549727406
"mb67" 0.850772210359041 0.263083554168938 0.739473910030803 0.244446928497985 0.118744038468948 0.12133443907447
"mb68" 0.792787014652918 0.26370070421492 0.697884220161216 0.246359651498476 0.116978565524057 0.122070300642488
"mb69" 0.802666389998444 0.253017487134301 0.749897007640994 0.237961971371534 0.114144235936575 0.109332119832797
"mb70" 0.741250677573548 0.241253293317787 0.385258732290689 0.209228545701087 0.139421998537881 0.14587859662672
"mb71" 0.795910053772201 0.236639856082668 0.581966654859922 0.21069996606352 0.12678181763899 0.120952415716035
"mb72" 0.862590737143441 0.250045560702716 0.817116888354988 0.240059318479198 0.118391806583285 0.104920538459312
"mb73" 0.800323377999145 0.262884478535777 0.342333859170236 0.22563834798235 0.147260554440947 0.182256715886628
"mb74" 0.719842162977375 0.232591164741294 0.176992015612365 0.193733091253238 0.10114996556955 0.169964809299083
"mb75" 0.712835892785243 0.210254672483619 0.272409004138361 0.17321083148282 0.118378941024844 0.14004647416036
"mb76" 0.697324495484003 0.222130902130472 0.146182774884948 0.17802242537853 0.104415925661123 0.15865039999252
"mb77" 0.701923886503326 0.213774440190111 0.468608421387561 0.182776425031433 0.111283066445447 0.0955261274610268
"mb78" 0.685720117206286 0.218471390695424 0.114804053466092 0.177052513637168 0.099819218923116 0.159082261270331
"mb79" 0.585074011953079 0.172934795553693 0.0204220129483467 0.13987978469591 0.0592626836487472 0.130425046810011
"mb80" 0.670103875487456 0.19913438205298 0.249781573322487 0.162568613869973 0.108002602583564 0.111685087454966
"mb81" 0.907575649188068 0.193123576477864 0.905312749845997 0.188515480892193 0.0928922770848767 0.0376978864909197
"mb82" 0.746510873093152 0.227003489218523 0.670144315018827 0.209392206622134 0.0998444133789884 0.0767879815617897
"mb83" 0.707759185461074 0.224411823323651 0.187963796764272 0.178644213293764 0.10886802752593 0.15568472416796
"mb84" 0.888751960564643 0.25388653600053 0.778976602208024 0.236021894032139 0.11255291408695 0.109388737825491
"mb85" 0.572499934311606 0.161653877586921 0 0.124262324276291 0.0508959678682215 0.109760293032525
"mb86" 0.604091010321836 0.184413077123814 0.0622807829393088 0.147129587818096 0.0848894353207013 0.122488583515101
"mb87" 0.734518015296759 0.232272123928425 0.437251257461123 0.199136119148737 0.121539613591336 0.135768491455631
"mb88" 0.574308979621578 0.164449096755228 0 0.126675577478721 0.0504901275494292 0.110594087521437
"mb89" 0.706721135664494 0.210369319147479 0.354014820825936 0.175653609024743 0.117238717954938 0.123749884727306
"mb90" 0.767585048821444 0.20468444474878 0.718730415381599 0.189640037678245 0.0878211173575449 0.051702004452461
"mb91" 0.573593483282334 0.165969807872753 0.0204253587188293 0.135030561184935 0.0555216028462204 0.123348006929055
"mb92" 0.692162546149707 0.218058257381457 0.147339191997771 0.180648905670571 0.0948851926836117 0.15859162360621
"mb93" 0.740932450918771 0.238961369339158 0.468608421387561 0.20930521296223 0.126506761520361 0.124501170386764
"mb94" 0.822199205938201 0.239446222302719 0.718730415381599 0.221940225583075 0.104824341979753 0.093150362602148
"mb95" 0.684526900849733 0.202939723644496 0.364342741187207 0.171776144360881 0.111019747848233 0.102748999345585
"mb96" 0.610141627468286 0.186091186908925 0.0522047925838708 0.152696013563072 0.0726583934554486 0.135755885935132
"mb97" 0.654856997735127 0.204949465160504 0.0517926251938322 0.161625017191664 0.0798010342786081 0.160198572052738
"mb98" 0.718534871752799 0.20188801328328 0.403252410192641 0.17293244469181 0.114061730060392 0.114184392107206
"mb99" 0.693590935356631 0.20105996500093 0.198730517573778 0.166806442679335 0.0947012963321981 0.140102062339879
"mb100" 0.738542797683677 0.225031601448172 0.499800929046055 0.200807709003911 0.124642010065117 0.127617833050756
"mb101" 0.550954035800931 0.15181860179131 0 0.118241244433742 0.0452964066110036 0.102756886542721
"mb102" 0.772025615904801 0.210076373116581 0.613480173415318 0.189524542956987 0.129374437490711 0.110562684619075
"mb103" 0.774600504625736 0.165754203503762 0.774563766967111 0.158618889634669 0.073710327836052 0.00416274270677552
"mb104" 0.570774010074136 0.163429248013492 0.0105224741704282 0.126054517244391 0.050409039145332 0.10948105846233
"mb105" 0.738468573170499 0.239233551429111 0.468549114412798 0.209461263392031 0.123776920286047 0.124814288659076
"mb106" 0.583124224587457 0.182860346824478 0.0727482688460539 0.1400509646342 0.0675541397490243 0.103244859770654
"ufb1" 0.639089370997794 0.193855918160378 0.406182469865147 0.165219432545803 0.096062107319234 0.0726118600085134
"ufb2" 0.736565141125817 0.17846200476135 0.670133704380862 0.163060925981891 0.096612451876362 0.0542897788688619
"ufb3" 0.555148663370391 0.161578917976809 0.0101399871961993 0.120901578788019 0.0502510582631077 0.114431759801709
"ufb4" 0.711919705120542 0.21067727187255 0.315428372976374 0.175423395615031 0.11973918403829 0.133371443110836
"ufb5" 0.591003153390717 0.18135748111431 0.041801694963619 0.146917548217369 0.0755728192549713 0.133986177421467
"ufb6" 0.625755791374743 0.191159671181866 0.0633028685199562 0.157927585016511 0.0693474929678615 0.138996119838463
"ufb7" 0.604325387072991 0.200387535619349 0.572858399124507 0.181821931580727 0.0804525349885152 0.0465785659787826
"ufb8" 0.627348166269215 0.19286666380185 0.0639703026992323 0.15923112401176 0.0756255630769991 0.140786691649778
"ufb9" 0.575264270613108 0.17543214513817 0.197797677079988 0.138975404104081 0.0853739082690222 0.0853947210810483
"ufb10" 0.599876407986856 0.176755588977839 0.135298862344276 0.141055595644725 0.0864841877678142 0.103886455070767
"ufb11" 0.551519633780685 0.160330631320776 0 0.125215039165326 0.0512082043103932 0.115097334459649
"ufb12" 0.582268370607029 0.172512074185406 0.167329793238289 0.141497604400232 0.0716327662487407 0.0915681761841196
"ufb13" 0.628863039093854 0.189573511650692 0.225583390294193 0.16052141122167 0.0798681989406471 0.100921510697287
"ufb14" 0.617670237129973 0.184792145044002 0.0203986425253428 0.14482177123986 0.0673046990744226 0.141578361371772
"ufb15" 0.573273598232396 0.176498408913768 0.0208810656003402 0.134142392986608 0.0490566989478543 0.130174889930113
"ufb16" 0.603813473187787 0.198969371534002 0.354121305613293 0.168589920210305 0.0935917257743434 0.0784943766949566
"ufb17" 0.74646266621207 0.206678673466012 0.583036230187066 0.183399806503409 0.107363677876954 0.0873631575251079
"ufb18" 0.704129049389272 0.201472609851447 0.447676202725278 0.173679239112733 0.114975113427485 0.101097468893075
"ufb19" 0.612308432429145 0.187164315827976 0.145628109437077 0.151371101704639 0.0949192219644845 0.120894594422492
"ufb20" 0.68434642489662 0.228980129431346 0.393491186251168 0.191198156054643 0.10834219983362 0.112397816225634
"ufb21" 0.597344638632013 0.182176898813052 0.0430955363485761 0.149172732994404 0.0736313546573636 0.133358126562229
"ufb22" 0.813934170906448 0.260186791137912 0.568375669474096 0.237021985960875 0.143187960960598 0.148918895314499
"ufb23" 0.783471505972975 0.223100196169371 0.688022927193803 0.20034512588277 0.0953764179075925 0.0732081444708399
"ufb24" 0.807689842999039 0.212293529302996 0.802063845977541 0.199408463104517 0.0962540503260589 0.0607747298418643
"ufb25" 0.792823915048972 0.254081396218561 0.484109514743619 0.215487688705851 0.122310210946472 0.141546271952633
