"quartet" "wQuartet" "cluster" "phylo" "mutual" "shared" "clusterNorm"
"mb49" 0.829268292682927 0.895861225915362 0.257079427756131 0.82905059736902 0.21055518467364 0.105814680970588 0.137160353847732
"mb50" 0.772742646739327 0.786443167143544 0.228970865203721 0.505688644081036 0.173904150233224 0.0997436382296605 0.145500437856911
"mb51" 0.91566265060241 0.929838709677419 0.249115303081276 0.915581477314278 0.211960144042585 0.10770382576202 0.128725633707506
"mb52" 0.567901234567901 0.595546146004862 0.201281177895595 0.346227484502673 0.151408279255649 0.0707486982368429 0.0726185307173327
"mb53" 0.820447477119436 0.861186671200272 0.259762788044479 0.673969751440709 0.205411589237614 0.125854160738295 0.164896059546943
"mb54" 0.636806614586865 0.684785496994576 0.208540042602302 0.0485592355315558 0.133813442697806 0.0678927093203057 0.169440283471109
"mb55" 0.731707317073171 0.762852404643449 0.197781004322128 0.731391015050921 0.153130696115041 0.0745463955449299 0.0688421119936867
"mb56" 0.777777777777778 0.884968832337253 0.240927603422599 0.777560884301446 0.190386555026815 0.0931102863758255 0.117652932057025
"mb57" 0.796248595229126 0.817511571828487 0.217067600478756 0.549355377667549 0.162851747327656 0.106066741817637 0.132157628021701
"mb58" 0.744882556693602 0.809101680782903 0.23104839505747 0.636261385720544 0.183846511954798 0.114869934909232 0.132795942164355
"mb59" 0.859338917660837 0.845067118467353 0.209172941633783 0.792860889716082 0.169472527208125 0.106120884270651 0.107837856249993
"mb60" 0.723555960313578 0.692781865181945 0.188741599504625 0.625564301470278 0.146806636594346 0.090089340396659 0.084427800325278
"mb61" 0.730431527020843 0.782760764806467 0.223456789417763 0.457033500663833 0.167326399232523 0.106521489461516 0.149613905505874
"mb62" 0.665846194165246 0.702551819505629 0.201383649861414 0.289398147719669 0.139119932572838 0.0889775126391906 0.142599140769402
"mb63" 0.795180722891566 0.837940475139097 0.200398260471599 0.794958106864382 0.158840210447428 0.0774198390634866 0.0721977665108932
"mb64" 0.746673520772883 0.803715507742616 0.229075179018087 0.534503344528784 0.177900958330959 0.11505819691829 0.14580956135196
