"ci" "cci" "ri" "rc" "rhi" "rhiBar" "rci"
"1" 1 NA NA NA NA NA NA
"2" 0.666666666666667 0.806762867748192 0.8 0.533333333333333 0.2 0.207770621234158 0.7989228469378
"3" 1 NA NA NA NA NA NA
"4" NA NA NA NA NA NA NA
"5" 1 1 1 1 0 0 1
"6" 1 NA NA NA NA NA NA
"7" 1 NA NA NA NA NA NA
"8" 1 NA NA NA NA NA NA
"9" 1 1 1 1 0 0 1
"10" 1 1 1 1 0 0 1
"11" 1 1 1 1 0 0 1
"12" NA NA NA NA NA NA NA
"13" 0.5 0.866858856577395 0.857142857142857 0.428571428571429 0.142857142857143 0.152091254752852 0.857503068892932
"14" 0.666666666666667 0.67226952785023 0.666666666666667 0.444444444444444 0.333333333333333 0.340831629175187 0.664707161124584
"15" NA NA NA NA NA NA NA
"16" NA NA NA NA NA NA NA
"17" 1 1 1 1 0 0 1
"18" 0.666666666666667 0 0 0 1 1.01844262295082 -0.0185967341380592
"19" 0.5 0 0 0 1 1.02092904543134 -0.0212837558478829
"20" 0.6 0.507634774494265 0.5 0.3 0.5 0.51413881748072 0.49327792396376
"21" 0.666666666666667 0.965127521507749 0.956521739130435 0.63768115942029 0.0625 0.0613158378809246 0.946916601326144
"22" 0.5 0.505556012908334 0.5 0.25 0.5 0.511087645195354 0.494344269158712
"23" 0.75 0.503759540196178 0.5 0.375 0.5 0.50761421319797 0.496087792577069
"24" 0.5 0 0 0 1 1.02092904543134 -0.0212837558478829
"25" 0.5 0.67410306477704 0.666666666666667 0.333333333333333 0.333333333333333 0.342827728208648 0.664500414778405
"26" 1 1 1 1 0 0 1
"27" 0.5 0.916190261624812 0.9 0.45 0.133333333333333 0.135814206165965 0.879433724641075
"28" 0.4 0.865009198044686 0.842105263157895 0.336842105263158 0.176470588235294 0.180701120346946 0.841384550545195
"29" 0.75 0.89569837719368 0.888888888888889 0.666666666666667 0.111111111111111 0.118119536971415 0.888626227220043
"30" 0.75 0 0 0 1 1.01113360323887 -0.0112171039913078
"31" 1 NA NA NA NA NA NA
"32" 1 1 1 1 0 0 1
"33" 0.5 0.906539513832321 0.884615384615385 0.442307692307692 0.15 0.148170099273967 0.872515664932395
"34" 0.375 0.462190164794712 0.444444444444444 0.166666666666667 0.555555555555556 0.583362501458406 0.433252654843835
"35" 0.4 0.41037789075805 0.4 0.16 0.6 0.623311863702472 0.38645573070084
"36" 0.5 0.890882901991866 0.869565217391304 0.434782608695652 0.157894736842105 0.160608169602227 0.859669759264871
"37" 0.5 0.584758710028184 0.571428571428571 0.285714285714286 0.428571428571429 0.44457617071725 0.568371666129222
"38" 0.5 0.409280677526909 0.4 0.2 0.6 0.621246634914061 0.387537073769474
"39" 0.5 0 0 0 1 1.02092904543134 -0.0212837558478829
"40" 0.375 0.715534139057445 0.6875 0.2578125 0.357142857142857 0.37274489339496 0.652627993493372
"41" 0.375 0.462190164794712 0.444444444444444 0.166666666666667 0.555555555555556 0.578101514625968 0.438727170362752
"42" 1 1 1 1 0 0 1
"43" 0.4 0.834354743404487 0.8125 0.325 0.214285714285714 0.218531468531469 0.802320888889243
"44" 0.428571428571429 0.81520150726776 0.789473684210526 0.338345864661654 0.25 0.24760136180749 0.776693655261956
"45" 0.2 0.523845670251301 0.5 0.1 0.5 0.535546927299505 0.486552324845036
"46" 0.375 0.693765926363347 0.666666666666667 0.25 0.357142857142857 0.373273609555804 0.652076424038591
"47" 1 1 1 1 0 0 1
"48" 0.5 0.610259601587092 0.6 0.3 0.4 0.410340582683627 0.599738414744394
"49" 0.25 0.384369366947842 0.357142857142857 0.0892857142857143 0.692307692307692 0.701809107922645 0.3208401439767
"50" 0.4 0.887404007107356 0.863636363636364 0.345454545454545 0.157894736842105 0.163265306122449 0.859438794552088
"51" 0.5 0.870624224619396 0.85 0.425 0.2 0.200494553231304 0.818593074625323
"52" 0.3 0.750813516675227 0.708333333333333 0.2125 0.333333333333333 0.334352311807413 0.705132598932169
"53" 0.375 0.462190164794712 0.444444444444444 0.166666666666667 0.555555555555556 0.582886453718816 0.433748017268099
"54" 0.6 0.85940311494141 0.846153846153846 0.507692307692308 0.166666666666667 0.165906262961427 0.84711773063972
"55" 0.3 0.750813516675227 0.708333333333333 0.2125 0.333333333333333 0.334352311807413 0.705132598932169
"56" 0.25 0.705816629921666 0.653846153846154 0.163461538461538 0.45 0.450879214468213 0.59181357075382
"57" 0.333333333333333 0.78812588303398 0.75 0.25 0.315789473684211 0.321767576553869 0.712072307488751
"58" 0.333333333333333 0.679169202776514 0.647058823529412 0.215686274509804 0.375 0.386050701325441 0.644274722334565
"59" 0.333333333333333 0.419428186933639 0.4 0.133333333333333 0.6 0.629656837023822 0.388306344218115
"60" 0.25 0.637182295341937 0.590909090909091 0.147727272727273 0.5 0.507213706041479 0.530811581239509
"61" 0.6 0.725280485996835 0.714285714285714 0.428571428571429 0.285714285714286 0.307266861269012 0.703381914075222
"62" 0.375 0.462190164794712 0.444444444444444 0.166666666666667 0.555555555555556 0.57372346528973 0.443283039754977
"63" 0.5 0.884734752142669 0.863636363636364 0.431818181818182 0.166666666666667 0.169664065151001 0.850330240400047
"64" 0.25 0.592766920346648 0.55 0.1375 0.5 0.503693754197448 0.534619009107556
"65" 0.214285714285714 0.615482241419535 0.56 0.12 0.523809523809524 0.514042712276275 0.533463818665221
"66" 0.3 0.750813516675227 0.708333333333333 0.2125 0.333333333333333 0.334928229665072 0.70451757611731
"67" 0.272727272727273 0.680156184844733 0.636363636363636 0.173553719008264 0.421052631578947 0.426075841499787 0.612980484171052
"68" 0.333333333333333 0.599517971905701 0.571428571428571 0.19047619047619 0.461538461538462 0.465044179197024 0.561164044212922
"69" 0.3 0.384529180720877 0.363636363636364 0.109090909090909 0.7 0.688908571990946 0.328921056260064
"70" 0.2 0.554484682059409 0.5 0.1 0.571428571428571 0.58331713007972 0.461519860338334
"71" 0.3 0.595320878002966 0.5625 0.16875 0.466666666666667 0.46807087930458 0.562863295562286
"72" 0.272727272727273 0.533715585707163 0.5 0.136363636363636 0.533333333333333 0.542925008483203 0.487771891778216
"73" 0.272727272727273 0.593263644022069 0.555555555555556 0.151515151515152 0.470588235294118 0.483500543938112 0.551389254910967
"74" 0.176470588235294 0.250548926474544 0.222222222222222 0.0392156862745098 0.875 0.865426222414539 0.15162185087768
