"ci" "cci" "ri" "rc" "rhi" "rhiBar" "rci"
"1" 0.666666666666667 0 0 0 1 1.01844262295082 -0.0185967341380592
"2" 1 NA NA NA NA NA NA
"3" 0.333333333333333 0 0 0 1 1.02217529039071 -0.0226754577714043
"4" 0.5 0.758398624801295 0.75 0.375 0.25 0.259000259000259 0.749293046341853
"5" NA NA NA NA NA NA NA
"6" 0.666666666666667 0 0 0 1 1.01844262295082 -0.0185967341380592
"7" NA NA NA NA NA NA NA
"8" 1 NA NA NA NA NA NA
"9" 0.5 0.610259601587092 0.6 0.3 0.4 0.413223140495868 0.596805570163159
"10" 1 1 1 1 0 0 1
"11" 1 1 1 1 0 0 1
"12" NA NA NA NA NA NA NA
"13" NA NA NA NA NA NA NA
"14" 1 NA NA NA NA NA NA
"15" 0.6 0.909011648452771 0.894736842105263 0.536842105263158 0.142857142857143 0.140429714927679 0.873079965253154
"16" NA NA NA NA NA NA NA
"17" 0.75 0.863673062053987 0.857142857142857 0.642857142857143 0.142857142857143 0.14712373105782 0.859370389825446
"18" 0.5 0.511632103717917 0.5 0.25 0.5 0.518403317781234 0.492794193961426
"19" 0.5 0.508524379006895 0.5 0.25 0.5 0.516929439131559 0.491303145172214
"20" 1 1 1 1 0 0 1
"21" 0.6 0.85940311494141 0.846153846153846 0.507692307692308 0.166666666666667 0.168548794876117 0.844426745962231
"22" 0.5 0 0 0 1 1.01971447994562 -0.0201694137608198
"23" 0.75 0.755668454103621 0.75 0.5625 0.25 0.25706940874036 0.748544003995029
"24" 0.5 0.33899968758977 0.333333333333333 0.166666666666667 0.666666666666667 0.681663258350375 0.32374713345459
"25" 1 NA NA NA NA NA NA
"26" 1 NA NA NA NA NA NA
"27" 1 1 1 1 0 0 1
"28" 1 NA NA NA NA NA NA
"29" 0.333333333333333 0.517661748002047 0.5 0.166666666666667 0.5 0.521852576647097 0.49501943105345
"30" 1 1 1 1 0 0 1
"31" 0.4 0.586344763186274 0.571428571428571 0.228571428571429 0.428571428571429 0.443590122726601 0.5709234037017
"32" 1 1 1 1 0 0 1
"33" 0.6 0.676900649426101 0.666666666666667 0.4 0.333333333333333 0.345602211854156 0.664437675396014
"34" 0.5 0 0 0 1 1.01386748844376 -0.0140209994187811
"35" 0.666666666666667 0.960881292853868 0.952380952380952 0.634920634920635 0.0555555555555556 0.055840964931874 0.952487671616218
"36" 0.428571428571429 0.206251746623507 0.2 0.0857142857142857 0.8 0.819000819000819 0.186655224367037
"37" 0.6 0.676900649426101 0.666666666666667 0.4 0.333333333333333 0.341471743213249 0.668633415897231
"38" 0.6 0.903024416211072 0.888888888888889 0.533333333333333 0.125 0.125462643497899 0.888354252932766
"39" 0.428571428571429 0.573114382657103 0.555555555555556 0.238095238095238 0.444444444444444 0.461733810458271 0.555262343979109
"40" 0.4 0.880637565101805 0.857142857142857 0.342857142857143 0.1875 0.188714851858841 0.83309913621966
"41" 0.5 0.584758710028184 0.571428571428571 0.285714285714286 0.428571428571429 0.440787540405525 0.572250685637638
"42" 0.428571428571429 0.442041192651278 0.428571428571429 0.183673469387755 0.571428571428571 0.592768227622999 0.420021957833718
"43" 0.3 0.384529180720877 0.363636363636364 0.109090909090909 0.636363636363636 0.672107537205953 0.346699044957313
"44" 0.3 0.763340540099109 0.72 0.216 0.333333333333333 0.331737832330221 0.707924974766104
"45" 0.5 0 0 0 1 1.01936799184506 -0.01969624796758
"46" 0.375 0.780986044541489 0.75 0.28125 0.294117647058824 0.304432537749635 0.723968843903656
"47" 0.25 0.647006373977099 0.625 0.15625 0.375 0.401660195474629 0.619359217584696
"48" 0.3 0.750813516675227 0.708333333333333 0.2125 0.35 0.34447123665174 0.694330715736952
"49" 0.375 0.567359848891491 0.545454545454545 0.204545454545455 0.454545454545455 0.480076812289966 0.540767466051354
"50" 0.230769230769231 0.615151539741471 0.565217391304348 0.130434782608696 0.5 0.508414255935736 0.534501498308305
"51" 0.4 0.873207717452372 0.85 0.34 0.176470588235294 0.179372197309417 0.84275920943525
"52" 0.214285714285714 0.668014145792328 0.607142857142857 0.130102040816327 0.478260869565217 0.481379370705877 0.569589121722542
"53" 0.375 0.734758191341075 0.705882352941177 0.264705882352941 0.3125 0.323498964803313 0.70403934616796
"54" 0.222222222222222 0.693483192611619 0.65 0.144444444444444 0.4375 0.447570332480818 0.588775302959508
"55" 0.3 0.564353572571995 0.533333333333333 0.16 0.5 0.505451657159362 0.523209381375755
"56" 0.25 0.637182295341937 0.590909090909091 0.147727272727273 0.473684210526316 0.481103330304164 0.559066622720859
"57" 0.4 0.873207717452372 0.85 0.34 0.2 0.203721309248947 0.817600274772488
"58" 0.6 0.76157630769011 0.75 0.45 0.25 0.258197779499096 0.75324395717262
"59" 0.375 0.824836410723584 0.791666666666667 0.296875 0.277777777777778 0.282198893780336 0.747232901501414
"60" 0.4 0.769895292479917 0.75 0.3 0.272727272727273 0.26638252530634 0.753030371734026
"61" 0.333333333333333 0.599517971905701 0.571428571428571 0.19047619047619 0.461538461538462 0.453035336756267 0.573789144741539
"62" 0.3 0.750813516675227 0.708333333333333 0.2125 0.35 0.359306026075352 0.678509176197237
"63" 0.375 0.640246072374009 0.615384615384615 0.230769230769231 0.416666666666667 0.42647560559536 0.596606266970543
"64" 0.272727272727273 0.764567103270895 0.714285714285714 0.194805194805195 0.355555555555556 0.357238546039118 0.687056737593994
"65" 0.272727272727273 0.355531135630717 0.333333333333333 0.0909090909090909 0.727272727272727 0.706464146944543 0.313043595937896
"66" 0.214285714285714 0.651765785720297 0.592592592592593 0.126984126984127 0.5 0.509754854256453 0.538201924130085
"67" 0.25 0.567100681717745 0.526315789473684 0.131578947368421 0.529411764705882 0.542266674700247 0.492920146908111
"68" 0.3 0.62266887882664 0.588235294117647 0.176470588235294 0.466666666666667 0.481994078358466 0.548089528269295
"69" 0.230769230769231 0.670371327196004 0.615384615384615 0.142011834319527 0.5 0.505101525406607 0.538122780152354
"70" 0.25 0.527494426653195 0.5 0.125 0.545454545454545 0.53276505061268 0.492863370503289
"71" 0.214285714285714 0.651765785720297 0.592592592592593 0.126984126984127 0.5 0.498053065290229 0.55113867967383
"72" 0.2 0.634686934085615 0.571428571428571 0.114285714285714 0.545454545454545 0.555349870418364 0.492675184835591
"73" 0.176470588235294 0.497548367195661 0.44 0.0776470588235294 0.666666666666667 0.663475664660443 0.379895596011258
"74" 0.25 0.430590417671035 0.4 0.1 0.642857142857143 0.651324359531046 0.37524148198698
"75" 0.25 0.745131516150562 0.689655172413793 0.172413793103448 0.409090909090909 0.402270594019577 0.644599629241748
"76" 0.166666666666667 0.42800751334991 0.375 0.0625 0.714285714285714 0.716469239587314 0.323149732206721
"77" 0.1875 0.457610007931386 0.409090909090909 0.0767045454545455 0.684210526315789 0.701602892762696 0.333351963046325
"78" 0.333333333333333 0.84858799476875 0.806451612903226 0.268817204301075 0.25 0.251720087262964 0.786295577403951
"79" 0.3 0.737220019676895 0.695652173913043 0.208695652173913 0.368421052631579 0.37691147964678 0.659752028621093
"80" 0.3 0.688432295860114 0.65 0.195 0.411764705882353 0.41258988565366 0.621791587951278
"81" 0.2 0.325377555895238 0.294117647058824 0.0588235294117647 0.75 0.766479305058763 0.258229669087635
"82" 0.142857142857143 0.392836001418125 0.333333333333333 0.0476190476190476 0.818181818181818 0.812971410505397 0.219773292968175
"83" 0.166666666666667 0.42800751334991 0.375 0.0625 0.75 0.752143609286466 0.282365995218741
