"ci" "cci" "ri" "rc" "rhi" "rhiBar" "rci"
"1" 1 NA NA NA NA NA NA
"2" NA NA NA NA NA NA NA
"3" 1 NA NA NA NA NA NA
"4" 0.666666666666667 0.955759400739309 0.947368421052632 0.631578947368421 0.0666666666666667 0.0655651717807501 0.942599385545045
"5" NA NA NA NA NA NA NA
"6" NA NA NA NA NA NA NA
"7" NA NA NA NA NA NA NA
"8" 1 1 1 1 0 0 1
"9" NA NA NA NA NA NA NA
"10" 1 1 1 1 0 0 1
"11" NA NA NA NA NA NA NA
"12" 0.5 0.966216835576586 0.954545454545455 0.477272727272727 0.0666666666666667 0.0652017995696681 0.94580932718394
"13" NA NA NA NA NA NA NA
"14" NA NA NA NA NA NA NA
"15" NA NA NA NA NA NA NA
"16" NA NA NA NA NA NA NA
"17" 0.4 0.746501069865888 0.727272727272727 0.290909090909091 0.3 0.29800337737161 0.720500096152072
"18" 1 NA NA NA NA NA NA
"19" 0.5 0.610259601587092 0.6 0.3 0.4 0.415541242468315 0.594447046315749
"20" 0.375 0.640246072374009 0.615384615384615 0.230769230769231 0.416666666666667 0.405416362604395 0.618556549761367
"21" 0.5 0.76774644414557 0.75 0.375 0.272727272727273 0.26638252530634 0.750938747235
"22" 0.75 0.916094747812553 0.909090909090909 0.681818181818182 0.1 0.0998003992015968 0.907115561835823
"23" 1 1 1 1 0 0 1
"24" NA NA NA NA NA NA NA
"25" 1 NA NA NA NA NA NA
"26" 0.5 0.881973058037881 0.866666666666667 0.433333333333333 0.153846153846154 0.159197643874871 0.855528052167523
"27" 1 1 1 1 0 0 1
"28" 0.666666666666667 0.756321541315388 0.75 0.5 0.25 0.255754475703325 0.750516913331428
"29" 0.666666666666667 0.840399079517119 0.833333333333333 0.555555555555556 0.166666666666667 0.175592625109745 0.831391034680806
"30" 1 1 1 1 0 0 1
"31" NA NA NA NA NA NA NA
"32" 1 1 1 1 0 0 1
"33" 0.75 0.935788725923378 0.928571428571429 0.696428571428571 0.0833333333333333 0.0839983200335993 0.923077270321777
"34" 0.375 0.640246072374009 0.615384615384615 0.230769230769231 0.416666666666667 0.411522633744856 0.612191095537088
"35" 0.428571428571429 0.573114382657103 0.555555555555556 0.238095238095238 0.444444444444444 0.466309162975052 0.550538477735577
"36" 0.5 0.896527483220681 0.875 0.4375 0.157894736842105 0.159633906241686 0.860675146761516
"37" 0.5 0.921101393242247 0.904761904761905 0.452380952380952 0.125 0.125809901239228 0.889678476899658
"38" 0.333333333333333 0.419428186933639 0.4 0.133333333333333 0.6 0.630782169890664 0.387125548012836
"39" 0.5 0.584758710028184 0.571428571428571 0.285714285714286 0.428571428571429 0.44457617071725 0.568371666129222
"40" 0.6 0.78981636675181 0.777777777777778 0.466666666666667 0.222222222222222 0.231240605850387 0.780646699159715
"41" 0.375 0.567359848891491 0.545454545454545 0.204545454545455 0.5 0.488997555012225 0.531477764323524
"42" 0.6 0.725280485996835 0.714285714285714 0.428571428571429 0.285714285714286 0.294247462115639 0.716609947060447
"43" 1 1 1 1 0 0 1
"44" 0.333333333333333 0.517661748002047 0.5 0.166666666666667 0.5 0.51941306323854 0.497546946147761
