"quartet" "wQuartet" "cluster" "phylo" "mutual" "shared" "clusterNorm"
"mb49" 0.766937608624425 0.767126931846972 0.215988336302822 0.532998649994257 0.162894851085769 0.101628017130045 0.12973948560324
"mb50" 0.696706032855033 0.709613000065261 0.192331910203639 0.485623657082988 0.139831006846891 0.085136165691703 0.10341029689708
"mb51" 0.831878977698131 0.839878453892308 0.220667408524316 0.666875531303481 0.164629152212405 0.102217613578352 0.119308558533448
"mb52" 0.787744845124674 0.807829207611974 0.255296302963876 0.500843908320125 0.182365530796652 0.12713282649864 0.183368152468207
"mb53" 0.849975513863472 0.88951004272651 0.269317581296649 0.71927190749949 0.206773210717953 0.132367715851349 0.174492448943777
"mb54" 0.765432098765432 0.818733333333333 0.217141349458174 0.765300192146223 0.173438492327223 0.08434261369965 0.0900970366091091
"mb55" 0.938271604938272 0.96243857749646 0.206415703285514 0.938249714486147 0.170159955423343 0.0858955159086889 0.0777515119274134
"mb56" 0.674835024948529 0.726675112707473 0.223711107846778 0.281061175234938 0.148048286295089 0.0983603526595135 0.166422265354994
"mb57" 0.817073170731707 0.882726550981059 0.247000863507379 0.816940120587584 0.200513038293815 0.101657898163092 0.124922346623089
"mb58" 0.827160493827161 0.895471773389188 0.228823894954391 0.824773146319004 0.185093528425384 0.0923710247571327 0.10239534555752
"mb59" 0.625516049410945 0.642557292758426 0.189062172047722 0.121623469321235 0.114316666467803 0.0557259528884683 0.149243859393805
"mb60" 0.874170582657278 0.87983102416455 0.230183085075912 0.766847205307377 0.179495282840779 0.117241219068171 0.130353031791396
"mb61" 0.853658536585366 0.881519822535692 0.233157266516135 0.853455834814589 0.192893277538375 0.0967389936545416 0.108834383460448
"mb62" 0.691358024691358 0.790422446900227 0.215521392916883 0.691126765177895 0.172038930435087 0.0797741556430741 0.0874563173489951
"mb63" 0.686606741211014 0.720358724497197 0.199949446234267 0.245412963568593 0.144027133594487 0.0973086980020912 0.122473539830026
"mb64" 0.839506172839506 0.896974533846042 0.222283075697448 0.83935181186171 0.178640475908917 0.0880614675715126 0.0947822079479822
"mb65" 0.705545206996696 0.749177278580627 0.216261701173397 0.245919975100071 0.154701044829736 0.104595205445737 0.129705865197119
"mb66" 0.803988055197757 0.791203000526952 0.194655121277466 0.644342711132864 0.142257799155639 0.0838918317939345 0.0898987413512576
"mb67" 0.795594115489798 0.81228462743343 0.225580269760564 0.637126100470737 0.173899321945385 0.103179075589612 0.125155585925882
"mb68" 0.648785978229644 0.616316365244513 0.164843562781326 0.11030391471703 0.106630852645736 0.0555275857226286 0.1127770405274
"mb69" 0.641345040269347 0.630460728492187 0.173791748800645 0.0982428244912132 0.111626221754393 0.0583983623449505 0.12755936276132
"mb70" 0.6875 0.799276924146562 0.220776723712851 0.513164357208631 0.174110974374418 0.0838491761624421 0.092743400157915
