"quartet" "wQuartet" "cluster" "phylo" "mutual" "shared" "clusterNorm"
"mb49" NA 0.725479134584598 0.188360277775059 0.326684140852532 0.136778748248027 0.0883994300453634 0.0994677167503823
"mb50" NA 0.787242685116029 0.206037765027159 0.528052101326475 0.153756995073801 0.104976953460222 0.119096480420572
"mb51" NA 0.787291374522258 0.21196252991928 0.646636994300134 0.160582973353843 0.0986301495878384 0.109945213867945
"mb52" NA 0.896710257458112 0.27015568878309 0.841291346387822 0.226211092200019 0.114482014755053 0.150900853661451
"mb53" NA 0.803583168967784 0.195241712201777 0.758808199028227 0.15373562035197 0.0743780245567838 0.0650917643806681
"mb54" NA 0.827522782376055 0.197209649936496 0.745467910087615 0.15819341641435 0.0957428616132919 0.0936472309231937
"mb55" NA 0.812036598832623 0.219395846110548 0.684832176135315 0.171779095780738 0.112362796341637 0.11899499768685
"mb56" NA 0.843288452706133 0.240426080785097 0.578006917566045 0.181023387139143 0.101049200496063 0.142658980548118
"mb57" NA 0.969993239378023 0.283776801686137 0.927684058779837 0.238856311523918 0.119783365014799 0.167945236727853
"mb58" NA 0.596488158791824 0.161905838446434 0.144980736302157 0.104336856174619 0.0613209905256704 0.108816079609047
"mb59" NA 0.791279872256353 0.186876169482994 0.695246211284604 0.146083240600451 0.0937894104904172 0.0816377314831322
"mb60" NA 0.752229674946561 0.228247247730311 0.446877727477809 0.173041539345467 0.101623005727592 0.143971431912677
"mb61" NA 0.868487749929597 0.252287672235659 0.816994921495655 0.211299194588337 0.105916345010756 0.130271042234072
"mb62" NA 0.721956832992119 0.202134756612736 0.446647471050762 0.145440511411743 0.0900030987617324 0.114772641549696
"mb63" NA 0.822813187717242 0.253530431265965 0.593308887451013 0.2013946794861 0.118603653065492 0.1571735129233
"mb64" NA 0.723785312675347 0.21604240408136 0.394730557031521 0.148539279163839 0.101704504384354 0.15760326972075
"mb65" NA 0.620751189356792 0.175078420891236 0.131862576599476 0.111226603983334 0.0531286999269253 0.134054608259498
"mb66" NA 0.66798660544616 0.194357479561483 0.262948506599563 0.129245818851355 0.0818316110515083 0.12983104459367
"mb67" NA 0.815415669856459 0.200854233744174 0.58603723123257 0.160957763929928 0.0775141172767581 0.0716182495506439
"mb68" NA 0.824155517776628 0.188419785104179 0.816863365239822 0.156746869910922 0.076535163349388 0.0571665576160515
"mb69" NA 0.794036486279319 0.209088057189615 0.734920785185819 0.167779899225096 0.0792932425027677 0.081177416630082
"mb70" NA 0.635960761282004 0.188122557791182 0.179512796530717 0.120934019884832 0.0583702988746494 0.146648036641512
"mb71" NA 0.847140272205177 0.187742202936992 0.826970343894523 0.149884879472984 0.0739580168221257 0.0554481539592135
"mb72" NA 0.775339386590163 0.210617551250879 0.550842463974525 0.15224792617283 0.0979416805841521 0.124012766972163
"mb73" NA 0.785832955746866 0.18638949247098 0.734623648961756 0.148228383617064 0.0696785143029321 0.0548079148629743
"mb74" NA 0.784491662977719 0.210346818403301 0.780356336735823 0.169267265541998 0.0834626765974841 0.0812245287910864
"mb75" NA 0.636440550060478 0.187686486593758 0.239539138868006 0.122543069681182 0.0692335464123654 0.138366667000631
"mb76" NA 0.730313846153846 0.209805391852222 0.42446828339774 0.144594455378407 0.0962014903350038 0.146507396399217
"mb77" NA 0.634644189971393 0.185841078523383 0.146989108213349 0.120716479354418 0.0551937338344702 0.144733430180928
"mb78" NA 0.764187508798273 0.210803358714472 0.503134401891522 0.149220372214639 0.0999059819238544 0.134867776571444
"mb79" NA 0.769051204819277 0.20659600422041 0.728174071047125 0.161913607149952 0.0774880390924556 0.0782823351132655
"mb80" NA 0.684297279942805 0.203609531817838 0.282137649401859 0.133789759550205 0.0897855140728783 0.134268604906601
"mb81" NA 0.766713381085851 0.196525697472061 0.563491711887079 0.145366174212586 0.090059608243931 0.0928007776298878
"mb82" NA 0.62850124444626 0.183221533174587 0.1435880981841 0.118486420616219 0.0545097559299443 0.142347504295674
"mb83" NA 0.679350460494426 0.148666884656547 0.755939485912007 0.115352124162469 0.0520321296868603 0.00945883277030942
"mb84" NA 0.586856733765687 0.154813126328055 0.108670637734755 0.0968103292051955 0.0444820945347962 0.105271735132028
"mb85" NA 0.625948238193136 0.160724883866961 0.242048827697063 0.112164534218012 0.0712040284529731 0.0874257358230237
"mb86" NA 0.764284061993986 0.201201812822596 0.682563166415691 0.154415434229302 0.072068306854815 0.0717464973017863
"mb87" NA 0.596294335627316 0.157561451977433 0.686551685052877 0.122499009105198 0.0528946480475593 0.0213176447000872
"mb88" NA 0.625148843545191 0.18149809391013 0.143555702807445 0.117441191272901 0.0549070270371915 0.140794281235361
"mb89" NA 0.781876420748088 0.155466986570829 0.829072474223834 0.126075207349962 0.0604159069613071 0.0181115528999744
"mb90" NA 0.628694176085906 0.18388672924796 0.191579922651808 0.119648434043093 0.0611366361361794 0.139915224233372
"mb91" NA 0.607495836282123 0.170738870666063 0.21554989424481 0.109486512889741 0.0519183508180258 0.124994116155804
"mb92" NA 0.59432073573084 0.160492382996029 0.193516594927953 0.10702771274807 0.0669476583460605 0.101626727155721
"mb93" NA 0.584424505595219 0.152531595127168 0.108381594771324 0.0954049964571265 0.048459469059873 0.10575529416078
"mb94" NA 0.663676767676768 0.169387669257967 0.281411166512154 0.12029855140752 0.0747509082418198 0.0891546920953092
"mb95" NA 0.649166350890489 0.183036848941067 0.301373864089947 0.125894537804225 0.0612588387104399 0.104406359795301
"mb96" NA 0.585665737743698 0.154154917274231 0.100428129622079 0.0960468790811838 0.0489920085666213 0.10613642421889
"mb97" NA 0.79721750384211 0.189115742388658 0.731459751575757 0.145693186095017 0.0692150119860105 0.0579750689501555
"mb98" NA 0.580769673704415 0.150695763103219 0.100428129622079 0.0944779063351103 0.0435136988935149 0.10248370219707
"mb99" NA 0.592041582442969 0.158387523554756 0.134453667196922 0.100731237848474 0.048261499442615 0.107221386423784
"mb100" NA 0.638946544043069 0.180001886429255 0.223200818913356 0.117007719903321 0.0633028234617648 0.118869532606715
"mb101" NA 0.653081591096954 0.168597342573159 0.253839556397387 0.117631831577245 0.0784531061300087 0.0883848402824875
"mb102" NA 0.706377766697739 0.171415090448778 0.542093014802489 0.123445878199615 0.0827130909812764 0.09143078823446
"mb103" NA 0.632634565705332 0.175955057330929 0.239094024241872 0.115723967597013 0.0592069247645627 0.114576863828407
"mb104" NA 0.628620579292687 0.159060130003483 0.244682927698265 0.113307284422556 0.0673787390044111 0.0779274915089425
