"quartet" "wQuartet" "cluster" "phylo" "mutual" "shared" "clusterNorm"
"mb49" 0.74390243902439 0.852746978946057 0.234020588266116 0.743640602414216 0.185890897855361 0.090780883894003 0.108777950094181
"mb50" 0.70705637007435 0.780084060410879 0.240252852422294 0.363677720996087 0.177948272027215 0.121819883417092 0.184243487824123
"mb51" 0.674193798197297 0.775668225688516 0.266243412001629 0.15275364744807 0.180989517130365 0.104011751869781 0.229681550775587
"mb52" 0.67578223956941 0.779326180052046 0.268872533691622 0.152744762395672 0.179967662435679 0.105515456312409 0.232982970229965
"mb53" 0.797789688719442 0.828758103727715 0.223292710793778 0.658409791985976 0.177117878018746 0.108623841058858 0.124279747027842
"mb54" 0.916666666666667 0.952783825816485 0.25109186251766 0.916627409589235 0.215695849334906 0.109140405444572 0.129856066706085
"mb55" 0.874981340660729 0.885025306599182 0.221289930596475 0.775093355090459 0.177518245618783 0.115622070038161 0.121746661873536
"mb56" 0.698898770920707 0.718992133435855 0.19579578954864 0.309233758446974 0.142285873970768 0.0931233503549575 0.108651523691028
"mb57" 0.827633894810134 0.876692862525568 0.264750710172906 0.70404893032658 0.211638284399259 0.137443829220985 0.170745781400702
"mb58" 0.752941176470588 0.861345349211458 0.228718085646629 0.752813866121291 0.187368013411735 0.0913664016556211 0.104635848009032
"mb59" 0.748063172731764 0.770493045818016 0.215193572146383 0.507248408153725 0.168553247216742 0.108894896170586 0.129928403903264
"mb60" 0.650602409638554 0.74829105271153 0.213890470552132 0.470410669012801 0.170852296377835 0.0806126124784103 0.0861662562851412
"mb61" 0.756274623428532 0.751118597673317 0.196123119592754 0.610847549982089 0.151260772686723 0.0936565586088944 0.0926640327800527
"mb62" 0.84837326204271 0.8448432760364 0.23029579883675 0.676763978454805 0.183835754137231 0.109554546453631 0.13150726972229
"mb63" 0.757388743727619 0.792982755676968 0.204124423250947 0.66852671794464 0.163024227887405 0.104528999110758 0.102380448463769
"mb64" 0.845238095238095 0.914579580452089 0.255687166888338 0.845056140060905 0.216704513438687 0.109917019348523 0.135971779983171
"mb65" 0.763420910791381 0.740244388547551 0.175235585209285 0.597095113229036 0.137251676113259 0.0915562441315275 0.0858473851066339
"mb66" 0.775271024535096 0.805299973096583 0.229010352940252 0.542512987623416 0.177733393128525 0.113379390620229 0.145581304352364
"mb67" 0.678631498296753 0.750126942989991 0.242063798530786 0.187811190708767 0.167972252663935 0.0905462830644464 0.201769115163093
"mb68" 0.657238197700254 0.725737349795319 0.218988556614371 0.0943954203945169 0.145423937965198 0.0736783055079157 0.180664244527729
"mb69" 0.833333333333333 0.900064336264208 0.213457834396549 0.83319610039126 0.176915294963271 0.087872663059829 0.0856579634023793
"mb70" 0.771084337349398 0.786159786159786 0.195987576900848 0.76810166110987 0.159518716205684 0.0786297285009316 0.0646887147069288
"mb71" 0.729411764705882 0.804933857704684 0.216445720361885 0.729139688321024 0.172516046705709 0.0835605232475979 0.0903891300040982
"mb72" 0.785714285714286 0.814696083977623 0.204719724294033 0.785521066563846 0.171159337552788 0.0828011040524329 0.0756592203205006
"mb73" 0.678348413674591 0.767101894270103 0.258260085581406 0.164594371955508 0.175808568010419 0.0927034361997205 0.220865919259418
"mb74" 0.761904761904762 0.785406041584935 0.196095775639268 0.761756575769461 0.156399118720127 0.0754940392960916 0.0653547725437415
"mb75" 0.679448002672175 0.737938996948669 0.229192428005004 0.234832616233982 0.158836727753436 0.0893216911375256 0.182976838004085
"mb76" 0.781558538142933 0.753312621152978 0.176511462369989 0.655012391074611 0.138154163164528 0.0853587560893446 0.0709821315608372
"mb77" 0.668461386525139 0.669839802252958 0.180929354373967 0.237258774695024 0.130993870491016 0.0741199375774344 0.10257018145516
"mb78" 0.788235294117647 0.788182831661092 0.157039283345627 0.787976949565668 0.124558282937459 0.0591187394250271 0.0214255083866249
"mb79" 0.729980514173933 0.772286773794808 0.208731736794397 0.536283024254282 0.160782901852404 0.0923025575238663 0.107237427580832
"mb80" 0.655436538963265 0.63461907258013 0.163958043187291 0.189461116900369 0.113601058718354 0.0709431267730022 0.102408170539565
"mb81" 0.730285748026535 0.785812495630491 0.207803023592957 0.579938162658547 0.164509984598117 0.0903228965780313 0.106376994345757
"mb82" 0.673918850941436 0.77582047948354 0.265405405545041 0.152749707385793 0.178083616293758 0.101972434003899 0.229120529532254
"mb83" 0.745881902343727 0.815934802024412 0.224563757801631 0.518540416160891 0.169824681691811 0.118916165084416 0.150406978808741
"mb84" 0.756460158696607 0.743448582875798 0.193327974869287 0.487395957862737 0.145578250109655 0.0818125103063759 0.106071669569364
"mb85" 0.655567509797819 0.638196850663831 0.169056583108743 0.215762514649777 0.119943259538442 0.0727004014150714 0.0971568967590888
"mb86" 0.654660518997255 0.646000575528146 0.171043393119132 0.153715506056473 0.117735940961258 0.0704753367409337 0.119357343050857
"mb87" 0.80952380952381 0.779414935671674 0.176585542888725 0.807070431137396 0.149335232971195 0.0721260988304622 0.0436014800201263
"mb88" 0.71061118137009 0.704961318994842 0.202467547040145 0.363508178666025 0.14254872924805 0.0949970440705337 0.133446686976557
"mb89" 0.665642234145372 0.65374307353124 0.172213478041037 0.153660813993197 0.116377093874636 0.0674905877178271 0.122717120410138
"mb90" 0.734763111448198 0.777480117203851 0.213849437410815 0.527809488809497 0.165081878477275 0.117708695208921 0.138741804191437
"mb91" 0.670684331211264 0.639130388666344 0.162794412000347 0.177516808903301 0.111303771382919 0.0677697449213697 0.104919585618172
"mb92" 0.734939759036145 0.707495285983658 0.168064446485475 0.734758982534484 0.134063544134386 0.065419938030936 0.0335566815117509
"mb93" 0.882352941176471 0.846985446985447 0.156089641734695 0.882209416425371 0.132109986363754 0.0635888799408224 0.0203230903993185
"mb94" 0.643043735153552 0.640840133826627 0.172023308438633 0.106429638120035 0.112097929675736 0.0705970446798205 0.125770583364209
"mb95" 0.74390243902439 0.794374678710435 0.198247903218025 0.743745123990469 0.15829184733888 0.0764810658706675 0.0685958353915622
"mb96" 0.662019420275219 0.687422607248611 0.196518820191145 0.106446522330112 0.125615144109505 0.0688703296325875 0.156056909206013
"mb97" 0.638776804238507 0.668382688111975 0.182393472275095 0.0826074538918988 0.121720999521919 0.0703615356956281 0.139908645906701
"mb98" 0.654812176824705 0.714365638922929 0.211654844671385 0.0944082680663265 0.140578208247527 0.0758293223623371 0.172736340865674
"mb99" 0.728234306981977 0.793937759692108 0.210058042202074 0.530973179564973 0.164131565001493 0.105304262229212 0.124506302978647
"mb100" 0.727723204416813 0.691294944043178 0.174727211366669 0.456780013720527 0.127853271242635 0.0748228388479069 0.0960373457500062
"mb101" 0.669046024956826 0.750783733493266 0.241983804453285 0.175970706010377 0.168458333941574 0.0811972085354344 0.202519320008192
"mb102" 0.793572078110922 0.746141315742787 0.190359220624734 0.526104808610149 0.144101672693088 0.0807571856268584 0.102494202766251
"mb103" 0.738756541692073 0.768500695410292 0.20357462610298 0.562889777866393 0.159985014701184 0.108266651214786 0.117421596115913
"mb104" 0.8 0.87000814995925 0.195716937861043 0.799756007923131 0.158184019300962 0.0763115707541148 0.0663255438882077
"mb105" 0.652535452601162 0.663945891485214 0.17448701496542 0.129987855587729 0.118082502978816 0.0662315670842876 0.128374030360476
"mb106" 0.651139207222489 0.627730616864743 0.163318314182519 0.203590656307234 0.114034019571661 0.0701922779461502 0.0969639144036786
"mb107" 0.738095238095238 0.70832239432922 0.156044509454349 0.737904751523642 0.125276728388088 0.0589831307544405 0.0201293674227071
"mb108" 0.773809523809524 0.696492271105826 0.146417305196088 0.773602308106993 0.118821848905411 0.055611655551492 0.00781728204298724
"mb109" 0.65152557182053 0.702910288308406 0.203840376015123 0.0944230698544082 0.135181489190349 0.0769963472716922 0.164198251183535
"mb110" 0.718261025865664 0.777000909715389 0.230590576142592 0.399032915842507 0.171985604472984 0.120696778822697 0.169588498696936
"mb111" 0.673979200773199 0.774867688092803 0.261961893537096 0.152749707385793 0.177004940741931 0.094261721461371 0.225506927236142
"mb112" 0.696990924999184 0.720230760613868 0.197991416067709 0.373316238976489 0.148233369519232 0.0855954896738894 0.0951502746951977
"mb113" 0.717647058823529 0.56135881104034 0.131498233947304 0.717476691048903 0.10591971788441 0.0472226192208465 -0.00822453216263597
"mb114" 0.685733013550096 0.742823062806107 0.226553814816127 0.25754719843736 0.160317778737372 0.0901821281586578 0.180210477801994
"mb115" 0.790038960054742 0.743927740637509 0.179030396274385 0.516162574780758 0.133635005079979 0.0850206396352051 0.100755298838664
"mb116" 0.726423470068453 0.766734003677055 0.202044275150449 0.52743017858226 0.156133731848478 0.101962306462096 0.115725699996408
"mb117" 0.646972668239759 0.62164946263965 0.161721667268061 0.189618499443026 0.112902077536277 0.0697897592607219 0.0952167788370407
"mb118" 0.751359614827008 0.800800462918314 0.212835725266835 0.530973179564973 0.163563770632694 0.10403598917483 0.127584812724224
"mb119" 0.716178159964799 0.765715428984121 0.21405421401573 0.457349985839895 0.163579989905258 0.111973112194716 0.146284411839907
"mb120" 0.657126860756384 0.67078096602555 0.188969706716769 0.10646144422266 0.120260038169417 0.0742018011366295 0.146811968094318
"mb121" 0.684876009952779 0.649681599366529 0.174900996507735 0.364065259837741 0.122078230507994 0.0764720335830207 0.113867721353917
"mb122" 0.658647310018337 0.644436474810446 0.163545919283392 0.153839202614119 0.110721982967652 0.0700871359918715 0.111389088278198
"mb123" 0.660583949529836 0.68002137380246 0.192945100727161 0.106452050711742 0.124214549249043 0.0728239512047815 0.151715039816753
"mb124" 0.788235294117647 0.792449250616581 0.189721599966674 0.785521066563846 0.157053283509625 0.0761712994075878 0.0593656884452191
"mb125" 0.80891525048001 0.783466881168208 0.189086998104209 0.563039668335752 0.144933333585048 0.0874151996188852 0.101593245936151
"mb126" 0.730228256951313 0.677880888812333 0.169803692533632 0.43452573353529 0.121754686064444 0.0744114016540461 0.0902807814207391
"mb127" 0.688611580368866 0.688963508855343 0.187270047788869 0.3251464016892 0.137614901378302 0.0778871165692791 0.083131103255331
"mb128" 0.702380952380952 0.753475087273881 0.194696308917586 0.702031038578663 0.156964936828404 0.0734917855080024 0.0640091745855018
