"quartet" "wQuartet" "cluster" "phylo" "mutual" "shared" "clusterNorm"
"mb49" 0.792682926829268 0.911013127567893 0.28290472330446 0.792445147271798 0.229972938143554 0.115396376064563 0.161188502803648
"mb50" 0.785714285714286 0.844840331164991 0.209637867029162 0.785566621704057 0.170236826386967 0.0807923058562386 0.0759196300114866
"mb51" 0.797093789407784 0.820278267154538 0.225412711138989 0.64255180590868 0.177467652154672 0.108040375031037 0.122400121655346
"mb52" 0.680913695676661 0.752465111626123 0.212183778408917 0.319177230480922 0.157387606826266 0.108752562966292 0.153073045881877
"mb53" 0.904761904761905 0.930964581339039 0.242531733733751 0.904644078631081 0.205108779748535 0.103480136617906 0.114378679663162
"mb54" 0.821428571428571 0.908540181204096 0.276573661313098 0.821266369825339 0.232651769627702 0.117398625434197 0.154180026059151
"mb55" 0.776476260577114 0.790400139525613 0.242989956999217 0.506706633595058 0.189584899720546 0.126438773714979 0.15781467397931
"mb56" 0.82134767788586 0.873707639287766 0.284641922974996 0.65099483983325 0.22667274991516 0.142091526793321 0.188907507697829
"mb57" 0.64134527182091 0.763227570872707 0.254669154866687 0.0942835129265289 0.17754686110535 0.108142307883174 0.217477620754863
"mb58" 0.829185750957505 0.852715058327068 0.223201790534554 0.700512285373402 0.178254171137733 0.110752605715525 0.119597920915421
"mb59" 0.655432706902408 0.750024657501293 0.239421486322214 0.129952145504625 0.167141471055397 0.104679308180535 0.19831576269705
"mb60" 0.643220974885458 0.769368324569621 0.259309108486258 0.105989603827835 0.181955616326304 0.112714117909965 0.221785832984283
"mb61" 0.632681637109476 0.741355021094031 0.233251796726427 0.0715157187364689 0.162991935262116 0.094829054202282 0.195007504417174
"mb62" 0.666666666666667 0.796235113330772 0.231679551542942 0.46486011667348 0.183159988671122 0.0844272622430099 0.101690459775436
"mb63" 0.694306163927291 0.714608711518705 0.205715629005093 0.0957735518050912 0.139627417580081 0.0892256676537727 0.157380722327632
