"quartet" "wQuartet" "cluster" "phylo" "mutual" "shared" "clusterNorm"
"mb49" 0.75 0.750876906762379 0.203409218533203 0.749830099648641 0.16375723570058 0.0792210958302668 0.0720222868524784
"mb50" 0.864197530864197 0.944173653083772 0.259342150416176 0.864092841995377 0.215001887726657 0.106940709061754 0.139128625089712
"mb51" 0.760095193744613 0.792111129302419 0.227645873278086 0.551226678752676 0.172263475763514 0.11394262540428 0.142624453548215
"mb52" 0.795180722891566 0.843360234776229 0.203340071168509 0.794912634498781 0.166820518727476 0.0804103673948973 0.074861510126622
"mb53" 0.813504685607636 0.810264946594535 0.194432428549775 0.662140565258878 0.147971218796336 0.0911423203365599 0.0909318010527393
"mb54" 0.741668317329848 0.774987701027571 0.241284819147319 0.368169910578344 0.166483536996372 0.111989924413221 0.184609249873473
"mb55" 0.7625 0.79815959161741 0.210499387665577 0.762344760121176 0.165201763507134 0.081496595811615 0.0816872984457097
"mb56" 0.926829268292683 0.955264428881913 0.23584058351867 0.926736732961508 0.199084093646378 0.0994346228299312 0.111239773490198
"mb57" 0.734939759036145 0.807715418819853 0.243552783433962 0.734771123560875 0.198476366805052 0.0949640199335572 0.121559387793873
"mb58" 0.907345913681964 0.898905243308365 0.213241974352008 0.819072525023598 0.173255261676686 0.109743761002462 0.112158027792067
"mb59" 0.809613076986959 0.827761514745726 0.247866171265785 0.526388640001809 0.184822229184198 0.125993401606838 0.174965672837294
"mb60" 0.766533131415473 0.789624497476692 0.224546717952036 0.529670272878897 0.159278966212496 0.102429814048989 0.139278519750113
"mb61" 0.783132530120482 0.825628897011395 0.246198613769435 0.579010774325761 0.203812620714469 0.102382771570481 0.124631915220488
"mb62" 0.679785247536663 0.707480163315615 0.192728401862374 0.311951968784189 0.133256861802504 0.0840327765566417 0.132675698824283
"mb63" 0.843373493975904 0.911834319526627 0.233145962773382 0.843227919353219 0.188296875388724 0.0930787742435168 0.109474243302629
"mb64" 0.809980146829044 0.847206697538609 0.239111998187131 0.671029390577344 0.18656557373362 0.11865643807886 0.140849617592704
"mb65" 0.823707173854383 0.845455937974997 0.250114880146575 0.594529158130986 0.191340754769591 0.128716673617366 0.167505736080947
"mb66" 0.681322551450961 0.699065397814394 0.224466341483974 0.277575433089616 0.167045768915104 0.103760143494542 0.139526248023574
"mb67" 0.828829623801877 0.798822761329368 0.196093284201116 0.576833385159962 0.144323623364602 0.0985403394998302 0.118286841704787
"mb68" 0.728249658669218 0.705019866808439 0.192228704614731 0.431197413917169 0.132062747050333 0.0863611660830198 0.121674251198492
"mb69" 0.867469879518072 0.885045474876994 0.194716275186844 0.867296410558035 0.161113588233271 0.0806820617721082 0.0648469414220609
"mb70" 0.764402366566001 0.796327559492149 0.226612728113695 0.604805519962555 0.174905603040645 0.106629103655016 0.126957590974065
"mb71" 0.614207709365632 0.646708389688198 0.192086297192276 0.108799993685325 0.120853981155589 0.0507890002833322 0.151384415034068
"mb72" 0.837070329856368 0.862060690096528 0.238590854565335 0.627388864277109 0.179406048817925 0.10278665410254 0.140238335160302
"mb73" 0.693959536466838 0.66903302507333 0.177263526667478 0.383321114791609 0.123796987304642 0.0741752138427127 0.111416515518836
"mb74" 0.612349891188642 0.647724042987832 0.182393208710872 0.0967814448009377 0.117806690240792 0.0732681162681656 0.13279782317481
"mb75" 0.618069701296556 0.638317624719929 0.189622732036392 0.132686627487978 0.118472358626874 0.0620972431862508 0.147734548123989
"mb76" 0.611992795293706 0.636241169105349 0.177347123906656 0.0968689535641359 0.114367763456228 0.0633255455584863 0.130535653400638
"mb77" 0.661982686650652 0.662416444690154 0.190397607477367 0.132950839941481 0.124753377575065 0.0831140569116139 0.139244213595162
"mb78" 0.790123456790123 0.75426935269455 0.162927033045372 0.79006331613193 0.129292212234008 0.060601016741617 0.0259760993534846
"mb79" 0.881193034941937 0.860763771544441 0.20891272895081 0.717912120199453 0.163735403120989 0.0941336637812879 0.107021120167563
"mb80" 0.604904568583656 0.630070975514173 0.187903634008661 0.0966924681672879 0.117764637082595 0.05911586351716 0.147003023055625
"mb81" 0.659226528786505 0.669090155511998 0.204354547739438 0.195469887168625 0.14830497245911 0.0843758339548703 0.12731413339607
"mb82" 0.761584198924526 0.681474689347709 0.179739017677679 0.534711573420624 0.131970850951081 0.0714027141319611 0.0737826247088804
"mb83" 0.617791776943259 0.643066412112916 0.191237618315161 0.108799207188089 0.119002941228092 0.0526667840427633 0.150249779885801
"mb84" 0.759036144578313 0.840956692115398 0.226720135427561 0.752907148393199 0.181421318667269 0.0881334434009497 0.102012112986097
"mb85" 0.783132530120482 0.795752372345233 0.166488639359806 0.783026974267044 0.132514528670425 0.0631797545131528 0.0320669917388556
"mb86" 0.69822861889533 0.712513649268399 0.192823184342439 0.364069344075263 0.13561785045033 0.087312548427805 0.128202162946277
"mb87" 0.820927009241253 0.786911521218124 0.193988381078929 0.516643205559787 0.138061506452027 0.0966536982419714 0.123606600022178
"mb88" 0.654727223460866 0.676491508321538 0.198170790110049 0.22753453149885 0.131285481649863 0.0798774920866018 0.14731479462727
"mb89" 0.829268292682927 0.826905276149337 0.167598991716104 0.829112533206429 0.135151578303385 0.0642435145519342 0.0325213957039407
"mb90" 0.608530440248078 0.620724983902841 0.186175319019386 0.108812730587829 0.114243451404307 0.064213129914011 0.144949042649358
"mb91" 0.74862621393815 0.776294193705676 0.234606384222437 0.365858626918884 0.165183156339717 0.109057041633526 0.17310755871302
"mb92" 0.867469879518072 0.782434239857334 0.156130834063768 0.86747471300284 0.128325255745611 0.0627983846693861 0.020038767394707
"mb93" 0.618753437300469 0.643520080067606 0.191486827696021 0.120574906436242 0.119908667507376 0.0633412598769751 0.150160061934194
"mb94" 0.754279085714734 0.745925649765658 0.194873337962544 0.585639445470276 0.147460047033319 0.0849405617123654 0.090069603030692
"mb95" 0.847463338037856 0.821457664478413 0.194155448513207 0.621568008171553 0.148204260190401 0.0935358116000479 0.105764455130046
"mb96" 0.59635247042205 0.62765579260877 0.171006931138418 0.0726482752986684 0.1111861347647 0.0565590689737918 0.125035430166087
"mb97" 0.790553423365416 0.803759192409301 0.236874397487867 0.453415830794722 0.173686166471719 0.112161268634889 0.169953590414369
"mb98" 0.656679815097226 0.651414837542681 0.176448051397766 0.19223424538039 0.112475115127581 0.0562090396567333 0.12433919331894
"mb99" 0.723103398561217 0.733028088403628 0.19730481834217 0.443176028897439 0.145800812224306 0.0850218880780037 0.119401596855951
"mb100" 0.814748526147722 0.773201746061871 0.165108938246646 0.710612151126634 0.128310773814439 0.0786770381411617 0.0578407811787353
"mb101" 0.699553727000423 0.714661950926832 0.195036838441483 0.37135948615527 0.138340638649681 0.0897460457291136 0.124702655066855
"mb102" 0.753086419753086 0.850040805223069 0.227181029326228 0.752907148393199 0.182848802121744 0.0885635497454086 0.101592266851375
"mb103" 0.685129309722296 0.733585919284667 0.219801664304439 0.263876653244503 0.149498131348237 0.0944784044035635 0.165050634058122
"mb104" 0.765432098765432 0.8256107275624 0.222467542217183 0.765267880594421 0.176364811404049 0.086134760449842 0.0961128034459019
"mb105" 0.613523648324083 0.643695873526578 0.190430716301726 0.120594821792115 0.121334410373976 0.0552709436816083 0.149401984316849
"mb106" 0.782601152659948 0.747269173278142 0.168709320433355 0.597138050539274 0.126259680275812 0.0819523640034657 0.0774023964688471
"mb107" 0.653455589653278 0.646224330798391 0.184004776769997 0.120987558507905 0.120088465537189 0.0797465437761682 0.129958591301005
"mb108" 0.651183433903035 0.645221914145993 0.187627293429912 0.15720921304989 0.129790291188984 0.0769476334195602 0.116660634249379
"mb109" 0.676385121049939 0.700855900777476 0.191081025584266 0.327306513720227 0.132655811753182 0.0879953840543181 0.12621835016874
"mb110" 0.853305138733994 0.818394133308422 0.194650522446548 0.633705536497067 0.147863080310428 0.0905563973581699 0.106444860267333
"mb111" 0.613901716580835 0.632225645722477 0.18421879254796 0.108800530926278 0.114321156365756 0.0488254118644684 0.142520524630816
"mb112" 0.746987951807229 0.727352255054432 0.159262432945939 0.746775652089149 0.124864365617216 0.058863006883042 0.0236754040019858
