"clustering" "splitwise"
"mb49" 0.337290066617014 11.3985655704439
"mb50" 0.413816850303634 15.5195809714053
"mb51" 0.337290066617014 11.3985655704439
"mb52" 0.249882292833185 6.50779464019882
"mb53" 0.650022421648354 27.8104908296734
"mb54" 0.337290066617014 11.3985655704439
"mb55" 0.413816850303634 15.5195809714053
"mb56" 0.413816850303634 15.5195809714053
"mb57" 0.337290066617014 11.3985655704439
"mb58" 0.249882292833185 6.50779464019882
"mb59" 0.249882292833185 6.50779464019882
"mb60" 0.413816850303634 15.5195809714053
"mb61" 0.249882292833185 6.50779464019882
"mb62" 0.979868756651153 44.495347409104
"mb63" 0.249882292833185 6.50779464019882
"mb64" 0.99498482818597 45.2527389821584
"mb65" 0.249882292833185 6.50779464019882
"mb66" 0.337290066617014 11.3985655704439
"mb67" 0.249882292833185 6.50779464019882
"mb68" 0.99498482818597 45.2527389821584
"mb69" 0.968461008760162 43.9234410612083
"mb70" 0.482066148083093 19.1216169854854
"mb71" 0.337290066617014 11.3985655704439
"mb72" 0.482066148083093 19.1216169854854
"mb73" 0.988699408288497 44.937865644805
"mb74" 0.599314237309809 25.2071497996374
"mb75" 0.988699408288497 44.937865644805
"mb76" 0.77655578544446 34.2536396694418
"mb77" 0.249882292833185 6.50779464019882
"mb78" 0.599314237309809 25.2071497996374
"mb79" 0.413816850303634 15.5195809714053
"mb80" 0.249882292833185 6.50779464019882
"mb81" 0.77655578544446 34.2536396694418
"mb82" 0.650022421648354 27.8104908296734
"mb83" 0.337290066617014 11.3985655704439
"mb84" 0.249882292833185 6.50779464019882
"mb85" 0.482066148083093 19.1216169854854
"mb86" 0.337290066617014 11.3985655704439
"mb87" 0.249882292833185 6.50779464019882
"mb88" 0.543564443199596 22.32673141539
"mb89" 0.249882292833185 6.50779464019882
"mb90" 0.249882292833185 6.50779464019882
"mb91" 0.413816850303634 15.5195809714053
"mb92" 0.870864469235364 39.0182648675719
"mb93" 0.543564443199596 22.32673141539
"mb94" 0.337290066617014 11.3985655704439
"mb95" 0.249882292833185 6.50779464019882
"mb96" 0.337290066617014 11.3985655704439
"mb97" 0.249882292833185 6.50779464019882
"mb98" 0.998747297936168 45.4411840715715
"mb99" 0.249882292833185 6.50779464019882
"mb100" 0.337290066617014 11.3985655704439
"mb101" 0.249882292833185 6.50779464019882
"mb102" 0.979868756651153 44.495347409104
"mb103" 0.954434002924965 43.2198340639886
"mb104" 0.249882292833185 6.50779464019882
"mb105" 0.599314237309809 25.2071497996374
"mb106" 0.249882292833185 6.50779464019882
"mb107" 0.91829583405449 41.4050441068091
"mb108" 0.413816850303634 15.5195809714053
"mb109" 0.543564443199596 22.32673141539
"mb110" 0.337290066617014 11.3985655704439
"mb111" 0.249882292833185 6.50779464019882
"mb112" 0.842657877202239 37.5960318668888
"mb113" 0.811278124459133 36.0110693661676
"mb114" 0.811278124459133 36.0110693661676
"mb115" 0.650022421648354 27.8104908296734
"mb116" 0.413816850303634 15.5195809714053
"mb117" 0.842657877202239 37.5960318668888
"mb118" 0.979868756651153 44.495347409104
"mb119" 0.249882292833185 6.50779464019882
"mb120" 0.738284866143451 32.3117426240053
"mb121" 0.249882292833185 6.50779464019882
"tnt1" 0.842657877202239 37.5960318668888
"tnt2" 0.249882292833185 6.50779464019882
"tnt3" 0.988699408288497 44.937865644805
"tnt4" 0.249882292833185 6.50779464019882
"ufb1" 0.954434002924965 43.2198340639885
"ufb2" 0.650022421648354 27.8104908296734
"ufb3" 0.249882292833185 6.50779464019882
"ufb4" 0.968461008760162 43.9234410612083
"ufb5" 0.650022421648354 27.8104908296734
"ufb6" 0.413816850303634 15.5195809714053
"ufb7" 0.811278124459133 36.0110693661676
"ufb8" 0.896038232534557 40.2857451784369
"ufb9" 0.870864469235364 39.0182648675719
"ufb10" 0.99498482818597 45.2527389821584
"ufb11" 0.937734293986804 42.3815851339852
"ufb12" 0.249882292833185 6.50779464019882
"ufb13" 0.413816850303634 15.5195809714053
"ufb14" 0.413816850303634 15.5195809714053
"ufb15" 0.937734293986804 42.3815851339852
"ufb16" 0.91829583405449 41.4050441068091
"ufb17" 0.249882292833185 6.50779464019882
"ufb18" 0.599314237309809 25.2071497996374
"ufb19" 0.482066148083093 19.1216169854854
"ufb20" 0.543564443199596 22.32673141539
"ufb21" 0.337290066617014 11.3985655704439
"ufb22" 0.482066148083093 19.1216169854854
"ufb23" 0.337290066617014 11.3985655704439
"ufb24" 0.413816850303634 15.5195809714053
"ufb25" 0.599314237309809 25.2071497996374
"ufb26" 0.650022421648354 27.8104908296734
"ufb27" 0.842657877202239 37.5960318668888
"ufb28" 0.77655578544446 34.2536396694418
"ufb29" 0.738284866143451 32.3117426240053
"ufb30" 0.599314237309809 25.2071497996374
"ufb31" 0.482066148083093 19.1216169854854
"ufb32" 0.811278124459133 36.0110693661676
"ufb33" 0.249882292833185 6.50779464019882
"ufb34" 0.599314237309809 25.2071497996374
"ufb35" 0.249882292833185 6.50779464019882
"ufb36" 0.249882292833185 6.50779464019882
"ufb37" 0.650022421648354 27.8104908296734
"ufb38" 0.77655578544446 34.2536396694418
"ufb39" 0.413816850303634 15.5195809714053
"ufb40" 0.842657877202239 37.5960318668888
"ufb41" 0.650022421648354 27.8104908296734
"ufb42" 0.543564443199596 22.32673141539
"ufb43" 0.482066148083093 19.1216169854854
"ufb44" 0.968461008760162 43.9234410612083
"ufb45" 0.413816850303634 15.5195809714053
"ufb46" 0.482066148083093 19.1216169854854
"ufb47" 0.249882292833185 6.50779464019882
"ufb48" 0.543564443199596 22.32673141539
"ufb49" 0.249882292833185 6.50779464019882
"ufb50" 0.696212260125146 30.1703867747597
"ufb51" 0.599314237309809 25.2071497996374
"ufb52" 0.543564443199596 22.32673141539
"ufb53" 0.249882292833185 6.50779464019882
"ufb54" 0.337290066617014 11.3985655704439
"ufb55" 0.413816850303634 15.5195809714053
"ufb56" 0.696212260125146 30.1703867747597
"ufb57" 0.988699408288497 44.937865644805
"ufb58" 0.249882292833185 6.50779464019882
"ufb59" 0.811278124459133 36.0110693661676
"ufb60" 0.413816850303634 15.5195809714053
"ufb61" 0.738284866143451 32.3117426240053
"ufb62" 0.988699408288497 44.937865644805
"ufb63" 0.249882292833185 6.50779464019882
"ufb64" 1 45.5039198269194
"ufb65" 0.337290066617014 11.3985655704439
"ufb66" 0.543564443199596 22.32673141539
"ufb67" 0.954434002924965 43.2198340639885
"ufb68" 0.99498482818597 45.2527389821584
"ufb69" 0.696212260125146 30.1703867747597
"ufb70" 0.337290066617014 11.3985655704439
"ufb71" 0.650022421648354 27.8104908296734
"ufb72" 0.696212260125146 30.1703867747597
"ufb73" 0.337290066617014 11.3985655704439
"ufb74" 0.650022421648354 27.8104908296734
"ufb75" 0.696212260125146 30.1703867747597
"ufb76" 0.738284866143451 32.3117426240053
"ufb77" 0.599314237309809 25.2071497996374
"ufb78" 0.811278124459133 36.0110693661676
"ufb79" 0.482066148083093 19.1216169854854
"ufb80" 0.543564443199596 22.32673141539
"ufb81" 0.337290066617014 11.3985655704439
"ufb82" 0.249882292833185 6.50779464019882
"ufb83" 0.998747297936168 45.4411840715714
"ufb84" 0.650022421648354 27.8104908296734
"ufb85" 0.77655578544446 34.2536396694418
"ufb86" 0.811278124459133 36.0110693661676
"ufb87" 0.842657877202239 37.5960318668888
"ufb88" 0.954434002924965 43.2198340639885
"ufb89" 0.599314237309809 25.2071497996374
"ufb90" 0.337290066617014 11.3985655704439
"ufb91" 0.249882292833185 6.50779464019882
"ufb92" 0.543564443199596 22.32673141539
"ufb93" 0.738284866143451 32.3117426240053
"ufb94" 0.696212260125146 30.1703867747597
"ufb95" 0.696212260125146 30.1703867747597
"ufb96" 0.738284866143451 32.3117426240053
"ufb97" 0.543564443199596 22.32673141539
