"clustering" "splitwise"
"mb49" 0.249882292833185 6.50779464019882
"mb50" 0.413816850303634 15.5195809714053
"mb51" 0.337290066617014 11.3985655704439
"mb52" 0.413816850303634 15.5195809714053
"mb53" 0.337290066617014 11.3985655704439
"mb54" 0.249882292833185 6.50779464019882
"mb55" 0.249882292833185 6.50779464019882
"mb56" 0.337290066617014 11.3985655704439
"mb57" 0.413816850303634 15.5195809714053
"mb58" 0.337290066617014 11.3985655704439
"mb59" 0.413816850303634 15.5195809714053
"mb60" 0.650022421648354 27.8104908296734
"mb61" 0.249882292833185 6.50779464019882
"mb62" 0.482066148083093 19.1216169854854
"mb63" 0.543564443199596 22.32673141539
"mb64" 0.249882292833185 6.50779464019882
"mb65" 0.99498482818597 45.2527389821584
"mb66" 0.337290066617014 11.3985655704439
"mb67" 0.979868756651153 44.495347409104
"mb68" 0.249882292833185 6.50779464019882
"mb69" 0.77655578544446 34.2536396694418
"mb70" 0.249882292833185 6.50779464019882
"mb71" 0.968461008760162 43.9234410612083
"mb72" 0.249882292833185 6.50779464019882
"mb73" 0.543564443199596 22.32673141539
"mb74" 0.337290066617014 11.3985655704439
"mb75" 0.337290066617014 11.3985655704439
"mb76" 0.249882292833185 6.50779464019882
"mb77" 0.599314237309809 25.2071497996374
"mb78" 0.249882292833185 6.50779464019882
"mb79" 0.99498482818597 45.2527389821584
"mb80" 0.482066148083093 19.1216169854854
"mb81" 0.249882292833185 6.50779464019882
"mb82" 0.650022421648354 27.8104908296734
"mb83" 0.413816850303634 15.5195809714053
"mb84" 0.482066148083093 19.1216169854854
"mb85" 0.249882292833185 6.50779464019882
"mb86" 0.77655578544446 34.2536396694418
"mb87" 0.337290066617014 11.3985655704439
"mb88" 0.870864469235364 39.0182648675719
"mb89" 0.599314237309809 25.2071497996374
"mb90" 0.249882292833185 6.50779464019882
"mb91" 0.650022421648354 27.8104908296734
"mb92" 0.337290066617014 11.3985655704439
"mb93" 0.249882292833185 6.50779464019882
"mb94" 0.77655578544446 34.2536396694418
"mb95" 0.249882292833185 6.50779464019882
"mb96" 0.988699408288497 44.937865644805
"mb97" 0.482066148083093 19.1216169854854
"mb98" 0.482066148083093 19.1216169854854
"mb99" 0.599314237309809 25.2071497996374
"mb100" 0.811278124459133 36.0110693661676
"mb101" 0.249882292833185 6.50779464019882
"mb102" 0.249882292833185 6.50779464019882
"mb103" 0.249882292833185 6.50779464019882
"mb104" 0.249882292833185 6.50779464019882
"mb105" 0.842657877202239 37.5960318668888
"mb106" 0.599314237309809 25.2071497996374
"mb107" 0.811278124459133 36.0110693661676
"mb108" 0.249882292833185 6.50779464019882
"mb109" 0.249882292833185 6.50779464019882
"tnt1" 0.954434002924965 43.2198340639886
"tnt2" 0.979868756651153 44.495347409104
"ufb1" 0.249882292833185 6.50779464019882
"ufb2" 0.413816850303634 15.5195809714053
"ufb3" 0.599314237309809 25.2071497996374
"ufb4" 0.954434002924965 43.2198340639885
"ufb5" 0.91829583405449 41.4050441068091
"ufb6" 0.249882292833185 6.50779464019882
"ufb7" 0.696212260125146 30.1703867747597
"ufb8" 0.738284866143451 32.3117426240053
"ufb9" 0.988699408288497 44.937865644805
"ufb10" 0.937734293986804 42.3815851339852
"ufb11" 0.968461008760162 43.9234410612083
"ufb12" 0.599314237309809 25.2071497996374
"ufb13" 0.249882292833185 6.50779464019882
"ufb14" 0.696212260125146 30.1703867747597
"ufb15" 0.738284866143451 32.3117426240053
"ufb16" 0.482066148083093 19.1216169854854
"ufb17" 0.91829583405449 41.4050441068091
"ufb18" 0.91829583405449 41.4050441068091
"ufb19" 0.696212260125146 30.1703867747597
"ufb20" 0.543564443199596 22.32673141539
"ufb21" 0.543564443199596 22.32673141539
"ufb22" 0.413816850303634 15.5195809714053
"ufb23" 0.870864469235364 39.0182648675719
"ufb24" 0.337290066617014 11.3985655704439
"ufb25" 0.543564443199596 22.32673141539
"ufb26" 0.482066148083093 19.1216169854854
"ufb27" 0.249882292833185 6.50779464019882
"ufb28" 0.337290066617014 11.3985655704439
"ufb29" 1 45.5039198269194
"ufb30" 0.482066148083093 19.1216169854854
"ufb31" 0.696212260125146 30.1703867747597
"ufb32" 0.249882292833185 6.50779464019882
"ufb33" 0.337290066617014 11.3985655704439
"ufb34" 0.249882292833185 6.50779464019882
"ufb35" 0.896038232534557 40.2857451784369
"ufb36" 0.998747297936168 45.4411840715714
"ufb37" 0.896038232534557 40.2857451784369
"ufb38" 0.482066148083093 19.1216169854854
"ufb39" 0.249882292833185 6.50779464019882
"ufb40" 0.337290066617014 11.3985655704439
"ufb41" 0.337290066617014 11.3985655704439
"ufb42" 0.337290066617014 11.3985655704439
"ufb43" 0.482066148083093 19.1216169854854
"ufb44" 0.543564443199596 22.32673141539
"ufb45" 0.599314237309809 25.2071497996374
"ufb46" 0.650022421648354 27.8104908296734
"ufb47" 0.896038232534557 40.2857451784369
"ufb48" 0.979868756651153 44.495347409104
"ufb49" 0.413816850303634 15.5195809714053
"ufb50" 0.738284866143451 32.3117426240053
"ufb51" 0.77655578544446 34.2536396694418
"ufb52" 0.998747297936168 45.4411840715714
"ufb53" 0.249882292833185 6.50779464019882
"ufb54" 0.998747297936168 45.4411840715714
"ufb55" 0.543564443199596 22.32673141539
"ufb56" 0.91829583405449 41.4050441068091
"ufb57" 0.937734293986804 42.3815851339852
"ufb58" 0.954434002924965 43.2198340639885
"ufb59" 0.249882292833185 6.50779464019882
"ufb60" 0.413816850303634 15.5195809714053
"ufb61" 0.337290066617014 11.3985655704439
"ufb62" 0.979868756651153 44.495347409104
"ufb63" 0.650022421648354 27.8104908296734
"ufb64" 0.77655578544446 34.2536396694418
"ufb65" 0.91829583405449 41.4050441068091
"ufb66" 0.249882292833185 6.50779464019882
"ufb67" 0.599314237309809 25.2071497996374
"ufb68" 0.811278124459133 36.0110693661676
"ufb69" 0.77655578544446 34.2536396694418
"ufb70" 0.482066148083093 19.1216169854854
"ufb71" 0.738284866143451 32.3117426240053
"ufb72" 0.599314237309809 25.2071497996374
"ufb73" 0.543564443199596 22.32673141539
"ufb74" 0.998747297936168 45.4411840715714
"ufb75" 0.998747297936168 45.4411840715714
"ufb76" 0.337290066617014 11.3985655704439
"ufb77" 0.979868756651153 44.495347409104
"ufb78" 0.413816850303634 15.5195809714053
"ufb79" 0.482066148083093 19.1216169854854
"ufb80" 0.413816850303634 15.5195809714053
"ufb81" 0.482066148083093 19.1216169854854
"ufb82" 0.543564443199596 22.32673141539
"ufb83" 0.811278124459133 36.0110693661676
"ufb84" 0.696212260125146 30.1703867747597
"ufb85" 0.842657877202239 37.5960318668888
"ufb86" 0.413816850303634 15.5195809714053
"ufb87" 0.988699408288497 44.937865644805
"ufb88" 0.650022421648354 27.8104908296734
"ufb89" 0.696212260125146 30.1703867747597
"ufb90" 0.249882292833185 6.50779464019882
"ufb91" 0.738284866143451 32.3117426240053
"ufb92" 1 45.5039198269194
"ufb93" 0.650022421648354 27.8104908296734
"ufb94" 0.842657877202239 37.5960318668888
"ufb95" 0.599314237309809 25.2071497996374
"ufb96" 0.599314237309809 25.2071497996374
"ufb97" 0.249882292833185 6.50779464019882
"ufb98" 0.77655578544446 34.2536396694418
"ufb99" 0.998747297936168 45.4411840715714
"ufb100" 0.249882292833185 6.50779464019882
"ufb101" 0.482066148083093 19.1216169854854
"ufb102" 0.543564443199596 22.32673141539
"ufb103" 0.650022421648354 27.8104908296734
"ufb104" 0.968461008760162 43.9234410612083
"ufb105" 0.896038232534557 40.2857451784369
"ufb106" 0.337290066617014 11.3985655704439
"ufb107" 0.543564443199596 22.32673141539
"ufb108" 0.968461008760162 43.9234410612083
"ufb109" 0.696212260125146 30.1703867747597
"ufb110" 0.337290066617014 11.3985655704439
"ufb111" 0.979868756651153 44.495347409104
"ufb112" 0.738284866143451 32.3117426240053
"ufb113" 0.91829583405449 41.4050441068091
"ufb114" 0.337290066617014 11.3985655704439
"ufb115" 0.811278124459133 36.0110693661676
"ufb116" 0.91829583405449 41.4050441068091
"ufb117" 0.937734293986804 42.3815851339852
"ufb118" 0.543564443199596 22.32673141539
"ufb119" 0.954434002924965 43.2198340639885
"ufb120" 0.413816850303634 15.5195809714053
"ufb121" 0.482066148083093 19.1216169854854
"ufb122" 0.870864469235364 39.0182648675719
"ufb123" 0.896038232534557 40.2857451784369
"ufb124" 0.482066148083093 19.1216169854854
"ufb125" 0.968461008760162 43.9234410612083
"ufb126" 0.249882292833185 6.50779464019882
"ufb127" 0.543564443199596 22.32673141539
"ufb128" 0.599314237309809 25.2071497996374
"ufb129" 0.599314237309809 25.2071497996374
"ufb130" 0.543564443199596 22.32673141539
"ufb131" 0.599314237309809 25.2071497996374
"ufb132" 0.988699408288497 44.937865644805
"ufb133" 0.738284866143451 32.3117426240053
"ufb134" 0.599314237309809 25.2071497996374
"ufb135" 0.696212260125146 30.1703867747597
"ufb136" 0.738284866143451 32.3117426240053
"ufb137" 0.738284866143451 32.3117426240053
"ufb138" 0.998747297936168 45.4411840715714
"ufb139" 0.998747297936168 45.4411840715714
"ufb140" 0.99498482818597 45.2527389821584
"ufb141" 0.482066148083093 19.1216169854854
"ufb142" 0.998747297936168 45.4411840715714
"ufb143" 0.482066148083093 19.1216169854854
"ufb144" 0.738284866143451 32.3117426240053
"ufb145" 0.599314237309809 25.2071497996374
"ufb146" 0.842657877202239 37.5960318668888
"ufb147" 0.870864469235364 39.0182648675719
"ufb148" 0.738284866143451 32.3117426240053
"ufb149" 0.738284866143451 32.3117426240053
"ufb150" 0.696212260125146 30.1703867747597
"ufb151" 0.650022421648354 27.8104908296734
"ufb152" 0.599314237309809 25.2071497996374
"ufb153" 0.543564443199596 22.32673141539
"ufb154" 1 45.5039198269194
"ufb155" 0.337290066617014 11.3985655704439
"ufb156" 0.413816850303634 15.5195809714053
"ufb157" 0.896038232534557 40.2857451784369
"ufb158" 0.482066148083093 19.1216169854854
"ufb159" 0.337290066617014 11.3985655704439
"ufb160" 0.870864469235364 39.0182648675719
"ufb161" 0.842657877202239 37.5960318668888
"ufb162" 0.337290066617014 11.3985655704439
"ufb163" 0.543564443199596 22.32673141539
"ufb164" 0.896038232534557 40.2857451784369
"ufb165" 0.998747297936168 45.4411840715714
"ufb166" 0.968461008760162 43.9234410612083
"ufb167" 0.954434002924965 43.2198340639885
"ufb168" 0.249882292833185 6.50779464019882
"ufb169" 0.543564443199596 22.32673141539
"ufb170" 0.543564443199596 22.32673141539
"ufb171" 0.842657877202239 37.5960318668888
"ufb172" 0.979868756651153 44.495347409104
"ufb173" 0.988699408288497 44.937865644805
"ufb174" 0.91829583405449 41.4050441068091
"ufb175" 0.91829583405449 41.4050441068091
"ufb176" 0.543564443199596 22.32673141539
"ufb177" 0.413816850303634 15.5195809714053
"ufb178" 0.650022421648354 27.8104908296734
"ufb179" 0.482066148083093 19.1216169854854
"ufb180" 0.249882292833185 6.50779464019882
"ufb181" 0.988699408288497 44.937865644805
"ufb182" 0.337290066617014 11.3985655704439
"ufb183" 0.650022421648354 27.8104908296734
"ufb184" 0.811278124459133 36.0110693661676
"ufb185" 0.337290066617014 11.3985655704439
"ufb186" 0.249882292833185 6.50779464019882
"ufb187" 0.998747297936168 45.4411840715714
"ufb188" 0.599314237309809 25.2071497996374
"ufb189" 0.249882292833185 6.50779464019882
"ufb190" 0.413816850303634 15.5195809714053
"ufb191" 0.543564443199596 22.32673141539
"ufb192" 0.696212260125146 30.1703867747597
"ufb193" 0.842657877202239 37.5960318668888
"ufb194" 0.896038232534557 40.2857451784369
"ufb195" 0.249882292833185 6.50779464019882
"ufb196" 1 45.5039198269194
"ufb197" 0.543564443199596 22.32673141539
"ufb198" 0.696212260125146 30.1703867747597
"ufb199" 0.988699408288497 44.937865644805
"ufb200" 0.337290066617014 11.3985655704439
"ufb201" 0.738284866143451 32.3117426240053
"ufb202" 0.650022421648354 27.8104908296734
"ufb203" 0.599314237309809 25.2071497996374
"ufb204" 0.811278124459133 36.0110693661676
"ufb205" 0.482066148083093 19.1216169854854
"ufb206" 0.650022421648354 27.8104908296734
