"clustering" "splitwise"
"mb49" 0.249882292833185 6.50779464019882
"mb50" 0.337290066617014 11.3985655704439
"mb51" 0.337290066617014 11.3985655704439
"mb52" 0.413816850303634 15.5195809714053
"mb53" 0.249882292833185 6.50779464019882
"mb54" 0.337290066617014 11.3985655704439
"mb55" 0.249882292833185 6.50779464019882
"mb56" 0.99498482818597 45.2527389821584
"mb57" 0.337290066617014 11.3985655704439
"mb58" 0.650022421648354 27.8104908296734
"mb59" 0.413816850303634 15.5195809714053
"mb60" 0.337290066617014 11.3985655704439
"mb61" 0.249882292833185 6.50779464019882
"mb62" 0.249882292833185 6.50779464019882
"mb63" 0.413816850303634 15.5195809714053
"mb64" 0.413816850303634 15.5195809714053
"mb65" 0.413816850303634 15.5195809714053
"mb66" 0.337290066617014 11.3985655704439
"mb67" 0.99498482818597 45.2527389821584
"mb68" 0.650022421648354 27.8104908296734
"mb69" 0.482066148083093 19.1216169854854
"mb70" 0.249882292833185 6.50779464019882
"mb71" 0.599314237309809 25.2071497996374
"mb72" 0.988699408288497 44.937865644805
"mb73" 0.249882292833185 6.50779464019882
"mb74" 0.249882292833185 6.50779464019882
"mb75" 0.979868756651153 44.495347409104
"mb76" 0.482066148083093 19.1216169854854
"mb77" 0.249882292833185 6.50779464019882
"mb78" 0.988699408288497 44.937865644805
"mb79" 0.249882292833185 6.50779464019882
"mb80" 0.91829583405449 41.4050441068091
"mb81" 0.543564443199596 22.32673141539
"mb82" 0.337290066617014 11.3985655704439
"mb83" 0.249882292833185 6.50779464019882
"mb84" 0.413816850303634 15.5195809714053
"mb85" 0.337290066617014 11.3985655704439
"mb86" 0.249882292833185 6.50779464019882
"mb87" 0.543564443199596 22.32673141539
"mb88" 0.249882292833185 6.50779464019882
"mb89" 0.482066148083093 19.1216169854854
"mb90" 0.337290066617014 11.3985655704439
"mb91" 0.937734293986804 42.3815851339852
"mb92" 0.249882292833185 6.50779464019882
"mb93" 0.337290066617014 11.3985655704439
"mb94" 0.543564443199596 22.32673141539
"mb95" 0.249882292833185 6.50779464019882
"mb96" 0.811278124459133 36.0110693661676
"mb97" 0.968461008760162 43.9234410612083
"mb98" 0.811278124459133 36.0110693661676
"mb99" 0.954434002924965 43.2198340639886
"mb100" 0.599314237309809 25.2071497996374
"mb101" 0.738284866143451 32.3117426240053
"mb102" 0.696212260125146 30.1703867747597
"mb103" 0.337290066617014 11.3985655704439
"mb104" 0.979868756651153 44.495347409104
"mb105" 0.482066148083093 19.1216169854854
"mb106" 0.249882292833185 6.50779464019882
"mb107" 0.249882292833185 6.50779464019882
"mb108" 0.249882292833185 6.50779464019882
"mb109" 0.77655578544446 34.2536396694418
"mb110" 0.650022421648354 27.8104908296734
"mb111" 0.337290066617014 11.3985655704439
"mb112" 0.77655578544446 34.2536396694418
"tnt1" 0.954434002924965 43.2198340639886
"tnt2" 0.842657877202239 37.5960318668888
"tnt3" 0.77655578544446 34.2536396694418
"tnt4" 0.249882292833185 6.50779464019882
"tnt5" 0.249882292833185 6.50779464019882
"iq1" 0.77655578544446 34.2536396694418
"iq2" 0.650022421648354 27.8104908296734
"iq3" 0.937734293986804 42.3815851339852
"iq4" 0.954434002924965 43.2198340639886
"iq5" 0.413816850303634 15.5195809714053
"ufb1" 0.696212260125146 30.1703867747597
"ufb2" 0.842657877202239 37.5960318668888
"ufb3" 0.482066148083093 19.1216169854854
"ufb4" 0.543564443199596 22.32673141539
"ufb5" 0.599314237309809 25.2071497996374
"ufb6" 0.413816850303634 15.5195809714053
"ufb7" 0.543564443199596 22.32673141539
"ufb8" 0.968461008760162 43.9234410612083
"ufb9" 0.482066148083093 19.1216169854854
"ufb10" 0.937734293986804 42.3815851339852
"ufb11" 0.998747297936168 45.4411840715714
"ufb12" 0.896038232534557 40.2857451784369
"ufb13" 0.870864469235364 39.0182648675719
"ufb14" 0.696212260125146 30.1703867747597
"ufb15" 0.650022421648354 27.8104908296734
"ufb16" 0.599314237309809 25.2071497996374
"ufb17" 0.738284866143451 32.3117426240053
"ufb18" 0.650022421648354 27.8104908296734
"ufb19" 0.249882292833185 6.50779464019882
"ufb20" 0.413816850303634 15.5195809714053
"ufb21" 0.954434002924965 43.2198340639885
"ufb22" 0.937734293986804 42.3815851339852
"ufb23" 0.91829583405449 41.4050441068091
"ufb24" 0.896038232534557 40.2857451784369
