"clustering" "splitwise"
"mb49" 0.337290066617014 11.3985655704439
"mb50" 0.413816850303634 15.5195809714053
"mb51" 0.249882292833185 6.50779464019882
"mb52" 0.249882292833185 6.50779464019882
"mb53" 0.249882292833185 6.50779464019882
"mb54" 0.337290066617014 11.3985655704439
"mb55" 0.650022421648354 27.8104908296734
"mb56" 0.413816850303634 15.5195809714053
"mb57" 0.337290066617014 11.3985655704439
"mb58" 0.91829583405449 41.4050441068091
"mb59" 0.249882292833185 6.50779464019882
"mb60" 0.337290066617014 11.3985655704439
"mb61" 0.249882292833185 6.50779464019882
"mb62" 0.249882292833185 6.50779464019882
"mb63" 0.99498482818597 45.2527389821584
"mb64" 0.249882292833185 6.50779464019882
"mb65" 0.413816850303634 15.5195809714053
"mb66" 0.249882292833185 6.50779464019882
"mb67" 0.337290066617014 11.3985655704439
"mb68" 0.413816850303634 15.5195809714053
"mb69" 0.543564443199596 22.32673141539
"mb70" 0.99498482818597 45.2527389821584
"mb71" 0.337290066617014 11.3985655704439
"mb72" 0.482066148083093 19.1216169854854
"mb73" 0.482066148083093 19.1216169854854
"mb74" 0.979868756651153 44.495347409104
"mb75" 0.413816850303634 15.5195809714053
"mb76" 0.249882292833185 6.50779464019882
"mb77" 0.968461008760162 43.9234410612083
"mb78" 0.249882292833185 6.50779464019882
"mb79" 0.482066148083093 19.1216169854854
"mb80" 0.988699408288497 44.937865644805
"mb81" 0.337290066617014 11.3985655704439
"mb82" 0.249882292833185 6.50779464019882
"mb83" 0.249882292833185 6.50779464019882
"mb84" 0.77655578544446 34.2536396694418
"mb85" 0.650022421648354 27.8104908296734
"mb86" 0.599314237309809 25.2071497996374
"mb87" 0.249882292833185 6.50779464019882
"mb88" 0.249882292833185 6.50779464019882
"mb89" 0.249882292833185 6.50779464019882
"mb90" 0.599314237309809 25.2071497996374
"mb91" 0.77655578544446 34.2536396694418
"mb92" 0.337290066617014 11.3985655704439
"mb93" 0.543564443199596 22.32673141539
"mb94" 0.413816850303634 15.5195809714053
"mb95" 0.543564443199596 22.32673141539
"mb96" 0.91829583405449 41.4050441068091
"mb97" 0.696212260125146 30.1703867747597
"mb98" 0.811278124459133 36.0110693661676
"mb99" 0.811278124459133 36.0110693661676
"mb100" 0.988699408288497 44.937865644805
"mb101" 0.738284866143451 32.3117426240053
"mb102" 0.482066148083093 19.1216169854854
"mb103" 0.543564443199596 22.32673141539
"mb104" 0.543564443199596 22.32673141539
"mb105" 0.937734293986804 42.3815851339852
"mb106" 0.738284866143451 32.3117426240053
"mb107" 0.337290066617014 11.3985655704439
"mb108" 0.599314237309809 25.2071497996374
"mb109" 0.249882292833185 6.50779464019882
"mb110" 0.337290066617014 11.3985655704439
"mb111" 0.249882292833185 6.50779464019882
"mb112" 0.988699408288497 44.937865644805
"mb113" 0.249882292833185 6.50779464019882
"mb114" 0.91829583405449 41.4050441068091
"mb115" 0.337290066617014 11.3985655704439
"tnt1" 0.696212260125146 30.1703867747597
"tnt2" 0.738284866143451 32.3117426240053
"tnt3" 0.249882292833185 6.50779464019882
"tnt4" 0.482066148083093 19.1216169854854
"tnt5" 0.998747297936168 45.4411840715714
"tnt6" 0.249882292833185 6.50779464019882
"tnt7" 0.337290066617014 11.3985655704439
"iq1" 0.77655578544446 34.2536396694418
"ufb1" 0.249882292833185 6.50779464019882
"ufb2" 0.988699408288497 44.937865644805
"ufb3" 0.954434002924965 43.2198340639885
"ufb4" 0.413816850303634 15.5195809714053
"ufb5" 0.543564443199596 22.32673141539
"ufb6" 0.842657877202239 37.5960318668888
"ufb7" 0.482066148083093 19.1216169854854
"ufb8" 0.650022421648354 27.8104908296734
"ufb9" 0.696212260125146 30.1703867747597
"ufb10" 0.842657877202239 37.5960318668888
"ufb11" 0.870864469235364 39.0182648675719
"ufb12" 0.896038232534557 40.2857451784369
"ufb13" 0.979868756651153 44.495347409104
"ufb14" 0.988699408288497 44.937865644805
"ufb15" 0.413816850303634 15.5195809714053
"ufb16" 0.337290066617014 11.3985655704439
"ufb17" 0.413816850303634 15.5195809714053
"ufb18" 0.337290066617014 11.3985655704439
"ufb19" 0.249882292833185 6.50779464019882
"ufb20" 0.337290066617014 11.3985655704439
"ufb21" 0.413816850303634 15.5195809714053
"ufb22" 0.482066148083093 19.1216169854854
"ufb23" 0.337290066617014 11.3985655704439
"ufb24" 0.811278124459133 36.0110693661676
"ufb25" 0.249882292833185 6.50779464019882
"ufb26" 0.413816850303634 15.5195809714053
"ufb27" 0.738284866143451 32.3117426240053
"ufb28" 0.870864469235364 39.0182648675719
"ufb29" 0.896038232534557 40.2857451784369
"ufb30" 0.896038232534557 40.2857451784369
"ufb31" 0.937734293986804 42.3815851339852
"ufb32" 0.249882292833185 6.50779464019882
"ufb33" 0.979868756651153 44.495347409104
"ufb34" 0.91829583405449 41.4050441068091
"ufb35" 0.543564443199596 22.32673141539
"ufb36" 0.599314237309809 25.2071497996374
"ufb37" 0.650022421648354 27.8104908296734
"ufb38" 0.413816850303634 15.5195809714053
"ufb39" 0.870864469235364 39.0182648675719
"ufb40" 0.998747297936168 45.4411840715714
"ufb41" 0.979868756651153 44.495347409104
"ufb42" 0.650022421648354 27.8104908296734
"ufb43" 0.337290066617014 11.3985655704439
"ufb44" 0.738284866143451 32.3117426240053
"ufb45" 0.77655578544446 34.2536396694418
"ufb46" 0.249882292833185 6.50779464019882
"ufb47" 0.337290066617014 11.3985655704439
"ufb48" 0.482066148083093 19.1216169854854
"ufb49" 0.543564443199596 22.32673141539
"ufb50" 0.599314237309809 25.2071497996374
"ufb51" 0.998747297936168 45.4411840715714
"ufb52" 0.650022421648354 27.8104908296734
"ufb53" 0.482066148083093 19.1216169854854
"ufb54" 0.337290066617014 11.3985655704439
"ufb55" 0.249882292833185 6.50779464019882
"ufb56" 0.249882292833185 6.50779464019882
"ufb57" 0.842657877202239 37.5960318668888
"ufb58" 0.650022421648354 27.8104908296734
"ufb59" 0.482066148083093 19.1216169854854
"ufb60" 0.738284866143451 32.3117426240053
"ufb61" 0.543564443199596 22.32673141539
"ufb62" 0.937734293986804 42.3815851339852
"ufb63" 0.650022421648354 27.8104908296734
"ufb64" 0.738284866143451 32.3117426240053
"ufb65" 0.543564443199596 22.32673141539
"ufb66" 0.337290066617014 11.3985655704439
"ufb67" 0.249882292833185 6.50779464019882
"ufb68" 0.738284866143451 32.3117426240053
"ufb69" 0.77655578544446 34.2536396694418
"ufb70" 0.599314237309809 25.2071497996374
"ufb71" 0.77655578544446 34.2536396694418
"ufb72" 0.599314237309809 25.2071497996374
"ufb73" 0.696212260125146 30.1703867747597
"ufb74" 0.482066148083093 19.1216169854854
"ufb75" 0.599314237309809 25.2071497996374
"ufb76" 0.937734293986804 42.3815851339852
"ufb77" 0.543564443199596 22.32673141539
"ufb78" 0.599314237309809 25.2071497996374
"ufb79" 0.842657877202239 37.5960318668888
"ufb80" 0.937734293986804 42.3815851339852
"ufb81" 0.249882292833185 6.50779464019882
"ufb82" 0.599314237309809 25.2071497996374
"ufb83" 0.696212260125146 30.1703867747597
"ufb84" 0.954434002924965 43.2198340639885
"ufb85" 0.979868756651153 44.495347409104
"ufb86" 0.870864469235364 39.0182648675719
"ufb87" 0.413816850303634 15.5195809714053
"ufb88" 0.543564443199596 22.32673141539
"ufb89" 0.599314237309809 25.2071497996374
"ufb90" 0.482066148083093 19.1216169854854
"ufb91" 0.482066148083093 19.1216169854854
"ufb92" 0.413816850303634 15.5195809714053
"ufb93" 0.811278124459133 36.0110693661676
"ufb94" 0.937734293986804 42.3815851339852
"ufb95" 0.998747297936168 45.4411840715714
"ufb96" 0.811278124459133 36.0110693661676
"ufb97" 0.249882292833185 6.50779464019882
"ufb98" 0.249882292833185 6.50779464019882
"ufb99" 0.337290066617014 11.3985655704439
